Time	V_Shunt	TSample	272x_Ch1	272x_Ch2	272y_Ch1	272y_Ch2	364x_Ch1	364x_Ch2	364y_Ch1	364y_Ch2	272freq	364freq	TSorb	T1Kpot
33.64692425727844	2.90510164	10.001	1.40444e-05	-1.44532	-9.86463e-06	-177.485	1.98979e-06	-14.5782	-6.29298e-06	-162.376	14.499	13.554	34.998	1.9358
34.95099878311157	2.90510552	9.9914	1.40481e-05	-1.44532	-9.86463e-06	-177.524	1.98047e-06	-14.5782	-6.29111e-06	-162.368	14.499	13.554	34.998	1.9362
36.243072748184204	2.90510384	9.9911	1.40444e-05	-1.44532	-9.86463e-06	-177.524	1.98396e-06	-14.6094	-6.28459e-06	-162.368	14.499	13.554	34.998	1.936
37.5441472530365	2.90510547	9.9959	1.40444e-05	-1.44532	-9.86463e-06	-177.524	1.99118e-06	-14.8047	-6.27621e-06	-162.368	14.499	13.554	34.998	1.9357
38.8772234916687	2.90510844	10.008	1.40481e-05	-1.44532	-9.86463e-06	-177.524	1.98839e-06	-14.9532	-6.27156e-06	-162.345	14.499	13.554	34.998	1.9356
40.1802978515625	2.90510341	10.006	1.40481e-05	-1.44532	-9.86463e-06	-177.524	1.98466e-06	-14.9376	-6.27528e-06	-162.345	14.499	13.554	34.997	1.9351
41.49937343597412	2.9050997	10.005	1.40519e-05	-1.47657	-9.85718e-06	-177.524	1.98699e-06	-14.7501	-6.2818e-06	-162.407	14.499	13.554	34.998	1.9349
42.799447774887085	2.90510822	10.005	1.40481e-05	-1.47657	-9.86463e-06	-177.524	1.97954e-06	-14.8204	-6.28553e-06	-162.446	14.499	13.554	34.998	1.9345
44.10152220726013	2.90510868	9.9881	1.40444e-05	-1.47657	-9.86463e-06	-177.524	1.97116e-06	-15.2344	-6.28646e-06	-162.454	14.499	13.554	34.997	1.9355
45.421597719192505	2.90510805	9.9868	1.40444e-05	-1.45313	-9.86463e-06	-177.524	1.9693e-06	-15.3907	-6.28739e-06	-162.454	14.499	13.554	34.998	1.9358
46.733672857284546	2.90510583	9.9893	1.40444e-05	-1.45313	-9.86463e-06	-177.524	1.97256e-06	-15.2735	-6.28553e-06	-162.438	14.499	13.554	34.998	1.935
49.34582209587097	2.90510629	9.9957	1.40444e-05	-1.44532	-9.86463e-06	-177.524	1.97325e-06	-14.9297	-6.28832e-06	-162.329	14.499	13.554	34.998	1.9356
50.61689496040344	2.90510772	9.9963	1.40444e-05	-1.44532	-9.86463e-06	-177.524	1.97908e-06	-14.8204	-6.29018e-06	-162.345	14.499	13.554	34.998	1.9353
51.949971199035645	2.90510269	9.9937	1.40444e-05	-1.44532	-9.86463e-06	-177.524	1.98443e-06	-14.6876	-6.29018e-06	-162.368	14.499	13.554	34.999	1.9352
53.269046783447266	2.90510332	9.9955	1.40444e-05	-1.44532	-9.85718e-06	-177.524	1.98676e-06	-14.7188	-6.28925e-06	-162.368	14.499	13.554	34.999	1.9362
54.56712079048157	2.90507622	9.9891	1.40481e-05	-1.44532	-9.85718e-06	-177.524	1.98862e-06	-14.7657	-6.29204e-06	-162.353	14.499	13.554	34.999	1.9366
55.891196727752686	2.90503666	9.9893	1.40481e-05	-1.45313	-9.84973e-06	-177.524	1.99165e-06	-14.7969	-6.30415e-06	-162.368	14.499	13.554	34.999	1.9367
57.21027207374573	2.90498413	9.9737	1.40481e-05	-1.45313	-9.84973e-06	-177.478	2.00282e-06	-14.7188	-6.30136e-06	-162.368	14.499	13.554	34.999	1.9362
58.55734920501709	2.90491875	9.9531	1.40481e-05	-1.47657	-9.84973e-06	-177.446	2.01796e-06	-14.8047	-6.2967e-06	-162.384	14.499	13.554	35.0	1.936
59.885425090789795	2.90484661	9.9358	1.40444e-05	-1.48438	-9.85718e-06	-177.478	2.01982e-06	-15.1016	-6.29391e-06	-162.384	14.499	13.554	35.0	1.9359
61.20750069618225	2.90476161	9.9426	1.40444e-05	-1.48438	-9.84973e-06	-177.524	2.01423e-06	-15.3829	-6.29298e-06	-162.376	14.499	13.554	35.001	1.9361
62.549577474594116	2.90466575	9.9523	1.40444e-05	-1.47657	-9.84973e-06	-177.524	2.00864e-06	-15.5938	-6.29484e-06	-162.392	14.499	13.554	35.001	1.936
65.21473002433777	2.9044467	9.9691	1.40481e-05	-1.45313	-9.84973e-06	-177.524	1.997e-06	-15.3829	-6.29018e-06	-162.368	14.499	13.554	35.001	1.9354
66.51080417633057	2.9043346	9.9767	1.40481e-05	-1.45313	-9.84973e-06	-177.524	1.99584e-06	-14.9454	-6.29204e-06	-162.329	14.499	13.554	35.001	1.9362
