Time	V_Shunt	TSample	366x_Ch1	366x_Ch2	366y_Ch1	366y_Ch2	363x_Ch1	363x_Ch2	363y_Ch1	363y_Ch2	366freq	363freq	TSorb	T1Kpot
22.61129331588745	2.90513117	7.9926	5.44361e-06	30.3439	1.03517e-05	4.49222	3.79311e-05	7.48441	-1.87644e-05	178.751	14.499	13.309	33.984	1.8918
23.70335578918457	2.90512037	7.9816	5.44175e-06	30.4298	1.03675e-05	4.58597	3.7946e-05	7.49222	-1.87607e-05	178.735	14.499	13.309	33.985	1.8913
24.881423234939575	2.90512729	7.9799	5.4492e-06	30.3517	1.03601e-05	4.54691	3.79125e-05	7.50784	-1.87625e-05	178.759	14.499	13.309	33.985	1.8915
26.075491428375244	2.90512512	7.9779	5.44827e-06	30.3282	1.03564e-05	4.50784	3.79311e-05	7.51566	-1.87681e-05	178.735	14.499	13.309	33.985	1.8919
27.251558780670166	2.90512106	7.9768	5.45106e-06	30.3048	1.03508e-05	4.57034	3.79274e-05	7.50784	-1.87607e-05	178.728	14.499	13.309	33.985	1.8918
28.361622095108032	2.90512255	7.9812	5.45013e-06	30.2657	1.03545e-05	4.57034	3.79349e-05	7.47659	-1.87625e-05	178.751	14.499	13.309	33.985	1.8916
29.532689094543457	2.90512426	7.9817	5.45106e-06	30.297	1.03508e-05	4.57034	3.79349e-05	7.49222	-1.87551e-05	178.704	14.499	13.309	33.985	1.8915
30.663753747940063	2.90512558	7.9815	5.44175e-06	30.3829	1.03489e-05	4.59378	3.79088e-05	7.53128	-1.8757e-05	178.735	14.499	13.309	33.985	1.8927
31.88482356071472	2.90512403	7.9798	5.44175e-06	30.3595	1.03284e-05	4.57034	3.79125e-05	7.51566	-1.87532e-05	178.712	14.499	13.309	33.985	1.893
33.06989145278931	2.90513101	7.9775	5.44733e-06	30.3517	1.03517e-05	4.57034	3.79349e-05	7.52347	-1.87625e-05	178.767	14.499	13.309	33.985	1.8926
34.28896117210388	2.90512072	7.9748	5.44827e-06	30.3907	1.03443e-05	4.57816	3.7946e-05	7.46878	-1.87756e-05	178.759	14.499	13.309	33.985	1.8928
35.47102880477905	2.90512878	7.9786	5.44361e-06	30.3986	1.0348e-05	4.54691	3.79349e-05	7.53128	-1.8783e-05	178.759	14.499	13.309	33.985	1.8927
36.65509653091431	2.90512529	7.9786	5.44547e-06	30.3829	1.0348e-05	4.45316	3.79311e-05	7.49222	-1.87737e-05	178.759	14.499	13.309	33.985	1.8924
37.85016489028931	2.90512095	7.9795	5.44082e-06	30.3517	1.03424e-05	4.52347	3.79237e-05	7.48441	-1.877e-05	178.712	14.499	13.309	33.985	1.8921
