time,abs_time,angle,is_rotating,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Harm_363-x,Freq_367-y,V_367-y_R,V_367-y_theta,V_367-y_X,V_367-y_Y,Harm_367-y,Freq_367-x,V_367-x_R,V_367-x_theta,V_367-x_X,V_367-x_Y,Vout_367-x,Harm_367-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
165027.016598,1620313809.068433,131.3425,0,85.78,3.53345e-06,10.344,3.4760223833354355e-06,6.344582673833147e-07,1,13.8893,1.90941e-05,-176.418,-1.9056797869363215e-05,-1.1929416482937133e-06,1,13.89,2.25418e-05,2.34,2.2523003167122673e-05,9.203670864291767e-07,5.0,1,39.335,48.446,3.459,3.588,3.36,3.555,5.787,3.364,14.1652,15.1352,4155.0,1.9,23.6,14.165,15.0,15.9745,15.9745,0.0075050476007163525,15.902848859852913
165029.31986,1620313811.371695,131.987,1,85.78,3.54649e-06,9.93,3.4933606335741326e-06,6.115740379500541e-07,1,13.8893,1.91183e-05,-176.448,-1.908157339120775e-05,-1.1844626654953227e-06,1,13.89,2.25363e-05,2.358,2.2517217570894404e-05,9.272165631632357e-07,5.0,1,39.336,48.446,3.459,3.588,3.36,3.555,5.787,3.364,14.1649,15.1909,4155.0,1.9,14.0,14.165,15.0,15.9745,15.9745,0.0075050476007163525,15.902848888609705
165029.461823,1620313811.513658,132.0299,1,85.78,3.54835e-06,9.924,3.495256827536381e-06,6.115287663391736e-07,1,13.8898,1.91183e-05,-176.436,-1.9081324899423275e-05,-1.1884590748735806e-06,1,13.89,2.25344e-05,2.37,2.2515124506478665e-05,9.318539680464311e-07,5.0,1,39.331,48.434,3.462,3.502,3.36,3.555,5.786,3.364,14.1651,14.9929,4154.9,1.9,18.7,14.165,15.0,15.9729,15.9729,0.0075050476007163525,15.90257066675398
165029.983654,1620313812.035489,132.2469,1,85.78,3.56325e-06,9.882,3.510383095446122e-06,6.115235773918314e-07,1,13.8898,1.91258e-05,-176.376,-1.9087554888255978e-05,-1.2089144005327017e-06,1,13.89,2.25139e-05,2.394,2.2494250089363503e-05,9.404286932936517e-07,5.0,1,39.335,48.435,3.355,3.5,3.36,3.555,5.786,3.364,14.1643,14.9968,4155.0,1.9,17.4,14.165,15.0,15.9729,15.9729,0.0075050476007163525,15.902848946123303
165030.448719,1620313812.500554,132.3616,1,85.78,3.56884e-06,9.864,3.516082401923178e-06,6.113783513391145e-07,1,13.8898,1.91313e-05,-176.352,-1.9092535680605376e-05,-1.2172596168486927e-06,1,13.89,2.25083e-05,2.4,2.2488556396714135e-05,9.425497768329438e-07,5.0,1,39.335,48.437,3.277,3.567,3.36,3.555,5.786,3.364,14.1652,14.9122,4155.1,1.9,30.9,14.165,15.0,15.9729,15.9729,0.007899133488535881,15.903127062537859
165030.970553,1620313813.022388,132.5452,1,85.78,3.57629e-06,9.924,3.522778767525775e-06,6.163439941863467e-07,1,13.8898,1.91593e-05,-176.31,-1.911958020539244e-05,-1.233056876046531e-06,1,13.89,2.25009e-05,2.382,2.2481457791759454e-05,9.351771849966114e-07,5.0,1,39.329,48.441,3.263,3.567,3.36,3.555,5.787,3.364,14.1679,15.0876,4155.1,1.9,17.7,14.165,15.0,15.9729,15.9729,0.0075050476007163525,15.903126803738049
165031.224471,1620313813.276306,132.6178,1,85.78,3.57816e-06,9.942,3.5244268817781235e-06,6.177735350431676e-07,1,13.8898,1.91723e-05,-176.298,-1.9132294408972596e-05,-1.2379006173340178e-06,1,13.89,2.25027e-05,2.382,2.2483256236445007e-05,9.35251996178964e-07,5.0,1,39.326,48.441,3.263,3.622,3.36,3.555,5.787,3.364,14.1676,15.0525,4155.1,1.9,26.1,14.165,15.0,15.9729,15.9729,0.0075050476007163525,15.903126832493584
165031.367426,1620313813.419261,132.6665,1,85.78,3.58002e-06,9.942,3.526258950215563e-06,6.180946662321532e-07,1,13.8898,1.91816e-05,-176.292,-1.914144520278143e-05,-1.2405055860074344e-06,1,13.89,2.25027e-05,2.376,2.2483354052526597e-05,9.328975499678012e-07,5.0,1,39.326,48.441,3.263,3.622,3.36,3.555,5.787,3.364,14.1675,15.0153,4155.1,1.9,20.3,14.165,15.0,15.9756,15.9756,0.007899133488535881,15.903126842078764
165031.524379,1620313813.576214,132.7221,1,85.78,3.58188e-06,9.96,3.5278965634992815e-06,6.195241493678499e-07,1,13.8893,1.92003e-05,-176.286,-1.9159975919024708e-05,-1.2437213805323393e-06,1,13.89,2.25027e-05,2.37,2.248345162205062e-05,9.305430935262721e-07,5.0,1,39.329,48.44,3.301,3.682,3.36,3.555,5.789,3.364,14.1684,15.1467,4155.1,1.8,34.0,14.165,15.0,15.9756,15.9756,0.0075050476007163525,15.90312675581216
165032.050211,1620313814.102046,132.8944,1,85.78,3.59306e-06,10.038,3.5380587619055175e-06,6.262749882468551e-07,1,13.8898,1.92412e-05,-176.286,-1.920079002167353e-05,-1.2463707247854902e-06,1,13.89,2.25065e-05,2.352,2.2487539649998967e-05,9.236356098182815e-07,5.0,1,39.329,48.44,3.382,3.682,3.36,3.556,5.789,3.364,14.1667,15.0085,4155.0,1.9,16.0,14.165,15.0,15.9756,15.9756,0.007899133488535881,15.902848716068927
