time,abs_time,angle,is_rotating,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Harm_363-x,Freq_367-y,V_367-y_R,V_367-y_theta,V_367-y_X,V_367-y_Y,Harm_367-y,Freq_367-x,V_367-x_R,V_367-x_theta,V_367-x_X,V_367-x_Y,Vout_367-x,Harm_367-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
231748.591625,1620380530.64346,199.3027,0,85.78,3.41983e-06,9.822,3.3697037394791426e-06,5.833814678581077e-07,1,13.8898,2.25009e-05,-176.892,-2.2467803645933922e-05,-1.219959072165316e-06,1,13.89,2.21656e-05,2.1,2.215071344514018e-05,8.122297897060438e-07,5.0,1,39.108,48.194,3.412,3.576,3.523,3.698,7.979,3.489,2.27317,3.00915,4153.7,0.4,8.7,2.273,3.0,15.9713,15.9713,0.008301499299705029,15.900111265646728
231750.753938,1620380532.805773,199.4531,1,85.78,3.42914e-06,9.738,3.379731256608111e-06,5.800153210960541e-07,1,13.8898,2.25009e-05,-176.916,-2.2468312690083877e-05,-1.210547673830228e-06,1,13.89,2.21507e-05,2.112,2.2135652967923977e-05,8.163198966327508e-07,5.0,1,39.113,48.206,3.412,3.576,3.522,3.698,7.979,3.489,2.27319,3.00938,4153.7,0.4,8.7,2.273,3.0,15.9713,15.9713,0.008695317432284355,15.900111265646728
231750.898891,1620380532.950726,199.4651,1,85.78,3.43101e-06,9.762,3.3813309273264183e-06,5.81748038248403e-07,1,13.8898,2.24953e-05,-176.922,-2.246284741391896e-05,-1.207894096762784e-06,1,13.89,2.21507e-05,2.112,2.2135652967923977e-05,8.163198966327508e-07,5.0,1,39.122,48.207,3.383,3.639,3.522,3.697,7.928,3.49,2.27334,3.01207,4153.9,0.4,8.5,2.273,3.0,15.9713,15.9713,0.008301499299705029,15.900667593880387
231751.480706,1620380533.532541,199.5161,1,85.78,3.43287e-06,9.81,3.382675180120412e-06,5.848974805017847e-07,1,13.8893,2.24841e-05,-176.934,-2.2451915933841887e-05,-1.2025904164331497e-06,1,13.89,2.2147e-05,2.106,2.2132040830532573e-05,8.138658830784566e-07,5.0,1,39.122,48.207,3.409,3.718,3.522,3.697,7.872,3.49,2.27347,3.01357,4154.0,0.4,8.7,2.273,3.0,15.9723,15.9723,0.008695317432284355,15.900945757997217
231751.647652,1620380533.699487,199.5282,1,85.78,3.43473e-06,9.834,3.3842625525827837e-06,5.866320380663327e-07,1,13.8898,2.24804e-05,-176.934,-2.2448221230075433e-05,-1.2023925172714842e-06,1,13.89,2.2147e-05,2.106,2.2132040830532573e-05,8.138658830784566e-07,5.0,1,39.118,48.207,3.409,3.718,3.521,3.697,7.872,3.489,2.27358,3.01391,4153.9,0.4,8.7,2.273,3.0,15.9723,15.9723,0.008301499299705029,15.900667593880387
231751.791606,1620380533.843441,199.5403,1,85.78,3.43473e-06,9.858,3.3840165278357535e-06,5.880495831428254e-07,1,13.8898,2.24767e-05,-176.934,-2.2444526526308986e-05,-1.2021946181098187e-06,1,13.89,2.2147e-05,2.106,2.2132040830532573e-05,8.138658830784566e-07,5.0,1,39.118,48.21,3.485,3.718,3.521,3.697,7.872,3.489,2.27363,3.01508,4154.1,0.4,8.6,2.273,3.0,15.9723,15.9723,0.008301499299705029,15.901223922114047
231752.356427,1620380534.408262,199.5954,1,85.78,3.44032e-06,9.954,3.388532344585538e-06,5.946850024152604e-07,1,13.8898,2.24543e-05,-176.94,-2.242228423511181e-05,-1.198648476350133e-06,1,13.89,2.21451e-05,2.106,2.2130142113885713e-05,8.137960611983893e-07,5.0,1,39.108,48.199,3.556,3.681,3.521,3.696,7.756,3.489,2.27381,3.01675,4154.2,0.4,8.6,2.273,3.0,15.9723,15.9723,0.008301499299705029,15.901502086230874
231752.609344,1620380534.661179,199.6104,1,85.78,3.44032e-06,9.954,3.388532344585538e-06,5.946850024152604e-07,1,13.8898,2.24524e-05,-176.94,-2.2420386944167682e-05,-1.1985470511395914e-06,1,13.89,2.2147e-05,2.106,2.2132040830532573e-05,8.138658830784566e-07,5.0,1,39.108,48.199,3.556,3.681,3.521,3.696,7.756,3.489,2.27366,3.01724,4154.3,0.4,8.6,2.273,3.0,15.9723,15.9723,0.008695317432284355,15.901780250347704
231752.7533,1620380534.805135,199.6195,1,85.78,3.44032e-06,9.954,3.388532344585538e-06,5.946850024152604e-07,1,13.8903,2.24487e-05,-176.94,-2.241669221969754e-05,-1.198349538887484e-06,1,13.89,2.2147e-05,2.106,2.2132040830532573e-05,8.138658830784566e-07,5.0,1,39.108,48.205,3.556,3.681,3.52,3.696,7.756,3.489,2.27373,3.01785,4154.3,0.4,8.5,2.273,3.0,15.9723,15.9723,0.008301499299705029,15.901780250347704
231752.939239,1620380534.991074,199.6376,1,85.78,3.44032e-06,9.954,3.388532344585538e-06,5.946850024152604e-07,1,13.8898,2.24413e-05,-176.94,-2.2409302770757255e-05,-1.1979545143832692e-06,1,13.89,2.21488e-05,2.106,2.2133839614724337e-05,8.139320301227308e-07,5.0,1,39.109,48.204,3.563,3.572,3.52,3.695,7.699,3.489,2.27405,3.01821,4154.3,0.4,8.6,2.273,3.0,15.9734,15.9734,0.008716532029211521,15.901780250347704
