time,abs_time,angle,is_rotating,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Harm_363-x,Freq_367-y,V_367-y_R,V_367-y_theta,V_367-y_X,V_367-y_Y,Harm_367-y,Freq_367-x,V_367-x_R,V_367-x_theta,V_367-x_X,V_367-x_Y,Vout_367-x,Harm_367-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
163223.887336,1620312005.939171,100.0005,0,85.78,3.59864e-06,11.406,3.527568553586701e-06,7.116670213985138e-07,1,13.8898,1.26828e-05,-175.002,-1.2634576694261555e-05,-1.1049378248674354e-06,1,13.89,2.08804e-05,3.06,2.0850628331447814e-05,1.1146310348388222e-06,5.0,1,39.344,48.404,3.429,3.687,3.353,3.549,5.784,3.357,14.1707,15.0132,4155.1,1.8,19.4,14.165,15.0,15.9734,15.9734,0.00760813569650054,15.903126535353064
163224.047284,1620312006.099119,100.0005,0,85.78,3.60051e-06,11.4,3.529476166937256e-06,7.116672306084476e-07,1,13.8893,1.26754e-05,-175.02,-1.2627551131772162e-05,-1.1003261218746137e-06,1,13.89,2.08785e-05,3.048,2.0848964009773728e-05,1.1101630371975995e-06,5.0,1,39.344,48.404,3.429,3.622,3.353,3.549,5.784,3.357,14.1703,15.0132,4155.2,1.8,19.9,14.165,15.0,15.9734,15.9734,0.008790272288024426,15.903404776400182
163224.18624,1620312006.238075,100.0005,0,85.78,3.60051e-06,11.4,3.529476166937256e-06,7.116672306084476e-07,1,13.8903,1.26698e-05,-175.032,-1.2622202344551217e-05,-1.0971964332815533e-06,1,13.89,2.08748e-05,3.036,2.0845501257626136e-05,1.1056004514774607e-06,5.0,1,39.336,48.404,3.465,3.622,3.353,3.548,5.784,3.357,14.1693,15.0041,4155.2,1.8,20.1,14.165,15.0,15.9734,15.9734,0.00760813569650054,15.903404872247755
163224.857026,1620312006.908861,100.0005,0,85.78,3.60237e-06,11.418,3.5310756047103955e-06,7.131442285534646e-07,1,13.8898,1.26511e-05,-175.104,-1.2604939387294184e-05,-1.079738048157834e-06,1,13.89,2.0845e-05,2.94,2.081756367071128e-05,1.0691434963941965e-06,5.0,1,39.333,48.407,3.423,3.493,3.353,3.548,5.782,3.357,14.1709,15.0023,4155.2,1.8,20.5,14.165,15.0,15.9729,15.9729,0.00760813569650054,15.90340471889164
163225.131937,1620312007.183772,100.0005,0,85.78,3.60237e-06,11.418,3.5310756047103955e-06,7.131442285534646e-07,1,13.8893,1.26511e-05,-175.116,-1.260516525064327e-05,-1.0770980521639483e-06,1,13.89,2.08375e-05,2.922,2.081040827580606e-05,1.0622210901044932e-06,5.0,1,39.339,48.407,3.423,3.493,3.353,3.548,5.782,3.357,14.1702,14.9906,4155.2,1.8,20.6,14.165,15.0,15.9729,15.9729,0.00760813569650054,15.90340478598494
163225.269893,1620312007.321728,100.0005,0,85.78,3.60237e-06,11.418,3.5310756047103955e-06,7.131442285534646e-07,1,13.8893,1.26474e-05,-175.134,-1.260181634444024e-05,-1.0728241146613268e-06,1,13.89,2.08301e-05,2.898,2.0803460855922262e-05,1.0531298239582056e-06,5.0,1,39.339,48.395,3.299,3.508,3.353,3.548,5.782,3.357,14.1709,14.9996,4155.1,1.8,19.8,14.165,15.0,15.9729,15.9729,0.00760813569650054,15.903126516182708
163225.804723,1620312007.856558,100.0005,0,85.78,3.60237e-06,11.448,3.5307017192503596e-06,7.149929975758892e-07,1,13.8893,1.26437e-05,-175.2,-1.2599356764492957e-05,-1.057997547740806e-06,1,13.89,2.08021e-05,2.814,2.0777016230262635e-05,1.0212546094892361e-06,5.0,1,39.345,48.402,3.261,3.508,3.353,3.549,5.782,3.357,14.1689,14.9985,4155.2,1.8,20.7,14.165,15.0,15.9729,15.9729,0.00760813569650054,15.903404910586787
163226.051642,1620312008.103477,100.0005,0,85.78,3.60237e-06,11.448,3.5307017192503596e-06,7.149929975758892e-07,1,13.8903,1.26418e-05,-175.212,-1.259768470495536e-05,-1.055200130086127e-06,1,13.89,2.07947e-05,2.79,2.077005096122144e-05,1.0121912656529946e-06,5.0,1,39.343,48.402,3.261,3.581,3.353,3.549,5.783,3.357,14.1683,14.9971,4155.2,1.8,20.2,14.165,15.0,15.9729,15.9729,0.00760813569650054,15.90340496809533
163226.199595,1620312008.25143,100.0005,0,85.78,3.60237e-06,11.448,3.5307017192503596e-06,7.149929975758892e-07,1,13.8898,1.26418e-05,-175.236,-1.2598125600946776e-05,-1.049923131838426e-06,1,13.89,2.07891e-05,2.772,2.0764774478132494e-05,1.0053952865899989e-06,5.0,1,39.343,48.402,3.261,3.581,3.353,3.549,5.783,3.357,14.1653,15.0019,4155.2,1.9,20.0,14.165,15.0,15.974,15.974,0.00800219178199768,15.903405255638049
163226.715432,1620312008.767267,100.0005,0,85.78,3.60237e-06,11.448,3.5307017192503596e-06,7.149929975758892e-07,1,13.8898,1.26381e-05,-175.302,-1.259563909808306e-05,-1.0351073958007296e-06,1,13.89,2.07649e-05,2.706,2.0741745818115098e-05,9.803328142547922e-07,5.0,1,39.342,48.41,3.27,3.651,3.353,3.549,5.785,3.357,14.1642,15.0048,4155.3,1.8,20.5,14.165,15.0,15.974,15.974,0.00760813569650054,15.903683563751118
