time,abs_time,angle,is_rotating,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Harm_363-x,Freq_367-y,V_367-y_R,V_367-y_theta,V_367-y_X,V_367-y_Y,Harm_367-y,Freq_367-x,V_367-x_R,V_367-x_theta,V_367-x_X,V_367-x_Y,Vout_367-x,Harm_367-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
180426.980305,1620329209.03214,209.0016,0,85.78,4.1798e-06,8.85,4.130037390458164e-06,6.430545804342879e-07,1,13.8898,5.88599e-06,-7.578,5.8345832347710845e-06,-7.762195286310421e-07,1,13.89,2.17484e-05,1.896,2.1736493363745155e-05,7.195545899116274e-07,5.0,1,39.136,48.283,3.424,3.74,3.538,3.718,7.912,3.502,2.27342,3.00832,-4118.6,0.4,8.8,2.273,3.0,-15.9729,-15.9729,0.007983456365764141,-15.91528241563055
180429.224586,1620329211.276421,209.1495,1,85.78,4.18726e-06,9.042,4.135226606560431e-06,6.580632340396351e-07,1,13.8898,5.85153e-06,-7.566,5.800585691830502e-06,-7.704602342958735e-07,1,13.89,2.17707e-05,1.842,2.1759450350836768e-05,6.997849094326635e-07,5.0,1,39.136,48.283,3.424,3.74,3.538,3.718,7.912,3.502,2.27346,3.00902,-4118.7,0.4,8.7,2.273,3.0,-15.9729,-15.9729,0.007589518558233976,-15.915566607460033
180429.363542,1620329211.415377,209.1617,1,85.78,4.18726e-06,9.066,4.134950594902937e-06,6.597953359276281e-07,1,13.8898,5.84873e-06,-7.554,5.7979712294939125e-06,-7.688772560434129e-07,1,13.89,2.17707e-05,1.836,2.175952351283145e-05,6.975062612875499e-07,5.0,1,39.136,48.285,3.501,3.74,3.538,3.718,7.912,3.502,2.27365,3.01213,-4118.7,0.4,8.6,2.273,3.0,-15.9718,-15.9718,0.007983456365764141,-15.915566607460033
180429.910369,1620329211.962204,209.216,1,85.78,4.18726e-06,9.066,4.134950594902937e-06,6.597953359276281e-07,1,13.8903,5.84315e-06,-7.494,5.793240878065962e-06,-7.620774574841601e-07,1,13.89,2.1767e-05,1.836,2.175582541231114e-05,6.973877178706287e-07,5.0,1,39.135,48.277,3.568,3.758,3.537,3.717,7.798,3.502,2.2737,3.01339,-4118.8,0.4,8.8,2.273,3.0,-15.9718,-15.9718,0.007983456365764141,-15.91585079928952
180430.155289,1620329212.207124,209.228,1,85.78,4.18726e-06,9.066,4.134950594902937e-06,6.597953359276281e-07,1,13.8893,5.84268e-06,-7.488,5.792854658942373e-06,-7.614095368260443e-07,1,13.89,2.17651e-05,1.836,2.175392638771963e-05,6.973268442241017e-07,5.0,1,39.138,48.277,3.568,3.725,3.537,3.717,7.798,3.502,2.27382,3.01603,-4118.8,0.4,8.4,2.273,3.0,-15.9718,-15.9718,0.008377392776310444,-15.91585079928952
180430.312238,1620329212.364073,209.243,1,85.78,4.18726e-06,9.066,4.134950594902937e-06,6.597953359276281e-07,1,13.8898,5.84268e-06,-7.488,5.792854658942373e-06,-7.614095368260443e-07,1,13.89,2.17651e-05,1.836,2.175392638771963e-05,6.973268442241017e-07,5.0,1,39.138,48.279,3.568,3.725,3.537,3.717,7.798,3.502,2.27394,3.01655,-4118.8,0.4,8.6,2.273,3.0,-15.9718,-15.9718,0.007983456365764141,-15.91585079928952
180430.449195,1620329212.50103,209.2531,1,85.78,4.18726e-06,9.066,4.134950594902937e-06,6.597953359276281e-07,1,13.8898,5.84268e-06,-7.482,5.7929343617995894e-06,-7.608029063309299e-07,1,13.89,2.17633e-05,1.836,2.175212731179083e-05,6.972691744537077e-07,5.0,1,39.14,48.279,3.603,3.619,3.536,3.717,7.742,3.502,2.27418,3.01709,-4119.1,0.4,8.5,2.273,3.0,-15.9718,-15.9718,0.007983456365764141,-15.916703374777974
180430.964033,1620329213.015868,209.3049,1,85.78,4.18539e-06,9.048,4.133310940188528e-06,6.582021906814244e-07,1,13.8898,5.84035e-06,-7.5,5.790384996124533e-06,-7.623186467323782e-07,1,13.89,2.17558e-05,1.854,2.1744411110954524e-05,7.038601265857495e-07,5.0,1,39.14,48.281,3.575,3.558,3.536,3.716,7.684,3.502,2.27421,3.01722,-4118.9,0.4,8.5,2.273,3.0,-15.974,-15.974,0.008377392776310444,-15.916134991119003
180431.223948,1620329213.275783,209.3169,1,85.78,4.18353e-06,9.048,4.131474084280536e-06,6.579096836331762e-07,1,13.8893,5.83896e-06,-7.506,5.788927045203032e-06,-7.627434345288725e-07,1,13.89,2.17558e-05,1.854,2.1744411110954524e-05,7.038601265857495e-07,5.0,1,39.143,48.281,3.575,3.558,3.536,3.716,7.684,3.502,2.27429,3.01894,-4118.9,0.4,8.4,2.273,3.0,-15.974,-15.974,0.006801641546189785,-15.916134991119003
180431.366901,1620329213.418736,209.3289,1,85.78,4.18167e-06,9.054,4.129568340219705e-06,6.580496275776361e-07,1,13.8898,5.83802e-06,-7.518,5.787835250049407e-06,-7.638328604384105e-07,1,13.89,2.17558e-05,1.854,2.1744411110954524e-05,7.038601265857495e-07,5.0,1,39.143,48.295,3.575,3.558,3.535,3.716,7.684,3.502,2.27447,3.01484,-4119.1,0.4,8.9,2.273,3.0,-15.974,-15.974,0.008025715127587318,-15.916703374777974
