1.11588229328806E-5	1.64695077650962E-5	15.9734
1.11582598516533E-5	1.64735030663682E-5	15.9734
1.11592636529691E-5	1.64735030663682E-5	15.974
1.1161945855917E-5	1.64735030663682E-5	15.974
1.11637747006913E-5	1.6475287543856E-5	15.974
1.11656032041836E-5	1.64750593959566E-5	15.974
1.11698511320241E-5	1.64750593959566E-5	15.974
1.11711786229201E-5	1.64750593959566E-5	15.974
1.11716784110236E-5	1.64750593959566E-5	15.974
1.11713503852485E-5	1.6475287543856E-5	15.974
1.11713503852485E-5	1.6475287543856E-5	15.974
1.11700231023244E-5	1.6475287543856E-5	15.974
1.1170850756674E-5	1.64755155110837E-5	15.974
1.11711786229201E-5	1.64755155110837E-5	15.974
1.11720981977232E-5	1.64755155110837E-5	15.974
1.117242582625E-5	1.64757432976371E-5	15.974
1.11710981716926E-5	1.64757432976371E-5	15.974
1.11705979749174E-5	1.64757432976371E-5	15.974
1.11678504128747E-5	1.64757432976371E-5	15.974
1.11673499269007E-5	1.64737310089042E-5	15.9729
1.11673499269007E-5	1.64737310089042E-5	15.9729
1.11673499269007E-5	1.64737310089042E-5	15.9729
1.11681773218719E-5	1.64739587707855E-5	15.974
1.11673499269007E-5	1.64759709035137E-5	15.974
1.11678504128747E-5	1.64741863520096E-5	15.974
1.11678504128747E-5	1.64741863520096E-5	15.9729
1.11670229808222E-5	1.64741863520096E-5	15.9729
1.11665225319294E-5	1.64741863520096E-5	15.9729
1.11665225319294E-5	1.64741863520096E-5	15.9729
1.11645195118671E-5	1.6470191436321E-5	15.9702
1.11640184507562E-5	1.6470191436321E-5	15.9702
1.11635172672181E-5	1.64681792243458E-5	15.9702
1.11605923937267E-5	1.64660677435023E-5	15.9702
1.11600906394475E-5	1.64660677435023E-5	15.9691
1.11600906394475E-5	1.64658397232777E-5	15.9691
1.11618364997909E-5	1.64658397232777E-5	15.9691
1.11626634862694E-5	1.64658397232777E-5	15.968
1.11635823601344E-5	1.64658397232777E-5	15.968
1.11666572338965E-5	1.64658397232777E-5	15.968
1.11679861992122E-5	1.64656115224849E-5	15.968
1.11688132600437E-5	1.64656115224849E-5	15.9647
1.11688132600437E-5	1.64656115224849E-5	15.9647
1.11693151163921E-5	1.64656115224849E-5	15.9647
1.11698168502553E-5	1.64658397232777E-5	15.9647
1.11686641170416E-5	1.64600599685647E-5	15.9642
1.1167745036716E-5	1.64580472609121E-5	15.9642
1.11638430964066E-5	1.64561637241003E-5	15.9642
1.11607684371163E-5	1.64561637241003E-5	15.9642
1.11599413391219E-5	1.64559352901568E-5	15.9631
1.11537924214151E-5	1.6459603179348E-5	15.9631
1.11524639863684E-5	1.6459603179348E-5	15.962
1.11488881813098E-5	1.64593745139888E-5	15.962
1.11483865187968E-5	1.64593745139888E-5	15.962
1.11469660255131E-5	1.64591456681323E-5	15.962
1.11454600618458E-5	1.6461029126444E-5	15.9604
1.11454600618458E-5	1.6461029126444E-5	15.9604
1.11463786462426E-5	1.6461029126444E-5	15.9604
1.11506041344679E-5	1.6461029126444E-5	15.9604
1.1151430860425E-5	1.6461029126444E-5	15.9588
1.11560721998495E-5	1.6461029126444E-5	15.9588
1.1157817431557E-5	1.6461029126444E-5	15.9588
1.1157817431557E-5	1.64629125847556E-5	15.9549
1.11603893519679E-5	1.64629125847556E-5	15.9549
1.11621345836754E-5	1.64629125847556E-5	15.9549
1.11621345836754E-5	1.64646969136825E-5	15.9549
