36000	3.999105	0.003224483
36000	3.993328	0.003224486
36000	3.992599	0.00322421
30000	4.001377	0.003390884
30000	3.99522	0.003384643
30000	3.991446	0.003378812
24000	3.999667	0.00349621
24000	4.00849	0.00349365
24000	3.988016	0.003491847
18000	3.998598	0.00351202
18000	3.993458	0.003509248
18000	3.988652	0.003509733
12000	3.998079	0.003337421
12000	4.009091	0.003331676
12000	3.990868	0.003329185
6000	3.99443	0.002504856
6000	3.991171	0.002502589
6000	3.998967	0.002506936
5000	3.999666	0.002242212
5000	3.99613	0.002235295
5000	3.991869	0.002236855
4333.333	3.99988	0.002039414
4333.333	3.995766	0.002021263
4333.333	3.992965	0.002008831
3666.667	3.993116	0.001783999
3666.667	3.993574	0.001764909
3666.667	4.002428	0.00173655
3000	3.985053	0.001562356
3000	3.988836	0.001552803
3000	3.988107	0.001558795
2333.333	3.999574	0.001299608
2333.333	3.995584	0.001297107
2333.333	3.990594	0.00129717
1666.667	3.999208	0.001022912
1666.667	4.003505	0.001013561
1666.667	3.991323	0.001017201
1000	3.996558	7.264393E-4
1000	3.99342	6.951031E-4
1000	3.997016	6.892568E-4
800	3.989053	6.548736E-4
800	4.008394	6.287625E-4
800	4.004539	6.314873E-4
533.3333	3.999819	5.210768E-4
533.3333	3.995402	4.971276E-4
533.3333	3.990655	4.961165E-4
266.6667	3.999758	3.808641E-4
266.6667	3.991717	3.835443E-4
266.6667	4.00056	3.701716E-4
0	4.001255	2.410286E-4
0	4.011946	2.494139E-4
0	4.016998	2.379185E-4
-266.6667	3.991905	1.069974E-4
-266.6667	3.990108	1.034291E-4
-266.6667	3.991535	1.075978E-4
-533.3333	3.999238	-2.769784E-5
-533.3333	3.991443	-3.418577E-5
-533.3333	3.990654	-3.489125E-5
-800	3.995799	-1.594512E-4
-800	3.99108	-1.569846E-4
-800	3.990897	-1.521469E-4
-1000	4.002386	-2.38318E-4
-1000	4.009309	-2.31096E-4
-1000	4.03832	-2.090318E-4
-1800	3.991383	-6.054579E-4
-1800	3.991323	-6.464544E-4
-1800	3.991353	-6.436524E-4
-2600	4.000094	-9.789777E-4
-2600	3.995798	-9.840309E-4
-2600	3.996319	-0.001015336
-3400	3.999727	-0.001352483
-3400	4.012411	-0.001334128
-3400	3.990624	-0.001323803
-4200	4.002938	-0.001626128
-4200	4.023787	-0.001575818
-4200	4.104455	-0.00149599
-5000	3.997683	-0.001939295
-5000	3.994521	-0.001968202
-5000	3.990381	-0.00194874
-6000	3.99193	-0.002259568
-6000	3.991444	-0.002255249
-6000	3.992416	-0.002259976
-12000	4.00104	-0.00322615
-12000	3.997472	-0.003217022
-12000	3.995306	-0.003209579
-18000	3.972281	-0.003456131
-18000	3.981302	-0.003458676
-18000	3.983901	-0.00345672
-24000	4.000216	-0.003475462
-24000	4.001713	-0.00348115
-24000	3.992629	-0.003473015
-30000	4.001469	-0.003377102
-30000	3.998965	-0.003377139
-30000	3.999943	-0.003371349
-36000	3.995369	-0.003236278
-36000	3.993941	-0.003234675
-36000	3.990624	-0.003246159
-36000	3.997683	-0.00323426
-36000	3.995401	-0.003249114
-36000	3.99193	-0.003238334
-30000	3.999513	-0.003391468
-30000	3.995158	-0.003390791
-30000	3.998523	-0.003393238
-24000	4.001897	-0.003500908
-24000	4.00607	-0.003486314
-24000	4.036119	-0.003470921
-18000	3.998567	-0.003521484
-18000	3.995129	-0.00351598
-18000	3.991383	-0.003517899
-12000	3.99878	-0.003344313
-12000	3.994975	-0.003339294
-12000	3.992022	-0.003344086
-6000	4.002172	-0.002516441
-6000	4.000552	-0.002499311
-6000	4.002602	-0.002435161
-5000	3.998658	-0.002243634
-5000	3.995189	-0.002245566
-5000	3.991292	-0.002247654
-4333.333	3.999788	-0.002046754
-4333.333	3.995646	-0.002037809
-4333.333	3.991991	-0.002041146
-3666.667	4.001101	-0.001820488
-3666.667	3.996408	-0.001809897
-3666.667	3.997662	-0.001802729
-3000	4.003336	-0.001554302
-3000	4.013904	-0.001476629
-3000	4.070079	-0.00143869
-2333.333	3.99872	-0.001308272
-2333.333	3.996469	-0.001300577
-2333.333	3.995982	-0.001309885
-1666.667	4.000857	-0.001010554
-1666.667	3.996773	-0.001019701
-1666.667	3.992721	-0.001020484
-1000	3.997715	-7.165495E-4
-1000	3.993998	-7.008484E-4
-1000	3.99491	-7.087003E-4
-800	3.983095	-6.368376E-4
-800	3.988108	-6.276406E-4
-800	3.990077	-6.341638E-4
-533.3333	3.999788	-5.089525E-4
-533.3333	3.996193	-4.939015E-4
-533.3333	3.993146	-5.017872E-4
-266.6667	3.997745	-3.832524E-4
-266.6667	3.997927	-3.672975E-4
-266.6667	4.000893	-3.809083E-4
0	3.983065	-2.4018E-4
0	3.988472	-2.545979E-4
0	3.990139	-2.486496E-4
266.6667	3.999361	-1.203904E-4
266.6667	3.996284	-1.048022E-4
266.6667	4.011675	-1.19055E-4
533.3333	3.996011	2.811105E-5
533.3333	3.992599	3.933139E-5
533.3333	3.992021	2.622997E-5
800	4.050454	1.221231E-4
800	4.055816	1.283907E-4
800	3.955011	1.288825E-4
1000	3.999971	2.58174E-4
1000	3.996285	2.551438E-4
1000	3.997631	2.557294E-4
1800	3.992234	5.932491E-4
1800	3.99196	6.284639E-4
1800	3.992446	6.336428E-4
2600	4.003855	0.001000824
2600	4.009055	9.431995E-4
2600	4.051108	8.693059E-4
3400	3.995399	0.00133481
3400	3.995004	0.001347549
3400	3.992112	0.001350434
4200	3.999452	0.001662624
4200	3.995765	0.001671174
4200	3.992355	0.001662728
5000	4.00043	0.001953633
5000	3.996377	0.001929573
5000	3.992324	0.001940435
6000	4.019774	0.002122642
6000	4.056577	0.002094068
6000	4.06501	0.002128209
12000	4.000247	0.003233295
12000	3.995677	0.003226376
12000	3.99751	0.003227251
18000	4.004222	0.003456372
18000	3.996508	0.00345649
18000	3.99327	0.003454655
24000	4.004008	0.003468927
24000	4.021557	0.003449909
24000	4.052912	0.003441897
30000	4.000612	0.003379229
30000	3.996529	0.003386627
30000	3.991991	0.00337954
36000	4.00043	0.003234184
36000	3.996436	0.003241766
36000	3.992811	0.003236087
