# <TimeDevice> - No Info
# 
# <LpiCore.AutoCollectDevices.auto_arduino_rotator.AutoCollectArduinoRotator object at 0x0000018BD7A4A7D0> -- not implemented
# <SR830> at [GPIB0::1::INSTR]
#         IDN           = Stanford_Research_Systems,SR830,s/n42008,ver1.07
#         Input         = A-B;ground;DC;no filters 
#         Input Signal  = 33.543 uV, 94.848 deg, (34% from 100uV)
#         RC            = 300 ms
#         SyncFilter    = False
#         Dyn Reserve   = low noise
#         Harmonics     = 1, 212.002 Hz, Shift 0.000 deg
#         Offset x/y/R  = n/a / n/a / n/a  
#         SineOutput    = 0.004 V
#         
# <SR830> at [GPIB0::2::INSTR]
#         IDN           = Stanford_Research_Systems,SR830,s/n44906,ver1.07
#         Input         = A-B;ground;DC;no filters 
#         Input Signal  = 13942.800 uV, -6.300 deg, (70% from 20mV)
#         RC            = 300 ms
#         SyncFilter    = False
#         Dyn Reserve   = low noise
#         Harmonics     = 1, 212.0 Hz, Shift 0.000 deg
#         Offset x/y/R  = n/a / n/a / n/a  
#         SineOutput    = 5.000 V
#         
# <SR830> at [GPIB0::3::INSTR]
#         IDN           = Stanford_Research_Systems,SR830,s/n46596,ver1.07
#         Input         = A-B;ground;DC;no filters 
#         Input Signal  = 15.080 uV, 9.684 deg, (75% from 20uV)
#         RC            = 300 ms
#         SyncFilter    = False
#         Dyn Reserve   = low noise
#         Harmonics     = 1, 118.137 Hz, Shift 0.000 deg
#         Offset x/y/R  = n/a / n/a / n/a  
#         SineOutput    = 0.004 V
#         
# <SR830> at [GPIB0::4::INSTR]
#         IDN           = Stanford_Research_Systems,SR830,s/n46594,ver1.07
#         Input         = A-B;ground;DC;no filters 
#         Input Signal  = 6.973 uV, 39.198 deg, (70% from 10uV)
#         RC            = 300 ms
#         SyncFilter    = False
#         Dyn Reserve   = low noise
#         Harmonics     = 1, 118.14 Hz, Shift 0.000 deg
#         Offset x/y/R  = n/a / n/a / n/a  
#         SineOutput    = 5.000 V
#         
# <AutoRemoteClient>
#         RemoteHost                : 127.0.0.1
#         RemotePort                : 35001
#         RemoteMagnetFacility      : 
#                 Magnet Facility (SuperconductingMagnetFacility):
#                     Magnet Field             = 13.487 T
#                     Max Magnet Field         = 16.020 T
#                     Remote Control           = True 
#                     External Trip            = False
#                     TPA                      = 0.14601
#                     heater_voltage           = 2.8
#                     voltage_limit            = 5.0
#                     ramp_rate                = 0.012
#                     mid_setting              = 15.0
#                     units                    = Units.Tesla
#                     max_setting              = 16.02
#                     heater_status            = True 
#                     pause_status             = True
#                     level_gauge              = 0.0
#                     output_value             = 13.4858
#                     output_voltages          = 0.9
#                     ramp_status              = ........ RAMP STATUS: HOLDING ON PAUSE AT 13.5116 TESLA;MY-STR=[HOLDING on PAUSE]
#                     current_direction        = Direction.Positive
#                     filter_status            = None
#                     current_source_model     = SMS120C
#                     inner_magnet_temperature = 3.021
#                     persistent_status        = ------> Persistent Mode switched off
#                     switch_temperature       = 5.773
#              
#         RemoteTemperatureFacility : 
#             Temperature Facility (cfms16) (VtiForTroyanCfms16BasedOnLs350Facility):
#                 Sample Target T = 3.000 K
#                 Sample actual T = 2.961 K
#                 VTI Target T    = 2.273 K
#         
#         
time,abs_time,platform_position,is_rotating,F371y,V371y_R,V371y_theta,V371y_X,V371y_Y,Vout371y,F371x,V371x_R,V371x_theta,V371x_X,V371x_Y,Vout371x,F370y,V370y_R,V370y_theta,V370y_X,V370y_Y,Vout370y,F370x,V370x_R,V370x_theta,V370x_X,V370x_Y,Vout370x,control_time,Vti-Pressure,AirlockPressure,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,Hanalog,H1,H2,SP1,SP2,Magnet_magnet_field,Magnet_output_field
127465.820756,1723768987.640039,0,0,212.002,4.09579e-05,94.062,-2.9012897445612005e-06,4.085501303668993e-05,0.004,212.0,0.0139771,-6.264,0.013893652622625938,-0.0015250381017533272,5.0,118.137,1.66568e-05,7.296,1.6521935069931356e-05,2.1153363290437737e-06,0.004,118.14,7.86415e-06,49.302,5.127991543431308e-06,5.962261144314043e-06,5.0,4523152.250096,0.006323580630123615,-7.32342698949959,36.867,35.915,3.24,2.917,3.198,3.277,8.265,3.324,5.15346,5.97847,3848.7,15.040726551746003,7.5,48.0,5.246,6.0,14.9681,14.9681
127467.195922,1723768989.015205,0,0,212.002,4.09412e-05,94.098,-2.925765706072707e-06,4.0836524735500806e-05,0.004,212.0,0.0139781,-6.258,0.013894806289189585,-0.0015236921591639092,5.0,118.14,1.67239e-05,7.272,1.6589379966205614e-05,2.116908960455279e-06,0.004,118.14,7.87532e-06,48.714,5.196278520230336e-06,5.917715322875277e-06,5.0,4523153.580018,0.00671754963696003,-7.6777938795389025,36.869,35.91,3.349,2.895,3.198,3.277,8.163,3.324,5.207,5.96727,3849.3,15.042439603369699,7.2,48.2,5.246,6.0,14.9702,14.9702
127468.545834,1723768990.365117,0,0,212.002,4.09747e-05,94.062,-2.9024797876959466e-06,4.0871770834795214e-05,0.004,212.0,0.01398,-6.258,0.013896694967332498,-0.0015238992699373626,5.0,118.14,1.67295e-05,6.942,1.6606856207952343e-05,2.022003248858606e-06,0.004,118.14,7.88277e-06,49.176,5.153263424961533e-06,5.965059844281004e-06,5.0,4523154.785192,0.006323580630123615,-7.001275268293147,36.866,35.901,3.385,3.045,3.196,3.276,8.022,3.324,5.22954,5.99192,3849.5,15.043009675943768,7.2,47.8,5.246,6.0,14.9713,14.9713
127469.765754,1723768991.585037,0,0,212.002,4.1038e-05,93.972,-2.84265973121106e-06,4.0939427568696556e-05,0.004,212.0,0.013979,-6.264,0.013895541279069907,-0.0015252454103075576,5.0,118.14,1.66484e-05,7.26,1.6514928257125948e-05,2.103893348528618e-06,0.004,118.14,7.88091e-06,48.186,5.254317793747112e-06,5.873745563983213e-06,5.0,4523156.225094,0.007505455985665321,-7.645578707859249,36.875,35.911,3.224,2.835,3.195,3.274,7.921,3.324,5.24379,5.98079,3850.0,15.044439320802582,7.1,47.9,5.246,6.0,14.9713,14.9713
127470.885695,1723768992.704978,0,0,212.002,4.09933e-05,94.026,-2.878104615589969e-06,4.0892140549397994e-05,0.004,212.0,0.0139809,-6.27,0.013897270114277814,-0.0015269080459545366,5.0,118.14,1.65739e-05,7.446,1.6434139578253427e-05,2.1478402018037255e-06,0.004,118.14,7.89022e-06,47.646,5.3157145960788e-06,5.830844705652416e-06,5.0,4523157.435028,0.007899423129856586,-7.742224222813032,36.876,35.909,3.317,2.854,3.193,3.273,7.815,3.324,5.26453,5.99597,3850.2,15.045007994872696,6.3,47.0,5.246,6.0,14.9708,14.9708
127472.875564,1723768994.694847,0,0,212.002,4.09635e-05,94.128,-2.9487525211530064e-06,4.085722935808293e-05,0.004,212.0,0.013979,-6.264,0.013895541279069907,-0.0015252454103075576,5.0,118.14,1.66903e-05,7.446,1.654955802816013e-05,2.16292467796745e-06,0.004,118.14,7.71513e-06,48.75,5.086938678452995e-06,5.800541853875282e-06,5.0,4523159.404907,0.005141669884324074,-7.25899664548626,36.877,35.918,3.29,3.01,3.189,3.27,7.597,3.324,5.37453,6.02443,3850.6,15.046142846616817,6.3,48.7,5.287,6.042,14.9719,14.9719
127474.025468,1723768995.844751,0,0,212.002,4.10082e-05,94.194,-2.999083782952327e-06,4.089838583248527e-05,0.004,212.0,0.0139781,-6.258,0.013894806289189585,-0.0015236921591639092,5.0,118.14,1.66876e-05,7.32,1.655159653135142e-05,2.1261810890315994e-06,0.004,118.14,7.75239e-06,49.536,5.031069646943424e-06,5.898125881981883e-06,5.0,4523160.464818,0.005950662307441235,-7.999945594774878,36.872,35.911,3.275,2.829,3.188,3.268,7.489,3.324,5.32001,6.04764,3850.8,15.046721067174404,7.3,46.3,5.287,6.042,14.9719,14.9719
127475.675377,1723768997.49466,0,0,212.002,4.1012e-05,94.074,-2.9136898591554673e-06,4.090836779198914e-05,0.004,212.0,0.013979,-6.264,0.013895541279069907,-0.0015252454103075576,5.0,118.137,1.67043e-05,7.284,1.6569494412201016e-05,2.1178983483725742e-06,0.004,118.14,7.83248e-06,48.906,5.148260352656702e-06,5.902809355862944e-06,5.0,4523162.234709,0.007132539991289377,-7.548933192649863,36.869,35.919,3.437,3.036,3.185,3.265,7.284,3.324,5.16398,6.06044,3850.7,15.04645134692513,9.3,45.9,5.287,6.042,14.9724,14.9724
127476.855427,1723768998.67471,0,0,212.002,4.09952e-05,94.08,-2.9167784497355806e-06,4.089130502338068e-05,0.004,212.0,0.013979,-6.258,0.01389570092620465,-0.001523790264267124,5.0,118.14,1.67313e-05,7.278,1.6596498572431558e-05,2.1195836443219796e-06,0.004,118.14,7.79523e-06,49.47,5.065699868042906e-06,5.924887813267867e-06,5.0,4523163.364763,0.0063446322456002235,-7.8388697375113905,36.862,35.912,3.254,2.954,3.182,3.263,7.186,3.324,5.11944,6.0055,3851.2,15.047875819864663,7.1,49.3,5.329,6.083,14.9724,14.9724
127478.745309,1723769000.564592,0,0,212.002,4.09673e-05,94.074,-2.9105141560270115e-06,4.0863780743313104e-05,0.004,212.0,0.013979,-6.264,0.013895541279069907,-0.0015252454103075576,5.0,118.14,1.66531e-05,7.14,1.6523961969960077e-05,2.0698841574622245e-06,0.004,118.14,7.89581e-06,49.152,5.1642904825934845e-06,5.972764800952267e-06,5.0,4523165.304641,0.005141669884324074,-7.291211817507162,36.858,35.906,3.392,2.955,3.179,3.259,7.006,3.324,5.36272,6.02913,3851.0,15.047289002162243,6.1,48.6,5.329,6.083,14.9724,14.9724
