time,abs_time,platform_position,is_rotating,F371y,V371y_R,V371y_theta,V371y_X,V371y_Y,Vout371y,F371x,V371x_R,V371x_theta,V371x_X,V371x_Y,Vout371x,F370y,V370y_R,V370y_theta,V370y_X,V370y_Y,Vout370y,F370x,V370x_R,V370x_theta,V370x_X,V370x_Y,Vout370x,control_time,Vti-Pressure,AirlockPressure,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,Hanalog,H1,H2,SP1,SP2,Magnet_magnet_field,Magnet_output_field
82614.969188,1723724136.788471,0,0,212.002,2.8196e-07,59.052,1.450007277585347e-07,2.418185901652214e-07,0.004,212.0,0.00282289,-6.588,0.002804249938464823,-0.000323867619128613,1.0,118.14,1.09466e-06,57.282,5.916688335485509e-07,9.209823597698802e-07,0.004,118.14,1.50689e-06,-0.978,1.5066704803229203e-06,-2.5720338712797422e-08,1.0,4478303.508647,0.010202368721365929,-7.162351129252638,35.279,34.361,3.103,2.774,3.14,3.056,5.779,3.167,2.28695,2.83379,1.29,0.01212621316709801,0.7,9.5,2.273,3.0,0.0005,0.0005
82618.109306,1723724139.928589,0,0,212.002,2.84055e-07,59.016,1.4623114148035875e-07,2.435235025338443e-07,0.004,212.0,0.00282384,-6.612,0.0028050577123392563,-0.0003251516200883198,1.0,118.14,1.10619e-06,58.122,5.841925606775668e-07,9.393483742195903e-07,0.004,118.14,1.51527e-06,-0.876,1.5150929016492123e-06,-2.316618812342993e-08,1.0,4478304.558653,0.010202368721365929,-7.291211817507162,35.278,34.366,3.208,2.796,3.14,3.056,5.78,3.169,2.28668,2.83544,1.29,0.01212621316709801,0.7,9.5,2.273,3.0,0.0005,0.0005
82619.259235,1723724141.078518,0,0,212.002,2.82193e-07,58.074,1.4923029880541596e-07,2.3950617354766926e-07,0.004,212.0,0.00282289,-6.576,0.0028043177076357765,-0.0003232802912959944,1.0,118.14,1.11899e-06,55.86,6.27996158306554e-07,9.261530355466149e-07,0.004,118.14,1.51224e-06,-0.864,1.5120680648325011e-06,-2.2803177710464772e-08,1.0,4478305.918569,0.010202368721365929,-7.903300080501818,35.272,34.368,3.271,2.961,3.141,3.057,5.778,3.167,2.28659,2.83684,1.2901,0.01212666459910806,0.7,9.5,2.273,3.0,0.0005,0.0005
82620.444686,1723724142.263969,0,0,212.002,2.82658e-07,58.524,1.475874341773562e-07,2.410674060028534e-07,0.004,212.0,0.00282194,-6.576,0.0028033739578537257,-0.0003231714963104543,1.0,118.14,1.1077e-06,54.636,6.411023084607075e-07,9.03320054070733e-07,0.004,118.14,1.51341e-06,-1.044,1.513158770681572e-06,-2.757467695973769e-08,1.0,4478307.004018,0.012566969729959965,-7.162351129252638,35.272,34.363,3.115,2.926,3.14,3.057,5.778,3.168,2.28643,2.83814,1.2912,0.012131630351218618,0.7,9.5,2.273,3.0,0.0005,0.0005
82621.59456,1723724143.413843,0,0,212.002,2.84987e-07,58.092,1.5063183624915814e-07,2.419248645286524e-07,0.004,212.0,0.00282575,-6.558,0.0028072604170562075,-0.0003227259105330873,1.0,118.14,1.12598e-06,56.772,6.170056006984045e-07,9.418784683316638e-07,0.004,118.14,1.50922e-06,-1.152,1.5089149523955535e-06,-3.034262409754708e-08,1.0,4478308.213894,0.008211242035031319,-7.6777938795389025,35.269,34.371,3.168,2.769,3.14,3.057,5.781,3.167,2.2861,2.84007,1.2985,0.012164584887952318,0.7,9.5,2.273,3.0,0.0016,0.0016
82622.744731,1723724144.564014,0,0,212.002,2.7544e-07,58.356,1.4450679497591682e-07,2.3448876264287875e-07,0.004,212.0,0.00282575,-6.57,0.0028071927639299475,-0.00032331385469748015,1.0,118.14,1.08791e-06,57.768,5.802354890436573e-07,9.202580862748601e-07,0.004,118.14,1.50991e-06,-0.87,1.5097359372014555e-06,-2.292614277288158e-08,1.0,4478309.314062,0.010181778110563755,-7.25899664548626,35.258,34.369,3.286,2.935,3.141,3.058,5.779,3.167,2.28597,2.84142,1.3151,0.012239522601620732,0.7,9.5,2.273,3.0,0.0016,0.0016
82623.954979,1723724145.774262,0,0,212.002,2.83124e-07,58.908,1.4620913119618578e-07,2.424501790695493e-07,0.004,212.0,0.00282575,-6.582,0.0028071249876664346,-0.0003239017846797404,1.0,118.14,1.10258e-06,57.834,5.869849702847156e-07,9.333441493146305e-07,0.004,118.14,1.51224e-06,-0.906,1.5120509429805114e-06,-2.3911575266925552e-08,1.0,4478310.304018,0.008211242035031319,-6.936844923709651,35.257,34.371,3.123,2.968,3.141,3.057,5.777,3.167,2.28633,2.84286,1.3522,0.012407003877349535,0.7,9.6,2.273,3.0,0.0027,0.0027
82625.06491,1723724146.884193,0,0,212.002,2.80796e-07,59.064,1.4435168875550514e-07,2.4085054197454856e-07,0.004,212.0,0.00282289,-6.588,0.002804249938464823,-0.000323867619128613,1.0,118.137,1.09745e-06,57.06,5.967499418255858e-07,9.210244347633562e-07,0.004,118.14,1.51341e-06,-1.116,1.5131229245875475e-06,-2.9476146078271157e-08,1.0,4478311.404255,0.009787666611373425,-7.9355152519545085,35.257,34.378,3.148,2.762,3.141,3.057,5.786,3.166,2.28653,2.84466,1.4421,0.012812841254385098,0.7,9.6,2.273,3.0,0.007,0.007
82626.195089,1723724148.014372,0,0,212.002,2.86151e-07,59.388,1.4571429237368164e-07,2.4627167884074123e-07,0.004,212.0,0.00282289,-6.642,0.0028039434550125183,-0.00032651041819896733,1.0,118.14,1.10339e-06,58.146,5.823213177253559e-07,9.372146899310772e-07,0.004,118.14,1.51224e-06,-1.134,1.5119438188650892e-06,-2.992835103460945e-08,1.0,4478312.774419,0.010181778110563755,-8.354312478263006,35.248,34.372,3.278,2.9,3.142,3.058,5.799,3.166,2.28667,2.84572,1.5514,0.013306256441370495,0.7,9.6,2.273,3.0,0.0125,0.0125
82627.29503,1723724149.114313,0,0,212.002,2.85685e-07,58.62,1.4875950906439778e-07,2.438986012422362e-07,0.004,212.0,0.00282289,-6.6,0.0028041820462857033,-0.0003244549327548082,1.0,118.137,1.08069e-06,57.456,5.813540817418625e-07,9.10998522359985e-07,0.004,118.14,1.50898e-06,-1.02,1.5087408903538088e-06,-2.6861983813485473e-08,1.0,4478313.654379,0.009393553249537945,-7.516718020856569,35.237,34.375,3.158,2.978,3.142,3.058,5.849,3.168,2.28653,2.84728,1.747,0.01418925745302963,0.7,9.6,2.273,3.0,0.0168,0.0168
