time,abs_time,platform_position,is_rotating,F_1,V1_R,V1_theta,V1_X,V1_Y,Vout_1,F_2,V2_R,V2_theta,V2_X,V2_Y,Vout_2,F_3,V3_R,V3_theta,V3_X,V3_Y,Vout_3,F_4,V4_R,V4_theta,V4_X,V4_Y,Vout_4,control_time,Vti-Pressure,AirlockPressure,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,Hanalog,H1,H2,SP1,SP2,Magnet_magnet_field,Magnet_output_field
195.714787,1723639259.802715,0,0,212.002,1.16579e-06,-60.216,5.790847504119703e-07,-1.011794038300437e-06,0.004,212.0,0.000114441,9.462,0.00011288401283764189,1.881334969299989e-05,0.004,322.197,0.0,45.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393424.372782,0.00087195128435269,-7.999945594774878,35.509,34.39,3.04,2.742,3.068,2.99,5.702,3.041,296.833,0.0,1.2874,0.011780462116405327,12.0,0.0,296.8,300.0,0.0016,0.0016
196.85485,1723639260.942778,0,0,212.002,5.78239e-07,-103.368,-1.3369149752231538e-07,-5.625717061950777e-07,0.004,212.0,7.62945e-06,26.562,6.824169221895888e-06,3.4116303629538865e-06,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393425.442859,-0.0010990099981427193,-7.548933192649863,35.517,34.385,3.141,2.931,3.069,2.991,5.701,3.041,296.814,0.0,1.2876,0.01177914145942538,12.5,0.0,296.8,300.0,0.001,0.001
197.924785,1723639262.012713,0,0,212.002,4.01402e-07,-143.166,-3.212724317092942e-07,-2.406399597481617e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393426.562783,8.358042396139354e-05,-7.484502849034848,35.515,34.385,3.044,2.921,3.068,2.991,5.699,3.04,296.846,0.0,1.2876,0.011781738871339417,10.8,0.0,296.8,300.0,0.001,0.001
198.964962,1723639263.05289,0,0,212.002,3.40633e-07,165.924,-3.3040514516671347e-07,8.284491979815651e-08,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,90.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393427.792939,-0.0007048225379548967,-7.742224222813032,35.529,34.392,2.97,2.743,3.068,2.99,5.702,3.04,296.819,0.0,1.2876,0.011780932777986787,12.6,0.0,296.8,300.0,0.0005,0.0005
200.044886,1723639264.132814,0,0,212.002,6.82314e-07,93.864,-4.598005814666105e-08,6.807629755273341e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,-90.0,0.0,-0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393428.64289,-0.0007048225379548967,-7.420072505306094,35.526,34.389,3.078,2.806,3.069,2.991,5.702,3.04,296.801,0.0,1.2876,0.011780395382418363,12.3,0.0,296.8,300.0,0.0005,0.0005
201.364804,1723639265.452732,0,0,212.002,2.8941e-07,64.392,1.250863777259362e-07,2.6098188865782317e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393430.102794,0.002054532989859581,-7.581148364414737,35.533,34.392,3.1,2.951,3.069,2.992,5.699,3.04,296.821,0.0,1.2875,0.011780548170642186,12.8,0.0,296.8,300.0,0.0016,0.0016
202.464734,1723639266.552662,0,0,212.002,2.29572e-07,-93.612,-1.4462931402369206e-08,-2.2911596801456324e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.197,0.0,90.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393431.012743,0.00087195128435269,-7.516718020856569,35.536,34.394,2.97,2.756,3.068,2.991,5.701,3.04,296.817,0.0,1.2876,0.011780873067368074,12.0,0.0,296.8,300.0,0.0016,0.0016
203.474829,1723639267.562757,0,0,212.002,2.7253e-07,-136.188,-1.96661804121226e-07,-1.8867097206455623e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.197,0.0,45.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393432.322807,0.001266135717742145,-7.903300080501818,35.541,34.393,3.051,2.769,3.069,2.991,5.703,3.04,296.79,0.0,1.2877,0.011780511291997054,12.9,0.0,296.8,300.0,0.001,0.001
204.604751,1723639268.692679,0,0,212.002,1.83471e-07,-157.056,-1.6895593185613446e-07,-7.152273017457628e-08,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.197,4.76841e-07,90.0,2.919809021761115e-23,4.76841e-07,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393433.212748,0.0016603197436779737,-7.35564216146355,35.545,34.392,3.15,2.933,3.069,2.992,5.702,3.04,296.782,0.0,1.2877,0.01178027244952692,13.5,0.0,296.8,300.0,0.0,0.0
205.644695,1723639269.732623,0,0,212.002,2.64614e-07,-163.188,-2.53304117640852e-07,-7.653491348521544e-08,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,180.0,-0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393434.332673,0.002054532989859581,-7.35564216146355,35.549,34.396,2.977,2.908,3.069,2.991,5.7,3.04,296.776,0.0,1.2876,0.011779648999684447,13.7,0.0,296.8,300.0,0.001,0.001
206.724629,1723639270.812557,0,0,212.002,3.44591e-07,-175.464,-3.4351168573250055e-07,-2.7252138378772765e-08,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393435.312621,0.002842897782102227,-7.742224222813032,35.553,34.391,3.03,2.741,3.068,2.991,5.702,3.04,296.84,0.0,1.2878,0.011782448375387465,13.1,0.0,296.8,300.0,0.0005,0.0005
208.034547,1723639272.122475,0,0,212.002,3.35162e-07,-151.278,-2.939242394616539e-07,-1.6106553852667652e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393436.92252,0.001266135717742145,-7.96773042337886,35.553,34.387,3.149,2.916,3.069,2.991,5.702,3.041,296.806,0.0,1.2876,0.011780544658965147,11.6,0.0,296.8,300.0,0.001,0.001
209.034486,1723639273.122414,0,0,212.002,3.95232e-07,-149.454,-3.403822582940563e-07,-2.0086874336899287e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393437.642483,0.001266135717742145,-7.581148364414737,35.547,34.389,3.087,2.933,3.069,2.991,5.7,3.041,296.822,0.0,1.2877,0.011781466661877576,13.5,0.0,296.8,300.0,0.001,0.001
210.334406,1723639274.422334,0,0,212.002,4.35395e-07,-131.724,-2.897741151031851e-07,-3.249611795909875e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393438.95239,0.0012456420809030533,-7.291211817507162,35.541,34.393,2.998,2.739,3.068,2.99,5.702,3.041,296.789,0.0,1.2874,0.011779148482741673,15.6,0.0,296.8,300.0,0.0005,0.0005
211.414329,1723639275.502257,0,0,212.002,2.32715e-07,-111.804,-8.643795035117482e-08,-2.1606654522180854e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393440.242306,0.0012456420809030533,-7.645578707859249,35.543,34.398,3.12,2.88,3.069,2.991,5.702,3.041,296.827,0.0,1.2875,0.011780727302501869,12.3,0.0,296.8,300.0,0.001,0.001
212.484429,1723639276.572357,0,0,212.002,2.84637e-07,-151.212,-2.4945801839303697e-07,-1.370726771768146e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393441.072424,0.0012456420809030533,-7.32342698949959,35.546,34.398,3.119,2.949,3.069,2.991,5.7,3.041,296.749,0.0,1.2877,0.011779287224337631,13.1,0.0,296.8,300.0,0.001,0.001
213.504355,1723639277.592283,0,0,212.002,3.13275e-07,-150.258,-2.720066861830446e-07,-1.5541424740582398e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393442.082364,0.0004572424804791808,-7.71000905119016,35.547,34.395,2.974,2.769,3.068,2.991,5.701,3.041,296.75,0.0,1.2875,0.011778428443635938,15.1,0.0,296.8,300.0,0.001,0.001
214.554569,1723639278.642497,0,0,212.002,5.65084e-07,-159.558,-5.294985250883426e-07,-1.9736068247062233e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.197,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393443.112581,0.0008514574728906155,-7.8388697375113905,35.54,34.386,3.026,2.757,3.069,2.99,5.703,3.041,296.794,0.0,1.2878,0.011780388359123324,11.4,0.0,296.8,300.0,0.001,0.001
215.614515,1723639279.702443,0,0,212.002,3.04428e-07,-108.564,-9.691883844365586e-08,-2.885881943855856e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393444.252506,0.0004572424804791808,-8.193236622556363,35.543,34.392,3.132,2.911,3.069,2.991,5.702,3.041,296.779,0.0,1.2877,0.011780182883600623,13.3,0.0,296.8,300.0,0.001,0.001
216.704791,1723639280.792719,0,0,212.002,2.95697e-07,-91.536,-7.926171782002374e-09,-2.955907502102902e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.197,0.0,45.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393445.27279,0.0008514574728906155,-7.291211817507162,35.536,34.392,3.093,2.935,3.069,2.991,5.7,3.041,296.776,0.0,1.2877,0.011780093317674323,13.7,0.0,296.8,300.0,0.0005,0.0005
217.72472,1723639281.812648,0,0,212.002,4.8953e-07,-138.756,-3.680819392860274e-07,-3.2273101318503197e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,4.76841e-07,0.0,4.76841e-07,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393446.452702,0.0004572424804791808,-7.35564216146355,35.54,34.393,2.995,2.742,3.068,2.99,5.703,3.041,296.775,0.0,1.2876,0.011779619144375086,13.4,0.0,296.8,300.0,0.001,0.001
218.795028,1723639282.882956,0,0,212.002,4.04312e-07,-154.758,-3.657061461208e-07,-1.7241579983711492e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,-90.0,0.0,-0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393447.363039,-0.003090539248660207,-7.32342698949959,35.537,34.387,3.117,2.786,3.069,2.991,5.702,3.041,296.799,0.0,1.2875,0.01177989135382335,14.7,0.0,296.8,300.0,0.001,0.0016
220.154953,1723639284.242881,0,0,212.002,4.3784e-07,-135.744,-3.135936471496726e-07,-3.05553416062342e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,180.0,-0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393448.822932,0.0008514574728906155,-7.25899664548626,35.541,34.398,3.017,2.948,3.069,2.991,5.7,3.041,296.858,0.0,1.2877,0.011782541452993164,12.8,0.0,296.8,300.0,0.001,0.001
221.504744,1723639285.592672,0,0,212.002,3.95581e-07,-126.954,-2.3781287110215047e-07,-3.1611606396884027e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.197,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393450.272728,0.0016398557927459478,-8.225451793754237,35.531,34.394,2.978,2.737,3.068,2.99,5.703,3.041,296.814,0.0,1.2876,0.011780783501440004,13.7,0.0,296.8,300.0,0.001,0.001
222.54468,1723639286.632608,0,0,212.002,4.86969e-07,-120.714,-2.487208797088977e-07,-4.1866063937016113e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.197,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393451.142677,0.0016398557927459478,-7.8388697375113905,35.53,34.392,3.108,2.84,3.069,2.99,5.703,3.041,296.794,0.0,1.2876,0.011780186395252867,13.6,0.0,296.8,300.0,0.0016,0.0016
223.864685,1723639287.952613,0,0,212.002,4.44825e-07,-153.594,-3.9841426958348416e-07,-1.9782656651031178e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.197,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393452.542678,0.0016398557927459478,-7.130135957117768,35.527,34.387,3.054,2.907,3.069,2.991,5.699,3.041,296.849,0.0,1.2877,0.011782272755214268,12.8,0.0,296.8,300.0,0.0005,0.0005
224.89462,1723639288.982548,0,0,212.002,5.05595e-07,-169.248,-4.967187166482656e-07,-9.432295879742127e-08,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.197,0.0,45.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393453.742594,0.002842897782102227,-7.999945594774878,35.528,34.392,2.968,2.74,3.068,2.99,5.702,3.041,296.79,0.0,1.2878,0.011780955609978667,11.8,0.0,296.8,300.0,0.001,0.001
225.954556,1723639290.042484,0,0,212.002,5.03034e-07,-162.234,-4.790446246148015e-07,-1.5349088827570165e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,-90.0,0.0,-0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393454.552558,0.001266135717742145,-8.32209730717821,35.527,34.394,3.088,2.812,3.068,2.99,5.703,3.041,296.835,0.0,1.2877,0.011781436806568811,13.4,0.0,296.8,300.0,0.0005,0.0005
226.984499,1723639291.072427,0,0,212.002,5.02569e-07,179.946,-5.025687767929418e-07,4.736600533741892e-10,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393455.632482,0.00087195128435269,-7.613363536151196,35.532,34.393,3.155,2.941,3.069,2.991,5.701,3.041,296.753,0.0,1.2877,0.011779406645572697,14.3,0.0,296.8,300.0,0.001,0.001
228.034544,1723639292.122472,0,0,212.002,5.29344e-07,-156.054,-4.837825107908935e-07,-2.1484774280606015e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.197,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393456.682541,0.0004777661233674735,-8.418742820347852,35.531,34.391,2.992,2.856,3.068,2.99,5.7,3.041,296.87,0.0,1.2877,0.011782899716698363,12.3,0.0,296.8,300.0,0.0005,0.0005
229.054482,1723639293.14241,0,0,212.002,1.60421e-07,-127.134,-9.684313815044606e-08,-1.2789176609216726e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393457.662475,0.001266135717742145,-7.8388697375113905,35.533,34.388,2.985,2.738,3.068,2.99,5.702,3.041,296.795,0.0,1.2875,0.01177977193258356,13.4,0.0,296.8,300.0,0.0005,0.0005
230.05438,1723639294.142308,0,0,212.002,1.48198e-07,-75.234,3.77715189436105e-08,-1.4330373184496092e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393458.712371,-0.00033112955861724913,-7.35564216146355,35.544,34.394,3.115,2.854,3.069,2.991,5.703,3.041,296.747,0.0,1.2876,0.0117787831957131,13.1,0.0,296.8,300.0,0.0005,0.0005
231.114315,1723639295.202243,0,0,212.002,1.12923e-07,-170.94,-1.1151417053759387e-07,-1.77818361906871e-08,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.197,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393459.692322,-0.0007253462099470198,-7.35564216146355,35.54,34.39,3.038,2.95,3.069,2.991,5.7,3.041,296.793,0.0,1.2877,0.011780600857923353,13.4,0.0,296.8,300.0,0.001,0.001
232.184251,1723639296.272179,0,0,212.002,1.02761e-06,173.778,-1.0215567830504346e-06,1.1137347576351954e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,-90.0,0.0,-0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393460.772257,0.0020340392366051674,-7.033490440542088,35.53,34.389,2.981,2.796,3.068,2.99,5.7,3.041,296.796,0.0,1.2875,0.011779801787893507,12.3,0.0,296.8,300.0,0.0,0.0
233.224194,1723639297.312122,0,0,212.002,7.76261e-07,177.414,-7.754704746124962e-07,3.5024036393167715e-08,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.197,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393462.062172,0.0020340392366051674,-7.484502849034848,35.531,34.393,3.102,2.747,3.068,2.99,5.703,3.041,296.824,0.0,1.2876,0.01178108205453357,12.5,0.0,296.8,300.0,0.001,0.001
234.274426,1723639298.362354,0,0,212.002,7.70324e-07,-153.018,-6.864735435748323e-07,-3.495041329481138e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,45.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393462.89242,-0.0007048225379548967,-7.903300080501818,35.524,34.39,3.133,2.91,3.069,2.991,5.701,3.041,296.772,0.0,1.2875,0.011779085260454774,11.7,0.0,296.8,300.0,0.0016,0.0016
235.274357,1723639299.362285,0,0,212.002,2.18432e-06,152.832,-1.943327308117019e-06,9.97362940923043e-07,0.004,212.0,3.05178e-05,36.87,2.4414207289450555e-05,1.8310723613984768e-05,0.004,322.197,0.0,90.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393463.922355,0.001266135717742145,-7.387857333399049,35.524,34.391,2.996,2.938,3.069,2.991,5.7,3.041,296.757,0.0,1.2875,0.011778637430805568,11.4,0.0,296.8,300.0,0.0016,0.0016
236.344313,1723639300.432241,0,0,212.002,1.75811e-06,167.61,-1.7171631642319526e-06,3.7722863028262954e-07,0.004,212.0,5.3406e-05,18.432,5.0666249341368915e-05,1.6885852471173447e-05,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393465.082295,0.00087195128435269,-7.9355152519545085,35.522,34.392,2.995,2.744,3.068,2.99,5.703,3.041,296.825,0.0,1.2876,0.011781111909842925,13.5,0.0,296.8,300.0,0.0016,0.0016
237.41424,1723639301.502168,0,0,212.002,1.27801e-06,-131.862,-8.528656118842184e-07,-9.518034503852976e-07,0.004,212.0,6.10356e-05,23.964,5.577438239542978e-05,2.4790375869848617e-05,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393466.022244,0.00087195128435269,-7.613363536151196,35.527,34.39,3.119,2.772,3.069,2.991,5.703,3.041,296.808,0.0,1.2876,0.01178060436958386,12.8,0.0,296.8,300.0,0.0005,0.0005
238.494499,1723639302.582427,0,0,212.002,4.47735e-07,-120.732,-2.2880291440911603e-07,-3.8485822919991555e-07,0.004,212.0,3.81472e-05,45.0,2.6974143803279468e-05,2.6974143803279468e-05,0.004,322.189,0.0,180.0,-0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393467.092505,0.00087195128435269,-7.774439394407523,35.525,34.398,3.123,2.949,3.069,2.991,5.701,3.041,296.825,0.0,1.2878,0.011782000545764826,10.5,0.0,296.8,300.0,0.0005,0.0005
239.59443,1723639303.682358,0,0,212.002,3.64847e-07,-159.618,-3.420044584951098e-07,-1.270680281521152e-07,0.004,212.0,3.05178e-05,53.13,1.8310723613984768e-05,2.4414207289450555e-05,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393468.442429,0.0008312620338983834,-7.645578707859249,35.522,34.39,2.976,2.779,3.069,2.99,5.701,3.041,296.802,0.0,1.2878,0.01178131387367678,11.9,0.0,296.8,300.0,0.0005,0.0005
240.674364,1723639304.762292,0,0,212.002,4.42264e-07,-147.42,-3.726695192437213e-07,-2.3814885076912215e-07,0.004,212.0,3.81472e-05,45.0,2.6974143803279468e-05,2.6974143803279468e-05,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393469.272366,0.0012254465837031603,-8.032160766142567,35.517,34.385,3.035,2.754,3.069,2.991,5.704,3.041,296.804,0.0,1.2878,0.011781373584293129,12.6,0.0,296.8,300.0,0.0005,0.0005
241.694309,1723639305.782237,0,0,212.002,7.16773e-07,-161.004,-6.777384758305192e-07,-2.333111482718404e-07,0.004,212.0,3.81472e-05,45.0,2.6974143803279468e-05,2.6974143803279468e-05,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393470.372289,0.0012254465837031603,-7.71000905119016,35.512,34.385,3.14,2.923,3.069,2.991,5.702,3.041,296.802,0.0,1.2877,0.011780869555702251,13.4,0.0,296.8,300.0,0.001,0.001
242.802992,1723639306.89092,0,0,212.002,2.18432e-06,79.266,4.0682889409918317e-07,2.146099744496056e-06,0.004,212.0,0.000221253,5.046,0.00022039551274172554,1.946042066122688e-05,0.004,322.197,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393471.381001,0.0008312620338983834,-7.903300080501818,35.5,34.389,2.984,2.928,3.069,2.991,5.7,3.041,296.756,0.0,1.2876,0.01177905189349731,10.9,0.0,296.8,300.0,0.0016,0.0016
243.922922,1723639308.01085,0,0,212.002,1.17825e-06,33.894,9.78030787517938e-07,6.570607591136774e-07,0.004,212.0,6.8665e-05,15.252,6.624649110117476e-05,1.8063350790536406e-05,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393472.78091,0.0012254465837031603,-7.6777938795389025,35.508,34.391,3.016,2.742,3.069,2.99,5.703,3.041,296.844,0.0,1.2878,0.01178256779662017,12.0,0.0,296.8,300.0,0.0005,0.0005
244.972759,1723639309.060687,0,0,212.002,1.37022e-07,17.838,1.3043486446266589e-07,4.197349897978462e-08,0.004,212.0,0.0,45.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393473.580764,0.00087195128435269,-8.289882136065154,35.502,34.39,3.127,2.89,3.069,2.991,5.703,3.041,296.821,0.0,1.2876,0.0117809924886055,13.5,0.0,296.8,300.0,0.0,0.0
246.072699,1723639310.160627,0,0,212.007,3.64149e-07,165.324,-3.522682608132553e-07,9.225815207668294e-08,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,45.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393474.660697,0.00087195128435269,-7.32342698949959,35.498,34.388,3.11,2.946,3.069,2.991,5.7,3.041,296.823,0.0,1.2876,0.011781052199224212,12.2,0.0,296.8,300.0,0.001,0.001
247.112636,1723639311.200564,0,0,212.007,6.75795e-07,-102.54,-1.4672938373225602e-07,-6.596736844641845e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,45.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393475.690634,0.002842897782102227,-7.548933192649863,35.494,34.387,2.971,2.749,3.069,2.99,5.701,3.041,296.824,0.0,1.2876,0.01178108205453357,12.3,0.0,296.8,300.0,0.001,0.001
248.152573,1723639312.240501,0,0,212.002,4.52275e-07,-147.402,-3.810286634011005e-07,-2.4365925652798586e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,45.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393477.030547,0.0016603197436779737,-7.9355152519545085,35.485,34.379,3.044,2.775,3.069,2.99,5.704,3.041,296.811,0.0,1.2876,0.01178069393551193,12.9,0.0,296.8,300.0,0.0005,0.0005
249.232604,1723639313.320532,0,0,212.002,5.07807e-07,-136.71,-3.6962887854150336e-07,-3.4819885323928133e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.197,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393477.790502,0.0008514574728906155,-8.161021451330203,35.482,34.384,3.144,2.933,3.069,2.991,5.701,3.041,296.834,0.0,1.2876,0.011781380607627137,13.1,0.0,296.8,300.0,0.001,0.001
250.272538,1723639314.360466,0,0,212.002,2.32599e-07,-135.846,-1.6688282698941204e-07,-1.6202597587122247e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393478.950526,0.0008514574728906155,-7.452287677184691,35.484,34.387,3.038,2.915,3.069,2.991,5.7,3.041,296.745,0.0,1.2875,0.011778279167086202,13.4,0.0,296.8,300.0,0.0005,0.0005
251.612371,1723639315.700299,0,0,212.002,4.41449e-07,-131.904,-2.9483695196506875e-07,-3.2855500507060873e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393480.420359,-0.00033112955861724913,-7.9355152519545085,35.467,34.386,3.024,2.747,3.069,2.99,5.703,3.041,296.793,0.0,1.2876,0.01178015653994351,14.4,0.0,296.8,300.0,0.0005,0.0005
252.672316,1723639316.760244,0,0,212.002,3.39236e-07,-142.914,-2.7061917410976254e-07,-2.0456374629965602e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,90.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393481.260314,0.0004572424804791808,-7.548933192649863,35.463,34.38,3.125,2.909,3.069,2.991,5.703,3.041,296.787,0.0,1.2875,0.011779533090103982,13.2,0.0,296.8,300.0,0.001,0.001
253.722252,1723639317.81018,0,0,212.002,4.19912e-07,-137.598,-3.100763750859644e-07,-2.831584880549201e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.197,0.0,135.0,-0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393482.280249,0.0012456420809030533,-7.130135957117768,35.463,34.39,3.096,2.94,3.069,2.991,5.7,3.041,296.801,0.0,1.2875,0.011779951064443243,12.4,0.0,296.8,300.0,0.0005,0.0005
254.742191,1723639318.830119,0,0,212.002,4.38306e-07,-121.536,-2.2924902419010077e-07,-3.735733322172323e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,0.0,0.0,0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393483.380178,0.0012456420809030533,-7.033490440542088,35.462,34.39,2.968,2.753,3.068,2.99,5.701,3.041,296.763,0.0,1.2875,0.011778816562665252,13.9,0.0,296.8,300.0,0.0005,0.0005
255.842285,1723639319.930213,0,0,212.002,2.51808e-07,-132.21,-1.6917717304314227e-07,-1.8651099963576058e-07,0.004,212.0,0.0,0.0,0.0,0.0,0.004,322.189,0.0,-45.0,0.0,-0.0,0.004,322.2,0.0,0.0,0.0,0.0,0.004,4393484.400749,0.0008514574728906155,-7.001275268293147,35.464,34.389,3.055,2.785,3.069,2.991,5.704,3.042,296.77,0.0,1.2874,0.011778581231841459,9.5,0.0,296.8,300.0,0.001,0.001
