# <TimeDevice> - No Info
# 
# <LpiCore.AutoCollectDevices.auto_arduino_rotator.AutoCollectArduinoRotator object at 0x0000018BD7A4A7D0> -- not implemented
# <SR830> at [GPIB0::1::INSTR]
#         IDN           = Stanford_Research_Systems,SR830,s/n42008,ver1.07
#         Input         = A-B;ground;DC;no filters 
#         Input Signal  = 33.543 uV, 94.848 deg, (34% from 100uV)
#         RC            = 300 ms
#         SyncFilter    = False
#         Dyn Reserve   = low noise
#         Harmonics     = 1, 212.002 Hz, Shift 0.000 deg
#         Offset x/y/R  = n/a / n/a / n/a  
#         SineOutput    = 0.004 V
#         
# <SR830> at [GPIB0::2::INSTR]
#         IDN           = Stanford_Research_Systems,SR830,s/n44906,ver1.07
#         Input         = A-B;ground;DC;no filters 
#         Input Signal  = 13942.800 uV, -6.300 deg, (70% from 20mV)
#         RC            = 300 ms
#         SyncFilter    = False
#         Dyn Reserve   = low noise
#         Harmonics     = 1, 212.0 Hz, Shift 0.000 deg
#         Offset x/y/R  = n/a / n/a / n/a  
#         SineOutput    = 5.000 V
#         
# <SR830> at [GPIB0::3::INSTR]
#         IDN           = Stanford_Research_Systems,SR830,s/n46596,ver1.07
#         Input         = A-B;ground;DC;no filters 
#         Input Signal  = 15.080 uV, 9.684 deg, (75% from 20uV)
#         RC            = 300 ms
#         SyncFilter    = False
#         Dyn Reserve   = low noise
#         Harmonics     = 1, 118.137 Hz, Shift 0.000 deg
#         Offset x/y/R  = n/a / n/a / n/a  
#         SineOutput    = 0.004 V
#         
# <SR830> at [GPIB0::4::INSTR]
#         IDN           = Stanford_Research_Systems,SR830,s/n46594,ver1.07
#         Input         = A-B;ground;DC;no filters 
#         Input Signal  = 6.973 uV, 39.198 deg, (70% from 10uV)
#         RC            = 300 ms
#         SyncFilter    = False
#         Dyn Reserve   = low noise
#         Harmonics     = 1, 118.14 Hz, Shift 0.000 deg
#         Offset x/y/R  = n/a / n/a / n/a  
#         SineOutput    = 5.000 V
#         
# <AutoRemoteClient>
#         RemoteHost                : 127.0.0.1
#         RemotePort                : 35001
#         RemoteMagnetFacility      : 
#                 Magnet Facility (SuperconductingMagnetFacility):
#                     Magnet Field             = 13.487 T
#                     Max Magnet Field         = 16.020 T
#                     Remote Control           = True 
#                     External Trip            = False
#                     TPA                      = 0.14601
#                     heater_voltage           = 2.8
#                     voltage_limit            = 5.0
#                     ramp_rate                = 0.012
#                     mid_setting              = 15.0
#                     units                    = Units.Tesla
#                     max_setting              = 16.02
#                     heater_status            = True 
#                     pause_status             = True
#                     level_gauge              = 0.0
#                     output_value             = 13.4858
#                     output_voltages          = 0.9
#                     ramp_status              = ........ RAMP STATUS: HOLDING ON PAUSE AT 13.5116 TESLA;MY-STR=[HOLDING on PAUSE]
#                     current_direction        = Direction.Positive
#                     filter_status            = None
#                     current_source_model     = SMS120C
#                     inner_magnet_temperature = 3.021
#                     persistent_status        = ------> Persistent Mode switched off
#                     switch_temperature       = 5.773
#              
#         RemoteTemperatureFacility : 
#             Temperature Facility (cfms16) (VtiForTroyanCfms16BasedOnLs350Facility):
#                 Sample Target T = 3.000 K
#                 Sample actual T = 2.961 K
#                 VTI Target T    = 2.273 K
#         
#         
time,abs_time,platform_position,is_rotating,F371y,V371y_R,V371y_theta,V371y_X,V371y_Y,Vout371y,F371x,V371x_R,V371x_theta,V371x_X,V371x_Y,Vout371x,F370y,V370y_R,V370y_theta,V370y_X,V370y_Y,Vout370y,F370x,V370x_R,V370x_theta,V370x_X,V370x_Y,Vout370x,control_time,Vti-Pressure,AirlockPressure,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,Hanalog,H1,H2,SP1,SP2,Magnet_magnet_field,Magnet_output_field
91575.992214,1723733097.811497,0,0,212.002,3.34906e-05,94.848,-2.83037881274155e-06,3.337078429009998e-05,0.004,212.0,0.0139399,-6.306,0.013855556058705034,-0.0015311362820083184,5.0,118.14,1.5054e-05,9.66,1.4840547175955995e-05,2.5260790799625677e-06,0.004,118.14,6.94397e-06,38.91,5.403335933060263e-06,4.361499759876157e-06,5.0,4487262.57154,0.005353021901100874,-7.420072505306094,36.215,35.953,3.256,2.93,3.021,3.078,5.772,3.182,2.27105,2.96168,3361.7,13.586671881110675,2.9,28.1,2.273,3.0,13.4875,13.4875
91577.217872,1723733099.037155,0,0,212.002,3.35092e-05,94.854,-2.835447253373552e-06,3.338902100261906e-05,0.004,212.0,0.0139399,-6.3,0.013855716322949659,-0.0015296853231780618,5.0,118.14,1.51247e-05,9.618,1.491210111349139e-05,2.5270121628137945e-06,0.004,118.14,6.93093e-06,39.474,5.3500759884299365e-06,4.406186285545068e-06,5.0,4487263.921186,0.004959139507263899,-7.32342698949959,36.216,35.948,3.11,2.966,3.02,3.078,5.769,3.182,2.27119,2.96483,3361.5,13.586046147829489,2.9,28.2,2.273,3.0,13.4875,13.4875
91578.551763,1723733100.371046,0,0,212.002,3.34794e-05,94.884,-2.8503921815192263e-06,3.335783998959666e-05,0.004,212.0,0.0139399,-6.306,0.013855556058705034,-0.0015311362820083184,5.0,118.14,1.51573e-05,9.69,1.494104869433636e-05,2.551236406817236e-06,0.004,118.14,6.84059e-06,39.324,5.291708259250298e-06,4.334915829296133e-06,5.0,4487265.101106,0.005353021901100874,-7.6777938795389025,36.223,35.952,3.11,2.759,3.02,3.078,5.773,3.182,2.27152,2.9628,3361.7,13.586671881110675,2.9,28.2,2.273,3.0,13.4875,13.4875
91579.7317,1723733101.550983,0,0,212.002,3.35167e-05,94.86,-2.8395791378392325e-06,3.3396196927344105e-05,0.004,212.0,0.0139399,-6.306,0.013855556058705034,-0.0015311362820083184,5.0,118.14,1.50977e-05,9.726,1.4880699392277445e-05,2.5505550154179457e-06,0.004,118.14,6.85922e-06,39.126,5.321109437110879e-06,4.328359200284739e-06,5.0,4487266.311035,0.005353021901100874,-7.6777938795389025,36.227,35.945,3.25,2.873,3.02,3.078,5.772,3.181,2.2715,2.96248,3361.9,13.587297614391865,2.9,28.2,2.273,3.0,13.4858,13.4858
91580.991667,1723733102.81095,0,0,212.002,3.35241e-05,94.914,-2.8716869328736645e-06,3.34008786556516e-05,0.004,212.0,0.0139418,-6.306,0.013857444562676478,-0.0015313449749642088,5.0,118.14,1.50465e-05,9.786,1.4827565286238023e-05,2.557434247903395e-06,0.004,118.14,6.92721e-06,39.0,5.383453275664343e-06,4.359434506084344e-06,5.0,4487267.621001,0.00537413964048028,-7.645578707859249,36.225,35.943,3.138,2.926,3.02,3.078,5.77,3.181,2.27141,2.96563,3361.5,13.586046147829489,2.9,28.0,2.273,3.0,13.4864,13.4864
91582.25158,1723733104.070863,0,0,212.002,3.35353e-05,94.914,-2.8726463290587426e-06,3.341203748887734e-05,0.004,212.0,0.0139409,-6.306,0.013856550008163689,-0.0015312461204061555,5.0,118.137,1.51173e-05,9.648,1.4903480594712675e-05,2.5335795730591717e-06,0.004,118.14,6.85317e-06,39.216,5.309616558345884e-06,4.332887149723521e-06,5.0,4487268.910907,0.006161932833492756,-8.193236622556363,36.229,35.956,3.143,2.761,3.02,3.078,5.773,3.181,2.2715,2.96394,3361.7,13.586671881110675,2.9,28.3,2.273,3.0,13.4869,13.4869
91583.581445,1723733105.400728,0,0,212.002,3.35614e-05,94.896,-2.864377052544384e-06,3.343894307631234e-05,0.004,212.0,0.013938,-6.3,0.013853827797134295,-0.0015294768279869887,5.0,118.14,1.5175e-05,9.75,1.495581319620633e-05,2.569878720908948e-06,0.004,118.14,6.84898e-06,39.378,5.294105626726573e-06,4.345224120049741e-06,5.0,4487270.110778,0.00537413964048028,-7.581148364414737,36.226,35.95,3.261,2.949,3.02,3.078,5.772,3.181,2.27139,2.96351,3361.7,13.586671881110675,2.9,28.3,2.273,3.0,13.4869,13.4869
91584.701385,1723733106.520668,0,0,212.002,3.35241e-05,94.806,-2.8087226955187553e-06,3.340623231718414e-05,0.004,212.0,0.0139399,-6.3,0.013855716322949659,-0.0015296853231780618,5.0,118.137,1.5108e-05,9.834,1.4886013935424532e-05,2.580359105695689e-06,0.004,118.14,6.97191e-06,38.862,5.428743663255001e-06,4.3745024044762706e-06,5.0,4487271.200721,0.005768022034317255,-7.387857333399049,36.236,35.945,3.201,2.953,3.02,3.078,5.77,3.181,2.27147,2.96556,3361.5,13.586046147829489,2.9,28.3,2.273,3.0,13.4869,13.4869
91585.941307,1723733107.76059,0,0,212.002,3.35576e-05,94.89,-2.860551395412897e-06,3.343545668110728e-05,0.004,212.0,0.013939,-6.3,0.01385482175808975,-0.0015295865622980797,5.0,118.14,1.51089e-05,9.732,1.4891471040375879e-05,2.5540065512144943e-06,0.004,118.14,6.9314e-06,39.276,5.365634528533081e-06,4.387969013816482e-06,5.0,4487272.280659,0.00537413964048028,-7.25899664548626,36.233,35.953,3.122,2.763,3.02,3.077,5.772,3.181,2.27159,2.96482,3361.7,13.586671881110675,2.9,28.2,2.273,3.0,13.4858,13.4858
91587.121458,1723733108.940741,0,0,212.002,3.3539e-05,94.908,-2.8694639702721027e-06,3.341602456192702e-05,0.004,212.0,0.013939,-6.306,0.013854661504192244,-0.0015310374274502651,5.0,118.137,1.51387e-05,9.918,1.4912456131514845e-05,2.6074680852591995e-06,0.004,118.14,6.89508e-06,38.7,5.38113009303037e-06,4.311098134847194e-06,5.0,4487273.440575,0.00537413964048028,-7.645578707859249,36.23,35.955,3.252,2.897,3.02,3.078,5.772,3.181,2.27168,2.96441,3361.6,13.586359014470084,2.9,28.2,2.273,3.0,13.4864,13.4864
