-104.8000	0
-104.6000	1
-104.4000	0
-104.2000	0
-104.0000	0
-103.8000	0
-103.6000	0
-103.4000	0
-103.2000	0
-103.0000	0
-102.8000	0
-102.6000	0
-102.4000	0
-102.2000	1
-102.0000	0
-101.8000	0
-101.6000	0
-101.4000	0
-101.2000	0
-101.0000	0
-100.8000	0
-100.6000	0
-100.4000	2
-100.2000	0
-100.0000	0
-99.8000	0
-99.6000	0
-99.4000	0
-99.2000	0
-99.0000	0
-98.8000	0
-98.6000	1
-98.4000	0
-98.2000	0
-98.0000	0
-97.8000	0
-97.6000	1
-97.4000	0
-97.2000	0
-97.0000	0
-96.8000	1
-96.6000	0
-96.4000	0
-96.2000	0
-96.0000	0
-95.8000	0
-95.6000	1
-95.4000	1
-95.2000	0
-95.0000	0
-94.8000	2
-94.6000	1
-94.4000	0
-94.2000	0
-94.0000	0
-93.8000	0
-93.6000	1
-93.4000	0
-93.2000	0
-93.0000	1
-92.8000	0
-92.6000	0
-92.4000	2
-92.2000	0
-92.0000	1
-91.8000	1
-91.6000	0
-91.4000	0
-91.2000	0
-91.0000	1
-90.8000	1
-90.6000	0
-90.4000	0
-90.2000	1
-90.0000	0
-89.8000	0
-89.6000	0
-89.4000	2
-89.2000	0
-89.0000	2
-88.8000	0
-88.6000	0
-88.4000	0
-88.2000	0
-88.0000	0
-87.8000	0
-87.6000	0
-87.4000	0
-87.2000	0
-87.0000	0
-86.8000	0
-86.6000	0
-86.4000	0
-86.2000	0
-86.0000	0
-85.8000	1
-85.6000	0
-85.4000	0
-85.2000	1
-85.0000	0
-84.8000	0
-84.6000	1
-84.4000	0
-84.2000	0
-84.0000	1
-83.8000	1
-83.6000	0
-83.4000	1
-83.2000	0
-83.0000	0
-82.8000	0
-82.6000	0
-82.4000	1
-82.2000	0
-82.0000	0
-81.8000	0
-81.6000	0
-81.4000	0
-81.2000	0
-81.0000	0
-80.8000	0
-80.6000	0
-80.4000	0
-80.2000	0
-80.0000	0
-79.8000	0
-79.6000	1
