19.0329711533982	5.39611E-6	1.03051E-5	3.77784E-5	-1.88333E-5
19.0329352512087	5.39984E-6	1.02576E-5	3.77933E-5	-1.88315E-5
19.0329393131353	5.40263E-6	1.02614E-5	3.77821E-5	-1.88333E-5
19.0329112072242	5.39704E-6	1.02595E-5	3.77933E-5	-1.88221E-5
19.0328996110791	5.39518E-6	1.03545E-5	3.78082E-5	-1.88296E-5
19.032914941576	5.39239E-6	1.03238E-5	3.77859E-5	-1.88408E-5
19.0328853943362	5.39984E-6	1.02399E-5	3.77784E-5	-1.88315E-5
19.032853947163	5.39518E-6	1.03322E-5	3.77896E-5	-1.88315E-5
19.0328209931461	5.40077E-6	1.03806E-5	3.77821E-5	-1.88426E-5
19.0328958767273	5.39518E-6	1.03992E-5	3.77784E-5	-1.88501E-5
19.0328610882919	5.4017E-6	1.03908E-5	3.77561E-5	-1.88538E-5
19.0328921423755	5.40356E-6	1.03387E-5	3.77523E-5	-1.8837E-5
19.0328532264986	5.40077E-6	1.02614E-5	3.77672E-5	-1.88166E-5
19.0328179794586	5.39704E-6	1.02418E-5	3.77561E-5	-1.88352E-5
19.0328146381965	5.39611E-6	1.02725E-5	3.77747E-5	-1.88389E-5
19.0327891528832	5.39984E-6	1.04095E-5	3.77896E-5	-1.88333E-5
19.0327685811907	5.39611E-6	1.03117E-5	3.78268E-5	-1.88315E-5
19.032774149961	5.39704E-6	1.02921E-5	3.78008E-5	-1.88277E-5
19.0328247274979	5.39518E-6	1.03322E-5	3.78082E-5	-1.88296E-5
19.0328052040445	5.40077E-6	1.02977E-5	3.78008E-5	-1.88277E-5
19.0327816186646	5.39797E-6	1.04402E-5	3.78008E-5	-1.88203E-5
19.0327299273736	5.39891E-6	1.04672E-5	3.77747E-5	-1.88333E-5
19.0328127382631	5.40449E-6	1.03899E-5	3.77561E-5	-1.88408E-5
19.0327748706254	5.39984E-6	1.02064E-5	3.7771E-5	-1.88277E-5
19.0327801118209	5.39611E-6	1.01645E-5	3.77747E-5	-1.88091E-5
19.0327913148764	5.40077E-6	1.03051E-5	3.77561E-5	-1.88259E-5
19.032756460926	5.40449E-6	1.03443E-5	3.77598E-5	-1.88259E-5
19.0327733637816	5.40356E-6	1.01925E-5	3.7771E-5	-1.88128E-5
19.0327909217867	5.39518E-6	1.03284E-5	3.7771E-5	-1.88277E-5
19.0327407373394	5.4017E-6	1.02912E-5	3.77747E-5	-1.88277E-5
19.0327628813906	5.40449E-6	1.02679E-5	3.77635E-5	-1.88296E-5
19.0327890873682	5.40915E-6	1.03536E-5	3.7771E-5	-1.8837E-5
19.0327081764122	5.39518E-6	1.0293E-5	3.7771E-5	-1.88464E-5
19.0327819462393	5.39704E-6	1.02185E-5	3.7771E-5	-1.88426E-5
19.0327310411277	5.39611E-6	1.03089E-5	3.77784E-5	-1.88333E-5
19.0328055316192	5.40077E-6	1.04178E-5	3.77784E-5	-1.8824E-5
19.0327688432505	5.40543E-6	1.0415E-5	3.77933E-5	-1.8811E-5
19.0327561333513	5.39984E-6	1.04365E-5	3.77896E-5	-1.88166E-5
19.0327932148097	5.39704E-6	1.03918E-5	3.77821E-5	-1.88259E-5
19.0328538816481	5.39052E-6	1.04281E-5	3.77784E-5	-1.88184E-5
19.0324584334449	5.38866E-6	1.03247E-5	3.77784E-5	-1.88203E-5
19.0323146281424	5.40356E-6	1.03424E-5	3.77635E-5	-1.88166E-5
19.0321408825104	5.40449E-6	1.03107E-5	3.77784E-5	-1.88389E-5
19.0319266486429	5.39891E-6	1.00993E-5	3.7771E-5	-1.88277E-5
19.0316693714571	5.39611E-6	1.0361E-5	3.7771E-5	-1.88203E-5
19.0313907363994	5.39891E-6	1.04374E-5	3.77672E-5	-1.88221E-5
19.0310428520458	5.40729E-6	1.03824E-5	3.77896E-5	-1.88277E-5
19.0306762304181	5.40263E-6	1.04299E-5	3.77672E-5	-1.88184E-5
19.0302697101894	5.39611E-6	1.03396E-5	3.77672E-5	-1.88166E-5
19.0298380322221	5.39984E-6	1.03918E-5	3.7771E-5	-1.88184E-5
19.0293549250236	5.39984E-6	1.02698E-5	3.77635E-5	-1.88166E-5
19.0288744384229	5.40263E-6	1.01878E-5	3.77933E-5	-1.88166E-5
19.0283426536209	5.3868E-6	1.03238E-5	3.78119E-5	-1.8811E-5
19.0278359610425	5.39704E-6	1.02232E-5	3.78008E-5	-1.88259E-5
19.0272349924594	5.40449E-6	1.01654E-5	3.77821E-5	-1.8824E-5
19.0267039283218	5.40449E-6	1.00807E-5	3.77635E-5	-1.88166E-5
19.0261732572739	5.39984E-6	1.01338E-5	3.77635E-5	-1.88017E-5
19.0255677026447	5.39704E-6	1.02111E-5	3.77784E-5	-1.87961E-5
19.0249951020325	5.39518E-6	1.02399E-5	3.77784E-5	-1.87961E-5
19.0243779512582	5.39518E-6	1.03396E-5	3.77598E-5	-1.88017E-5
19.0237450768973	5.38773E-6	1.03387E-5	3.77672E-5	-1.88035E-5
19.023075121078	5.39984E-6	1.02744E-5	3.77784E-5	-1.88054E-5
19.0224163683141	5.40636E-6	1.03256E-5	3.77896E-5	-1.88091E-5
19.0210217516971	5.39891E-6	1.04048E-5	3.77859E-5	-1.88166E-5
19.0203757088325	5.38307E-6	1.03284E-5	3.77933E-5	-1.87979E-5
19.0197327451702	5.39332E-6	1.03033E-5	3.7797E-5	-1.87961E-5
19.019039138456	5.39518E-6	1.0334E-5	3.77933E-5	-1.88091E-5
19.0183456627717	5.40729E-6	1.03862E-5	3.77896E-5	-1.87979E-5
19.017626963834	5.39984E-6	1.03927E-5	3.78082E-5	-1.87979E-5
19.0168892000474	5.39146E-6	1.03545E-5	3.78045E-5	-1.87998E-5
19.0161402332054	5.3868E-6	1.04355E-5	3.78082E-5	-1.87961E-5
19.0153845183242	5.3868E-6	1.03657E-5	3.78082E-5	-1.87942E-5
19.0146586782575	5.38773E-6	1.03312E-5	3.78008E-5	-1.88072E-5
19.0138415103586	5.38773E-6	1.03331E-5	3.77933E-5	-1.88128E-5
19.0131273319519	5.39239E-6	1.03564E-5	3.77896E-5	-1.88221E-5
19.0124086985291	5.39891E-6	1.03638E-5	3.78045E-5	-1.88203E-5
19.0116207502953	5.39052E-6	1.04635E-5	3.78045E-5	-1.88128E-5
19.0108429568778	5.39704E-6	1.05287E-5	3.78008E-5	-1.88128E-5
19.0100897970794	5.39239E-6	1.04383E-5	3.78082E-5	-1.8811E-5
19.0093149518345	5.38307E-6	1.04951E-5	3.78119E-5	-1.88091E-5
19.0085667056568	5.384E-6	1.04132E-5	3.7797E-5	-1.88054E-5
19.0077312590885	5.3868E-6	1.04271E-5	3.77598E-5	-1.88072E-5
19.0069028226192	5.39052E-6	1.03582E-5	3.78194E-5	-1.88054E-5
19.0061355115928	5.39239E-6	1.04197E-5	3.78157E-5	-1.87998E-5
