-16.0305614137931	4.13417E-6	-7.10881E-6
-16.0305542724138	4.1351E-6	-7.10416E-6
-16.0305325862069	4.1379E-6	-7.09391E-6
-16.0305037586207	4.12579E-6	-7.06504E-6
-16.0305352068966	4.12858E-6	-7.08739E-6
-16.0305040862069	4.12579E-6	-7.07715E-6
-16.0305451	4.12579E-6	-7.10881E-6
-16.0305675724138	4.12951E-6	-7.08926E-6
-16.0305171896552	4.12113E-6	-7.08087E-6
-16.0305879482759	4.1351E-6	-7.09764E-6
-16.0305905689655	4.1351E-6	-7.09112E-6
-16.0305666551724	4.13976E-6	-7.10136E-6
-16.0303621758621	4.1351E-6	-7.13489E-6
-16.0274456758621	4.13976E-6	-7.0995E-6
-16.0224136896552	4.13976E-6	-7.09205E-6
-16.0157832137931	4.13044E-6	-7.09019E-6
-16.0095869862069	4.12672E-6	-7.08646E-6
-16.0036476517241	4.13231E-6	-7.08553E-6
-15.9973446310345	4.13417E-6	-7.07808E-6
-15.9910401034483	4.14255E-6	-7.09019E-6
-15.9846925310345	4.14441E-6	-7.08553E-6
-15.9776727517241	4.14721E-6	-7.07436E-6
-15.9723311310345	4.15187E-6	-7.08087E-6
-15.9661112517241	4.15652E-6	-7.07529E-6
-15.9590659862069	4.15932E-6	-7.06039E-6
-15.9526515862069	4.1677E-6	-7.06132E-6
-15.9461665586207	4.16677E-6	-7.05387E-6
-15.9392088896552	4.17235E-6	-7.06504E-6
-15.9321184827586	4.17608E-6	-7.052E-6
-15.9258810448276	4.19005E-6	-7.04083E-6
-15.9191035482759	4.18912E-6	-7.04362E-6
-15.9126293965517	4.18912E-6	-7.01009E-6
-15.9061919344828	4.20309E-6	-7.0399E-6
-15.8997589931034	4.20588E-6	-7.0697E-6
-15.8930161551724	4.19936E-6	-7.05852E-6
-15.8870221137931	4.21706E-6	-7.01754E-6
-15.8810831724138	4.21147E-6	-7.00264E-6
-15.8749726413793	4.21333E-6	-7.00823E-6
-15.8692404068966	4.21706E-6	-6.99612E-6
-15.8628227965517	4.2273E-6	-7.0222E-6
-15.8568845758621	4.2273E-6	-7.00264E-6
-15.8510796827586	4.2301E-6	-6.9775E-6
-15.8450954034483	4.22916E-6	-6.95235E-6
