time,abs_time,angle,is_rotating,Freq_272-y,V_272-y_R,V_272-y_theta,V_272-y_X,V_272-y_Y,Harm_272-y,Freq_363-y,V_363-y_R,V_363-y_theta,V_363-y_X,V_363-y_Y,Harm_363-y,Freq_272-x,V_272-x_R,V_272-x_theta,V_272-x_X,V_272-x_Y,Vout_272-x,Harm_272-x,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Vout_363-x,Harm_363-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
57709.348038,1619409014.967295,227.0007,0,36.8309,9.30211e-06,-28.578,8.168803382936955e-06,-4.449708051436378e-06,1,13.217,1.94592e-05,0.174,1.9459110267889178e-05,5.909502627087694e-08,1,36.83,1.66391e-05,-5.13,1.6572450153695352e-05,-1.4877986131472706e-06,5.0,1,13.217,4.50949e-06,17.466,4.301580979228995e-06,1.353477424723192e-06,5.0,1,39.24,48.6,3.668,3.812,3.618,3.79,8.037,3.633,2.27331,3.00856,4106.4,0.5,9.1,2.273,3.0,15.9702,15.9702,0.009654425084590912,15.768415186346221
57711.652297,1619409017.271554,227.1594,1,36.829,9.31142e-06,-28.584,8.176512631515751e-06,-4.4550178005327175e-06,1,13.2165,1.94554e-05,0.174,1.94553102854121e-05,5.908348617160104e-08,1,36.83,1.66391e-05,-5.13,1.6572450153695352e-05,-1.4877986131472706e-06,5.0,1,13.217,4.50949e-06,17.484,4.301155559488047e-06,1.3548287394298465e-06,5.0,1,39.235,48.6,3.668,3.812,3.618,3.79,8.037,3.633,2.2734,3.01212,4106.4,0.5,8.7,2.273,3.0,15.9723,15.9723,0.010441969148814678,15.768415186346221
57711.835237,1619409017.454494,227.1745,1,36.8299,9.3226e-06,-28.578,8.18679701893098e-06,-4.4595095392680565e-06,1,13.2165,1.94517e-05,0.192,1.945159078448112e-05,6.518315034620356e-08,1,36.83,1.6641e-05,-5.136,1.6574186632448825e-05,-1.489704156117798e-06,5.0,1,13.217,4.51136e-06,17.49,4.3027972073848226e-06,1.3558411565229073e-06,5.0,1,39.236,48.605,3.718,3.744,3.618,3.79,7.982,3.633,2.27338,3.01319,4106.5,0.5,8.7,2.273,3.0,15.9723,15.9723,0.010048212483525276,15.76869383490073
57712.340076,1619409017.959333,227.226,1,36.8299,9.38686e-06,-28.62,8.239934273468275e-06,-4.496290007164001e-06,1,13.2165,1.94461e-05,0.258,1.944590285038543e-05,8.756450977294305e-08,1,36.83,1.6654e-05,-5.16,1.658650848918118e-05,-1.497815789181216e-06,5.0,1,13.217,4.52067e-06,17.574,4.309680298607793e-06,1.3649589637391476e-06,5.0,1,39.236,48.593,3.748,3.654,3.617,3.79,7.929,3.633,2.27367,3.01557,4106.7,0.5,8.9,2.273,3.0,15.9723,15.9723,0.010048212483525276,15.769251132009753
57712.645978,1619409018.265235,227.2411,1,36.8299,9.412e-06,-28.668,8.25822277309933e-06,-4.515252000704239e-06,1,13.2165,1.94461e-05,0.276,1.944587438156699e-05,9.367361590503607e-08,1,36.83,1.66559e-05,-5.178,1.658792936430824e-05,-1.5031979958476867e-06,5.0,1,13.217,4.52439e-06,17.58,4.313083598512163e-06,1.3665338431028237e-06,5.0,1,39.235,48.589,3.748,3.654,3.617,3.79,7.929,3.633,2.27357,3.01427,4106.8,0.5,8.8,2.273,3.0,15.9723,15.9723,0.010048212483525276,15.769529780564264
57712.830918,1619409018.450175,227.2567,1,36.8299,9.43529e-06,-28.74,8.272963142143495e-06,-4.5368246861472655e-06,1,13.217,1.94461e-05,0.288,1.9445854336115146e-05,9.774634822741946e-08,1,36.83,1.66596e-05,-5.19,1.659129900219122e-05,-1.5070068280829556e-06,5.0,1,13.217,4.52812e-06,17.61,4.315922696161185e-06,1.3699204411792554e-06,5.0,1,39.235,48.589,3.693,3.6,3.617,3.789,7.874,3.633,2.27391,3.01481,4106.8,0.5,8.8,2.273,3.0,15.9723,15.9723,0.010441969148814678,15.769529780564264
57713.383742,1619409019.002999,227.3112,1,36.8299,9.49955e-06,-29.052,8.304310422822262e-06,-4.613011879879082e-06,1,13.217,1.9448e-05,0.312,1.9447711658070553e-05,1.0590214609130593e-07,1,36.83,1.66708e-05,-5.232,1.6601343187556063e-05,-1.5201897937382233e-06,5.0,1,13.217,4.53743e-06,17.682,4.3230679632967284e-06,1.3781706678120374e-06,5.0,1,39.238,48.599,3.565,3.618,3.616,3.789,7.817,3.633,2.27429,3.0147,4106.9,0.5,8.8,2.273,3.0,15.974,15.974,0.010048212483525276,15.769808429118772
57713.684643,1619409019.3039,227.3294,1,36.8309,9.51538e-06,-29.154,8.30990957122847e-06,-4.635499915047511e-06,1,13.2165,1.94461e-05,0.318,1.9445800490653605e-05,1.0792815988418017e-07,1,36.83,1.66727e-05,-5.25,1.6602756815974064e-05,-1.5255790374893088e-06,5.0,1,13.217,4.5393e-06,17.718,4.323982478114595e-06,1.3814557607675913e-06,5.0,1,39.238,48.599,3.565,3.618,3.615,3.789,7.817,3.633,2.27419,3.01729,4107.0,0.5,8.8,2.273,3.0,15.974,15.974,0.010048212483525276,15.770087077673285
57713.866585,1619409019.485842,227.3444,1,36.8309,9.52749e-06,-29.244,8.31318444228131e-06,-4.654463463033306e-06,1,13.217,1.94443e-05,0.324,1.944398911059931e-05,1.0995434004821381e-07,1,36.83,1.66727e-05,-5.256,1.6602596966676332e-05,-1.527317665749288e-06,5.0,1,13.217,4.54302e-06,17.742,4.326946506643125e-06,1.384400465562208e-06,5.0,1,39.242,48.604,3.526,3.681,3.615,3.788,7.76,3.633,2.27435,3.01543,4107.0,0.5,9.0,2.273,3.0,15.974,15.974,0.010048212483525276,15.770087077673285
57714.358427,1619409019.977684,227.3836,1,36.8309,9.54798e-06,-29.46,8.313419123446134e-06,-4.695847586785595e-06,1,13.217,1.94405e-05,0.342,1.9440153675598207e-05,1.1604016169207073e-07,1,36.83,1.66727e-05,-5.268,1.660227672187908e-05,-1.5307948720034437e-06,5.0,1,13.217,4.54488e-06,17.778,4.327846986993019e-06,1.387686806010435e-06,5.0,1,39.242,48.601,3.538,3.681,3.615,3.788,7.704,3.633,2.27423,3.01646,4107.0,0.5,8.9,2.273,3.0,15.974,15.974,0.008866876363754272,15.770087077673285
