time,abs_time,angle,is_rotating,Freq_272-y,V_272-y_R,V_272-y_theta,V_272-y_X,V_272-y_Y,Harm_272-y,Freq_363-y,V_363-y_R,V_363-y_theta,V_363-y_X,V_363-y_Y,Harm_363-y,Freq_272-x,V_272-x_R,V_272-x_theta,V_272-x_X,V_272-x_Y,Vout_272-x,Harm_272-x,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Vout_363-x,Harm_363-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
76156.183781,1619427461.803038,231.9999,0,36.829,7.84552e-06,-143.346,-6.294109138336021e-06,-4.683628318420985e-06,1,13.2165,1.69465e-05,-178.146,-1.6937628719320408e-05,-5.482660088429579e-07,1,36.83,1.62685e-05,-5.178,1.6202110295045512e-05,-1.4682350755857136e-06,5.0,1,13.217,7.06504e-06,11.166,6.93130051392176e-06,1.3681605853509818e-06,5.0,1,39.267,48.619,3.541,3.757,3.615,3.789,8.079,3.63,2.2732,3.01015,-4067.8,0.5,8.9,2.273,3.0,-15.9707,-15.9707,0.010048212483525276,-15.770814656705799
76158.485041,1619427464.104298,232.169,1,36.8299,7.84692e-06,-143.304,-6.291796713025249e-06,-4.689077479458479e-06,1,13.2165,1.6939e-05,-178.14,-1.6930075163774428e-05,-5.497962794966538e-07,1,36.83,1.62685e-05,-5.184,1.620195645299021e-05,-1.4699317485546317e-06,5.0,1,13.217,7.06504e-06,11.166,6.93130051392176e-06,1.3681605853509818e-06,5.0,1,39.267,48.62,3.596,3.757,3.615,3.788,8.079,3.63,2.27325,3.00972,-4067.7,0.5,8.9,2.273,3.0,-15.9707,-15.9707,0.010048212483525276,-15.770530060476698
76158.684977,1619427464.304234,232.184,1,36.8299,7.84785e-06,-143.256,-6.288611417521277e-06,-4.694903200484651e-06,1,13.217,1.69297e-05,-178.122,-1.6920606599997955e-05,-5.548102180977536e-07,1,36.83,1.62685e-05,-5.202,1.6201493860785054e-05,-1.4750216706693304e-06,5.0,1,13.217,7.0669e-06,11.172,6.93298195539923e-06,1.3692468061341884e-06,5.0,1,39.265,48.603,3.596,3.799,3.615,3.788,8.024,3.63,2.27353,3.01196,-4067.8,0.5,8.8,2.273,3.0,-15.9707,-15.9707,0.009654425084590912,-15.770814656705799
76159.17382,1619427464.793077,232.2269,1,36.829,7.85157e-06,-143.142,-6.282234106247951e-06,-4.709637576204248e-06,1,13.217,1.69092e-05,-178.092,-1.6899825148294516e-05,-5.629872086222553e-07,1,36.83,1.62647e-05,-5.22,1.6197245429291982e-05,-1.4797657224303935e-06,5.0,1,13.217,7.07249e-06,11.196,6.937891413531912e-06,1.3732361538133784e-06,5.0,1,39.265,48.603,3.694,3.795,3.615,3.788,7.97,3.63,2.27361,3.01285,-4067.9,0.5,8.9,2.273,3.0,-15.9713,-15.9713,0.010441969148814678,-15.7710992529349
76159.395749,1619427465.015006,232.2453,1,36.8299,7.85297e-06,-143.1,-6.279899632559367e-06,-4.7150820168774075e-06,1,13.2165,1.69018e-05,-178.074,-1.6892251627175676e-05,-5.680477129438968e-07,1,36.83,1.62666e-05,-5.232,1.619882723652731e-05,-1.4833312917689723e-06,5.0,1,13.217,7.07249e-06,11.208,6.937603651461532e-06,1.3746891922640599e-06,5.0,1,39.275,48.614,3.694,3.795,3.614,3.788,7.97,3.63,2.27369,3.01264,-4067.9,0.5,8.9,2.273,3.0,-15.9713,-15.9713,0.010048212483525276,-15.7710992529349
76159.584688,1619427465.203945,232.2604,1,36.829,7.8553e-06,-143.064,-6.278798205628808e-06,-4.720427012780991e-06,1,13.2165,1.68962e-05,-178.062,-1.688653548821523e-05,-5.713962243904141e-07,1,36.83,1.62647e-05,-5.244,1.6196624165512405e-05,-1.4865502787122869e-06,5.0,1,13.217,7.07249e-06,11.208,6.937603651461532e-06,1.3746891922640599e-06,5.0,1,39.275,48.614,3.732,3.704,3.614,3.787,7.915,3.63,2.27379,3.01401,-4068.1,0.5,8.8,2.273,3.0,-15.9713,-15.9713,0.010441969148814678,-15.771668445393097
76160.182499,1619427465.801756,232.3181,1,36.829,7.86694e-06,-142.968,-6.280172448039395e-06,-4.737950926981713e-06,1,13.217,1.68878e-05,-178.008,-1.6877594536389742e-05,-5.870191693864547e-07,1,36.83,1.6261e-05,-5.28,1.619200264094207e-05,-1.4963861385768543e-06,5.0,1,13.217,7.06504e-06,11.346,6.926968113179251e-06,1.3899291207100747e-06,5.0,1,39.273,48.619,3.734,3.601,3.613,3.787,7.859,3.63,2.27401,3.01467,-4068.2,0.5,9.0,2.273,3.0,-15.9713,-15.9713,0.010441969148814678,-15.771953041622197
76160.585376,1619427466.204633,232.3423,1,36.829,7.87392e-06,-142.926,-6.282266707479691e-06,-4.746761125493075e-06,1,13.2165,1.68897e-05,-177.984,-1.6879245989694318e-05,-5.941556272460934e-07,1,36.83,1.62573e-05,-5.298,1.618784754502542e-05,-1.5011312897326985e-06,5.0,1,13.217,7.06132e-06,11.388,6.922300618236809e-06,1.3942719581051234e-06,5.0,1,39.273,48.619,3.615,3.597,3.613,3.787,7.804,3.63,2.27403,3.01278,-4068.3,0.5,9.1,2.273,3.0,-15.9713,-15.9713,0.010441969148814678,-15.7722376378513
76161.16518,1619427466.784437,232.4,1,36.8309,7.88696e-06,-142.908,-6.29117675110662e-06,-4.756598903411506e-06,1,13.2165,1.69018e-05,-177.972,-1.6891213601024477e-05,-5.981189886350454e-07,1,36.83,1.62461e-05,-5.322,1.6176065613924005e-05,-1.5068730749553433e-06,5.0,1,13.217,7.05945e-06,11.496,6.917827696185217e-06,1.4069450125689781e-06,5.0,1,39.278,48.627,3.536,3.66,3.612,3.786,7.749,3.63,2.27414,3.01578,-4068.4,0.5,8.8,2.273,3.0,-15.9713,-15.9713,0.010048212483525276,-15.772522234080398
76161.473082,1619427467.092339,232.4183,1,36.8299,7.88883e-06,-142.92,-6.293664708465064e-06,-4.756408656362631e-06,1,13.2165,1.69064e-05,-177.996,-1.6896059845235625e-05,-5.912044199905794e-07,1,36.83,1.62442e-05,-5.328,1.6174015934916528e-05,-1.5083905916791462e-06,5.0,1,13.217,7.06132e-06,11.532,6.918774571786858e-06,1.4116651753144516e-06,5.0,1,39.278,48.624,3.536,3.66,3.612,3.786,7.749,3.63,2.27433,3.01584,-4068.3,0.5,8.9,2.273,3.0,-15.9713,-15.9713,0.010048212483525276,-15.7722376378513
76161.673019,1619427467.292276,232.4334,1,36.829,7.88929e-06,-142.932,-6.295027793843437e-06,-4.755367680720245e-06,1,13.2165,1.6912e-05,-178.038,-1.6902085398183166e-05,-5.790105288537108e-07,1,36.83,1.62405e-05,-5.328,1.6170331920994073e-05,-1.5080470201158062e-06,5.0,1,13.217,7.06132e-06,11.61,6.91684638111624e-06,1.421082785216674e-06,5.0,1,39.265,48.624,3.518,3.728,3.611,3.786,7.696,3.63,2.27434,3.01685,-4068.5,0.5,8.9,2.273,3.0,-15.9713,-15.9713,0.010441969148814678,-15.772806830309499
76162.154862,1619427467.774119,232.4822,1,36.829,7.88696e-06,-142.968,-6.296154399396562e-06,-4.750008191630759e-06,1,13.216,1.69222e-05,-178.2,-1.6913849915820982e-05,-5.315391472719016e-07,1,36.83,1.62387e-05,-5.328,1.6168539698004767e-05,-1.5078798771931e-06,5.0,1,13.217,7.06132e-06,11.724,6.914005198368809e-06,1.4348422419656784e-06,5.0,1,39.279,48.624,3.574,3.793,3.611,3.786,7.64,3.63,2.27443,3.01799,-4068.5,0.5,8.8,2.273,3.0,-15.9713,-15.9713,0.010048212483525276,-15.772806830309499
76162.476759,1619427468.096016,232.5004,1,36.8299,7.88603e-06,-142.968,-6.295411981076774e-06,-4.749448088927283e-06,1,13.216,1.6925e-05,-178.272,-1.6917303239479087e-05,-5.103685957330025e-07,1,36.83,1.62387e-05,-5.328,1.6168539698004767e-05,-1.5078798771931e-06,5.0,1,13.217,7.06318e-06,11.76,6.914923254131577e-06,1.439565247521057e-06,5.0,1,39.279,48.624,3.574,3.793,3.611,3.785,7.64,3.63,2.27438,3.01791,-4068.5,0.5,8.8,2.273,3.0,-15.9713,-15.9713,0.010048212483525276,-15.772806830309499
76162.680692,1619427468.299949,232.5185,1,36.8299,7.88464e-06,-142.968,-6.294302345093434e-06,-4.748610946176924e-06,1,13.217,1.69278e-05,-178.362,-1.6920882909238085e-05,-4.838743761086276e-07,1,36.83,1.62387e-05,-5.328,1.6168539698004767e-05,-1.5078798771931e-06,5.0,1,13.217,7.05945e-06,11.814,6.909912436039659e-06,1.445318106426562e-06,5.0,1,39.277,48.616,3.671,3.807,3.61,3.785,7.586,3.63,2.27438,3.01659,-4068.6,0.5,8.7,2.273,3.0,-15.9718,-15.9718,0.010835726745426655,-15.773091426538599
76163.166537,1619427468.785794,232.5673,1,36.829,7.88184e-06,-142.962,-6.29156997585887e-06,-4.747583493154304e-06,1,13.2165,1.6925e-05,-178.512,-1.691929264522747e-05,-4.39501291410788e-07,1,36.83,1.62368e-05,-5.328,1.6166647907071616e-05,-1.5077034485524658e-06,5.0,1,13.217,7.05014e-06,11.796,6.901252766834665e-06,1.4412440001113205e-06,5.0,1,39.282,48.616,3.716,3.756,3.61,3.784,7.532,3.63,2.27454,3.01796,-4068.6,0.5,8.7,2.273,3.0,-15.9718,-15.9718,0.010048212483525276,-15.773091426538599
