time,abs_time,angle,is_rotating,Freq_272-y,V_272-y_R,V_272-y_theta,V_272-y_X,V_272-y_Y,Harm_272-y,Freq_363-y,V_363-y_R,V_363-y_theta,V_363-y_X,V_363-y_Y,Harm_363-y,Freq_272-x,V_272-x_R,V_272-x_theta,V_272-x_X,V_272-x_Y,Vout_272-x,Harm_272-x,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Vout_363-x,Harm_363-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
3.48688,1619169060.791017,220.0,0,36.8299,1.0212e-05,-27.576,9.051891948775768e-06,-4.727387877854793e-06,1,13.217,2.18657e-05,0.426,2.1865095626627007e-05,1.6257222535380762e-07,1,36.83,1.66373e-05,-5.94,1.654797120834506e-05,-1.7217433542148549e-06,5.0,1,13.217,4.70693e-06,17.382,4.4919844071432665e-06,1.4061529471866692e-06,5.0,1,39.743,49.131,3.539,3.728,3.437,3.617,5.855,3.476,2.273,3.00031,4105.9,0.4,9.0,2.273,3.0,0,0,0.009205070324242115,15.767021943573667
4.427577,1619169061.731714,220.0,0,36.829,1.02055e-05,-27.588,9.045140694601076e-06,-4.72627338025125e-06,1,13.2165,2.18471e-05,0.312,2.1846776088288416e-05,1.1896620608141555e-07,1,36.83,1.66354e-05,-5.94,1.6546081409802274e-05,-1.7215467290188788e-06,5.0,1,13.217,4.7088e-06,17.376,4.493916298002777e-06,1.4062409987427518e-06,5.0,1,39.733,49.131,3.539,3.72,3.437,3.617,5.855,3.476,2.2731,2.99994,4106.0,0.4,9.0,2.273,3.0,0,0,0.008022936061024666,15.767300592128178
4.637511,1619169061.941648,220.0,0,36.829,1.02036e-05,-27.594,9.042961831843261e-06,-4.7263404731172265e-06,1,13.2165,2.18415e-05,0.282,2.18412354519648e-05,1.0749968295759491e-07,1,36.83,1.66354e-05,-5.94,1.6546081409802274e-05,-1.7215467290188788e-06,5.0,1,13.217,4.7088e-06,17.376,4.493916298002777e-06,1.4062409987427518e-06,5.0,1,39.733,49.129,3.569,3.72,3.437,3.618,5.855,3.476,2.27315,2.9997,4105.9,0.4,9.0,2.273,3.0,0,0,0.008811015635728836,15.767021943573667
4.819452,1619169062.123589,220.0,0,36.8299,1.02027e-05,-27.594,9.042164204961703e-06,-4.725923590210624e-06,1,13.2165,2.18378e-05,0.264,2.1837568185440477e-05,1.0062100296563674e-07,1,36.83,1.66317e-05,-5.934,1.6542581424948228e-05,-1.7194315016765892e-06,5.0,1,13.217,4.7088e-06,17.376,4.493916298002777e-06,1.4062409987427518e-06,5.0,1,39.733,49.129,3.569,3.65,3.437,3.618,5.854,3.476,2.273,2.99972,4105.8,0.4,9.0,2.273,3.0,0,0,0.010387199930846691,15.766743295019158
5.007392,1619169062.311529,220.0,0,36.8299,1.02008e-05,-27.594,9.040480325989528e-06,-4.725043504074464e-06,1,13.2165,2.18359e-05,0.246,2.1835698736332032e-05,9.375236609081454e-08,1,36.83,1.66317e-05,-5.934,1.6542581424948228e-05,-1.7194315016765892e-06,5.0,1,13.217,4.71066e-06,17.37,4.495838712576562e-06,1.4063256756875058e-06,5.0,1,39.751,49.132,3.569,3.65,3.437,3.618,5.854,3.476,2.27294,2.99997,4105.9,0.4,9.0,2.273,3.0,0,0,0.009205070324242115,15.767021943573667
5.193331,1619169062.497468,220.0,0,36.8299,1.0199e-05,-27.594,9.038885072226413e-06,-4.72420973826126e-06,1,13.2165,2.1834e-05,0.24,2.183380845099786e-05,9.145777787828833e-08,1,36.83,1.66317e-05,-5.934,1.6542581424948228e-05,-1.7194315016765892e-06,5.0,1,13.217,4.71066e-06,17.37,4.495838712576562e-06,1.4063256756875058e-06,5.0,1,39.751,49.132,3.578,3.65,3.437,3.617,5.853,3.476,2.27289,2.99973,4105.9,0.4,9.0,2.273,3.0,0,0,0.008811015635728836,15.767021943573667
5.389268,1619169062.693405,220.0,0,36.8309,1.0198e-05,-27.594,9.037998820135794e-06,-4.723746535031702e-06,1,13.2165,2.1834e-05,0.234,2.1833817908716696e-05,8.917134630667583e-08,1,36.83,1.66317e-05,-5.934,1.6542581424948228e-05,-1.7194315016765892e-06,5.0,1,13.217,4.71252e-06,17.364,4.497761194146884e-06,1.4064099654177626e-06,5.0,1,39.74,49.132,3.578,3.56,3.437,3.617,5.853,3.476,2.27311,2.99973,4105.9,0.4,9.0,2.273,3.0,0,0,0.00959912408143282,15.767021943573667
5.581207,1619169062.885344,220.0,0,36.8299,1.0198e-05,-27.588,9.03849344015891e-06,-4.722800052109376e-06,1,13.2165,2.1834e-05,0.228,2.1833827127000927e-05,8.688491375719008e-08,1,36.83,1.66317e-05,-5.934,1.6542581424948228e-05,-1.7194315016765892e-06,5.0,1,13.217,4.71438e-06,17.358,4.499683742653728e-06,1.4064938679204208e-06,5.0,1,39.74,49.132,3.578,3.56,3.437,3.617,5.853,3.476,2.27293,3.00001,4106.0,0.4,9.0,2.273,3.0,0,0,0.008811015635728836,15.767300592128178
5.778145,1619169063.082282,220.0,0,36.8309,1.01962e-05,-27.588,9.036898099092791e-06,-4.721966453355328e-06,1,13.2165,2.18396e-05,0.216,2.1839444805470965e-05,8.233315727751826e-08,1,36.83,1.66317e-05,-5.934,1.6542581424948228e-05,-1.7194315016765892e-06,5.0,1,13.217,4.71438e-06,17.376,4.499241657530228e-06,1.4079074158284181e-06,5.0,1,39.74,49.132,3.513,3.53,3.437,3.617,5.852,3.476,2.27295,2.99997,4106.0,0.4,9.0,2.273,3.0,0,0,0.008811015635728836,15.767300592128178
5.97808,1619169063.282217,220.0,0,36.8299,1.01962e-05,-27.582,9.037392532712228e-06,-4.721020085710001e-06,1,13.216,2.18508e-05,0.198,2.1850669526584977e-05,7.551079373592124e-08,1,36.83,1.66317e-05,-5.934,1.6542581424948228e-05,-1.7194315016765892e-06,5.0,1,13.217,4.71438e-06,17.4,4.4986515199505664e-06,1.40979193019625e-06,5.0,1,39.742,49.132,3.513,3.53,3.437,3.617,5.852,3.476,2.27299,2.99979,4105.8,0.4,9.0,2.273,3.0,0,0,0.009205070324242115,15.766743295019158
