time,abs_time,angle,is_rotating,Freq_272-y,V_272-y_R,V_272-y_theta,V_272-y_X,V_272-y_Y,Harm_272-y,Freq_363-y,V_363-y_R,V_363-y_theta,V_363-y_X,V_363-y_Y,Harm_363-y,Freq_272-x,V_272-x_R,V_272-x_theta,V_272-x_X,V_272-x_Y,Vout_272-x,Harm_272-x,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Vout_363-x,Harm_363-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
967.8315,1619352273.450757,275.0006,0,36.829,4.47876e-06,-94.536,-3.542048030427725e-07,-4.464731805506511e-06,1,13.217,6.58449e-07,-42.786,4.832329960608891e-07,-4.4725938460698263e-07,1,36.83,1.64864e-05,-4.746,1.6429872769924973e-05,-1.3640622141521986e-06,5.0,1,13.217,5.2471e-06,15.714,5.050992772778777e-06,1.4211018328524373e-06,5.0,1,39.538,48.918,3.521,3.549,3.463,3.643,5.878,3.523,2.27303,2.99931,-4069.0,0.4,9.2,2.273,3.0,-15.9734,-15.9734,0.008813560009002686,-15.774229811454997
970.252722,1619352275.871979,274.8497,1,36.829,4.47597e-06,-94.902,-3.8247925503569933e-07,-4.459598307063914e-06,1,13.2165,4.8662e-07,-54.558,2.8218049344833813e-07,-3.9645074538617337e-07,1,36.83,1.64789e-05,-4.752,1.64222556159923e-05,-1.365161416466658e-06,5.0,1,13.217,5.25641e-06,15.816,5.0574124150877635e-06,1.4326289651602603e-06,5.0,1,39.536,48.911,3.51,3.742,3.464,3.643,5.881,3.523,2.27291,2.9997,-4068.9,0.4,9.1,2.273,3.0,-15.974,-15.974,0.009601402096450329,-15.773945215225897
970.435662,1619352276.054919,274.8346,1,36.8309,4.47736e-06,-94.944,-3.858680013100169e-07,-4.460701565355501e-06,1,13.217,4.16769e-07,-58.434,2.1817039816185576e-07,-3.5510291005129395e-07,1,36.83,1.64771e-05,-4.758,1.6420318769503204e-05,-1.3667318383285017e-06,5.0,1,13.217,5.25641e-06,15.816,5.0574124150877635e-06,1.4326289651602603e-06,5.0,1,39.536,48.911,3.58,3.742,3.464,3.643,5.881,3.523,2.27297,2.99914,-4068.9,0.4,9.1,2.273,3.0,-15.974,-15.974,0.008813560009002686,-15.773945215225897
970.6316,1619352276.250857,274.8195,1,36.829,4.47876e-06,-94.98,-3.8879219761168464e-07,-4.461852951933342e-06,1,13.216,3.46919e-07,-63.066,1.5714175995563654e-07,-3.092883118371031e-07,1,36.83,1.64752e-05,-4.758,1.6418425317035108e-05,-1.3665742383568549e-06,5.0,1,13.217,5.25641e-06,15.798,5.0578622391702894e-06,1.4310400615200489e-06,5.0,1,39.535,48.911,3.58,3.75,3.464,3.643,5.881,3.523,2.273,3.00133,-4068.9,0.4,8.9,2.273,3.0,-15.974,-15.974,0.009601402096450329,-15.773945215225897
970.831536,1619352276.450793,274.8042,1,36.829,4.48016e-06,-95.016,-3.9171799307490126e-07,-4.4630024243216995e-06,1,13.216,2.91506e-07,-68.064,1.0889809628363002e-07,-2.704014657168138e-07,1,36.83,1.64752e-05,-4.758,1.6418425317035108e-05,-1.3665742383568549e-06,5.0,1,13.217,5.25641e-06,15.798,5.0578622391702894e-06,1.4310400615200489e-06,5.0,1,39.535,48.907,3.58,3.75,3.464,3.643,5.881,3.523,2.27296,2.99897,-4068.8,0.4,9.1,2.273,3.0,-15.974,-15.974,0.009601402096450329,-15.773660618996798
971.027473,1619352276.64673,274.7852,1,36.8309,4.48295e-06,-95.04,-3.938325215771542e-07,-4.465617163108385e-06,1,13.217,2.58444e-07,-72.756,7.66135435392961e-08,-2.468271988301783e-07,1,36.83,1.64734e-05,-4.758,1.641663151996007e-05,-1.3664249331205576e-06,5.0,1,13.217,5.25641e-06,15.798,5.0578622391702894e-06,1.4310400615200489e-06,5.0,1,39.536,48.907,3.605,3.672,3.464,3.643,5.879,3.523,2.27282,3.00048,-4068.8,0.4,9.0,2.273,3.0,-15.974,-15.974,0.009207495488226414,-15.773660618996798
971.241402,1619352276.860659,274.7672,1,36.8299,4.48668e-06,-95.07,-3.9650028955390764e-07,-4.469125747031926e-06,1,13.2165,2.50993e-07,-76.26,5.961494312654548e-08,-2.438104686124423e-07,1,36.83,1.64715e-05,-4.758,1.6414738067491976e-05,-1.3662673331489106e-06,5.0,1,13.217,5.25641e-06,15.798,5.0578622391702894e-06,1.4310400615200489e-06,5.0,1,39.536,48.914,3.605,3.672,3.464,3.643,5.879,3.523,2.27305,2.99574,-4068.8,0.4,9.5,2.273,3.0,-15.9751,-15.9751,0.009207495488226414,-15.773660618996798
971.431341,1619352277.050598,274.7518,1,36.829,4.4904e-06,-95.076,-3.972974278271758e-07,-4.472789612070068e-06,1,13.217,2.70551e-07,-77.79,5.722028776943211e-08,-2.644308648183555e-07,1,36.83,1.64696e-05,-4.758,1.6412844615023877e-05,-1.3661097331772636e-06,5.0,1,13.217,5.25641e-06,15.78,5.058311564061825e-06,1.4294510166418462e-06,5.0,1,39.536,48.914,3.626,3.581,3.464,3.643,5.879,3.523,2.27289,3.00372,-4068.8,0.4,8.5,2.273,3.0,-15.9751,-15.9751,0.009207495488226414,-15.773660618996798
971.631282,1619352277.250539,274.7339,1,36.829,4.49645e-06,-95.082,-3.983017324113518e-07,-4.478774199762488e-06,1,13.2165,3.1898e-07,-78.114,6.569874261986787e-08,-3.1214085861701663e-07,1,36.83,1.64678e-05,-4.77,1.6410764371933275e-05,-1.3693975204027977e-06,5.0,1,13.217,5.25641e-06,15.708,5.060103870831877e-06,1.4230934278859746e-06,5.0,1,39.543,48.914,3.626,3.581,3.463,3.643,5.879,3.523,2.27302,2.99662,-4068.8,0.4,9.5,2.273,3.0,-15.9751,-15.9751,0.008813560009002686,-15.773660618996798
971.831214,1619352277.450471,274.7219,1,36.8299,4.50437e-06,-95.088,-3.994731369857539e-07,-4.486621257664476e-06,1,13.2165,3.86501e-07,-77.7,8.233645732566472e-08,-3.776290915648038e-07,1,36.83,1.64659e-05,-4.782,1.640858381977438e-05,-1.3726761597108197e-06,5.0,1,13.217,5.25083e-06,15.63,5.056662858558789e-06,1.4147001179656623e-06,5.0,1,39.543,48.922,3.564,3.581,3.463,3.643,5.879,3.523,2.27307,3.00492,-4068.9,0.4,8.5,2.273,3.0,-15.9751,-15.9751,0.009207495488226414,-15.773945215225897
