time,abs_time,angle,is_rotating,Freq_272-y,V_272-y_R,V_272-y_theta,V_272-y_X,V_272-y_Y,Harm_272-y,Freq_363-y,V_363-y_R,V_363-y_theta,V_363-y_X,V_363-y_Y,Harm_363-y,Freq_272-x,V_272-x_R,V_272-x_theta,V_272-x_X,V_272-x_Y,Vout_272-x,Harm_272-x,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Vout_363-x,Harm_363-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
3.419901,1619351309.039158,275.0006,0,36.8319,4.55699e-06,-94.842,-3.8464772525522924e-07,-4.540727253156258e-06,1,13.2165,5.03849e-07,-32.112,4.2676544729875827e-07,-2.6783403031148e-07,1,36.83,1.64827e-05,-4.68,1.6427745492006506e-05,-1.3448335732944703e-06,5.0,1,13.217,5.25269e-06,15.498,5.061701041264274e-06,1.403543659799779e-06,5.0,1,39.494,48.906,3.589,3.548,3.462,3.641,5.877,3.521,2.27308,2.99987,-4069.0,0.4,9.1,2.273,3.0,0,0,0.009622248820960522,-15.774229811454997
4.3576,1619351309.976857,275.0006,0,36.8299,4.54954e-06,-94.518,-3.583776508897423e-07,-4.535402922667703e-06,1,13.2165,5.03849e-07,-31.074,4.315473697670383e-07,-2.6005899801420276e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.25083e-06,15.498,5.059908671271614e-06,1.4030466589854864e-06,5.0,1,39.494,48.895,3.589,3.548,3.462,3.641,5.877,3.521,2.27306,2.99978,-4068.8,0.4,9.1,2.273,3.0,0,0,0.009228313341736794,-15.773660618996798
4.54854,1619351310.167797,275.0006,0,36.8299,4.54255e-06,-94.464,-3.5355892524109455e-07,-4.5287698759025465e-06,1,13.2165,5.06177e-07,-30.852,4.345503364893367e-07,-2.5957881343823937e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.25083e-06,15.498,5.059908671271614e-06,1.4030466589854864e-06,5.0,1,39.494,48.895,3.499,3.544,3.462,3.641,5.877,3.521,2.27311,2.99938,-4068.9,0.4,9.1,2.273,3.0,0,0,0.009622248820960522,-15.773945215225897
4.738477,1619351310.357734,275.0006,0,36.829,4.53324e-06,-94.416,-3.490479419310262e-07,-4.519782122164045e-06,1,13.217,5.08971e-07,-30.642,4.379026916159672e-07,-2.5940838752147365e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.25083e-06,15.498,5.059908671271614e-06,1.4030466589854864e-06,5.0,1,39.499,48.902,3.499,3.544,3.462,3.641,5.877,3.521,2.27309,3.00007,-4069.0,0.4,9.0,2.273,3.0,0,0,0.009622248820960522,-15.774229811454997
4.944411,1619351310.563668,275.0006,0,36.8299,4.52067e-06,-94.38,-3.4524802705745725e-07,-4.507467254313994e-06,1,13.217,5.13162e-07,-30.426,4.4249135613030504e-07,-2.5987812142226126e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.25083e-06,15.498,5.059908671271614e-06,1.4030466589854864e-06,5.0,1,39.499,48.902,3.437,3.544,3.462,3.641,5.877,3.521,2.27303,2.99934,-4068.9,0.4,9.1,2.273,3.0,0,0,0.009228313341736794,-15.773945215225897
5.138351,1619351310.757608,275.0006,0,36.829,4.5067e-06,-94.362,-3.427694208021729e-07,-4.493645960037678e-06,1,13.216,5.16888e-07,-30.33,4.4614219186655934e-07,-2.610179096929981e-07,1,36.83,1.64808e-05,-4.668,1.6426133095299117e-05,-1.3412382993036843e-06,5.0,1,13.217,5.25083e-06,15.498,5.059908671271614e-06,1.4030466589854864e-06,5.0,1,39.5,48.902,3.437,3.596,3.462,3.641,5.877,3.521,2.27309,3.00003,-4068.9,0.4,9.0,2.273,3.0,0,0,0.009228313341736794,-15.773945215225897
5.338284,1619351310.957541,275.0006,0,36.8309,4.49226e-06,-94.35,-3.40733008074414e-07,-4.4793192479224516e-06,1,13.2165,5.21079e-07,-30.336,4.497320171631994e-07,-2.631813765814743e-07,1,36.83,1.64789e-05,-4.668,1.642423939760962e-05,-1.3410836737534273e-06,5.0,1,13.217,5.24896e-06,15.504,5.057959762770306e-06,1.4030766621238277e-06,5.0,1,39.5,48.906,3.41,3.596,3.462,3.641,5.877,3.521,2.27312,2.99939,-4068.9,0.4,9.1,2.273,3.0,0,0,0.009622248820960522,-15.773945215225897
5.534223,1619351311.15348,275.0006,0,36.8299,4.47783e-06,-94.35,-3.3963850835567245e-07,-4.4649308160980426e-06,1,13.2165,5.23873e-07,-30.474,4.5150486176734307e-07,-2.6568078577392905e-07,1,36.83,1.64789e-05,-4.668,1.642423939760962e-05,-1.3410836737534273e-06,5.0,1,13.217,5.2471e-06,15.51,5.056020539330992e-06,1.4031089465409106e-06,5.0,1,39.5,48.906,3.41,3.644,3.462,3.641,5.879,3.522,2.27296,2.99974,-4068.8,0.4,9.1,2.273,3.0,0,0,0.009622248820960522,-15.773660618996798
5.731159,1619351311.350416,275.0006,0,36.8299,4.46479e-06,-94.356,-3.3911564160883923e-07,-4.451892892435332e-06,1,13.2165,5.26667e-07,-30.684,4.529308858328859e-07,-2.687596352647423e-07,1,36.83,1.64789e-05,-4.668,1.642423939760962e-05,-1.3410836737534273e-06,5.0,1,13.217,5.24524e-06,15.516,5.054081364616434e-06,1.4031408401998982e-06,5.0,1,39.492,48.896,3.41,3.644,3.462,3.641,5.879,3.522,2.27301,3.00016,-4069.0,0.4,9.2,2.273,3.0,0,0,0.007652684580534697,-15.774229811454997
5.927095,1619351311.546352,275.0006,0,36.8299,4.45268e-06,-94.38,-3.4005556369259395e-07,-4.439675821048392e-06,1,13.2165,5.28529e-07,-30.948,4.5328464194011313e-07,-2.7180128259856206e-07,1,36.83,1.64771e-05,-4.668,1.6422445368219568e-05,-1.3409371863900258e-06,5.0,1,13.217,5.24338e-06,15.522,5.052142238687208e-06,1.4031723431113521e-06,5.0,1,39.492,48.896,3.445,3.644,3.462,3.641,5.88,3.522,2.27303,2.99935,-4068.9,0.4,9.0,2.273,3.0,0,0,0.009622248820960522,-15.773945215225897
6.130031,1619351311.749288,275.0006,0,36.8299,4.44337e-06,-94.422,-3.4259210604435077e-07,-4.430143068319137e-06,1,13.2165,5.29926e-07,-31.212,4.5322225649609233e-07,-2.746109096386927e-07,1,36.83,1.64771e-05,-4.668,1.6422445368219568e-05,-1.3409371863900258e-06,5.0,1,13.217,5.24151e-06,15.528,5.050193526606477e-06,1.403200778193213e-06,5.0,1,39.493,48.896,3.445,3.714,3.462,3.641,5.88,3.522,2.27299,3.00004,-4068.9,0.4,9.1,2.273,3.0,0,0,0.009228313341736794,-15.773945215225897
6.33097,1619351311.950227,275.0006,0,36.8309,4.43638e-06,-94.476,-3.462217546526895e-07,-4.422849534067965e-06,1,13.2165,5.29926e-07,-31.356,4.525306533305761e-07,-2.7574911291281053e-07,1,36.83,1.64771e-05,-4.662,1.642258570078697e-05,-1.339217424583232e-06,5.0,1,13.217,5.23965e-06,15.528,5.048401417088515e-06,1.402702838964357e-06,5.0,1,39.493,48.895,3.445,3.714,3.463,3.641,5.88,3.522,2.27304,2.99926,-4068.9,0.4,9.0,2.273,3.0,0,0,0.009228313341736794,-15.773945215225897
6.525904,1619351312.145161,275.0006,0,36.829,4.43173e-06,-94.536,-3.5048541377272867e-07,-4.417849111007817e-06,1,13.2165,5.29926e-07,-31.404,4.5229948351925245e-07,-2.76128127296401e-07,1,36.83,1.64771e-05,-4.662,1.642258570078697e-05,-1.339217424583232e-06,5.0,1,13.217,5.23965e-06,15.528,5.048401417088515e-06,1.402702838964357e-06,5.0,1,39.493,48.895,3.504,3.743,3.463,3.641,5.88,3.522,2.27292,2.99955,-4068.9,0.4,9.1,2.273,3.0,0,0,0.008834407664835453,-15.773945215225897
