time,abs_time,angle,is_rotating,Freq_272-y,V_272-y_R,V_272-y_theta,V_272-y_X,V_272-y_Y,Harm_272-y,Freq_363-y,V_363-y_R,V_363-y_theta,V_363-y_X,V_363-y_Y,Harm_363-y,Freq_272-x,V_272-x_R,V_272-x_theta,V_272-x_X,V_272-x_Y,Vout_272-x,Harm_272-x,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Vout_363-x,Harm_363-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
20675.088714,1619371980.707971,205.0037,0,36.8299,1.14432e-05,-24.78,1.0389554081571967e-05,-4.796247723595112e-06,1,13.217,2.57288e-05,0.456,2.5727985161269466e-05,2.0476567460911572e-07,1,36.83,1.65832e-05,-6.126,1.6488503637182755e-05,-1.7696807753408704e-06,5.0,1,13.217,4.82987e-06,16.926,4.62064761003795e-06,1.4061507318742823e-06,5.0,1,39.297,48.669,3.526,3.744,3.612,3.785,8.102,3.621,2.27334,3.00687,4105.9,0.5,9.0,2.273,3.0,15.9707,15.9707,0.010398992337286472,15.767021943573667
20677.388974,1619371983.008231,205.1694,1,36.828,1.14423e-05,-24.63,1.040125689376768e-05,-4.768656448083708e-06,1,13.2165,2.57195e-05,0.57,2.5718227278471396e-05,2.5586305495266926e-07,1,36.83,1.65665e-05,-6.114,1.647226890706927e-05,-1.7644487250127055e-06,5.0,1,13.217,4.82428e-06,16.992,4.613678803700242e-06,1.4098387903186317e-06,5.0,1,39.297,48.669,3.597,3.744,3.612,3.784,8.051,3.621,2.27352,3.00618,4106.0,0.5,9.1,2.273,3.0,15.9707,15.9707,0.010005205869674683,15.767300592128178
20677.584913,1619371983.20417,205.1846,1,36.8299,1.14404e-05,-24.666,1.0396531969254871e-05,-4.77439788583455e-06,1,13.216,2.57065e-05,0.552,2.5705306994389096e-05,2.47658180181465e-07,1,36.83,1.65609e-05,-6.132,1.646614581702528e-05,-1.769025365126454e-06,5.0,1,13.217,4.8131e-06,17.052,4.601511378332395e-06,1.4113910319530517e-06,5.0,1,39.299,48.671,3.677,3.794,3.612,3.784,8.051,3.621,2.27332,3.00732,4106.0,0.5,9.0,2.273,3.0,15.9707,15.9707,0.010398992337286472,15.767300592128178
20678.126738,1619371983.745995,205.2309,1,36.8299,1.14479e-05,-24.774,1.0394323734805028e-05,-4.797129194223231e-06,1,13.2165,2.56767e-05,0.522,2.567563438101694e-05,2.3392738689808074e-07,1,36.83,1.65609e-05,-6.168,1.64650310553934e-05,-1.7793709998004574e-06,5.0,1,13.217,4.79262e-06,17.106,4.5806051199218694e-06,1.409703231089989e-06,5.0,1,39.291,48.671,3.677,3.802,3.611,3.784,7.997,3.621,2.27345,3.00779,4106.2,0.5,9.1,2.273,3.0,15.9723,15.9723,0.009611417539417744,15.767857889237199
20678.33867,1619371983.957927,205.2461,1,36.829,1.14563e-05,-24.822,1.039792523152097e-05,-4.8093617632384054e-06,1,13.2165,2.56655e-05,0.51,2.5664483255214867e-05,2.2845019762653498e-07,1,36.83,1.65609e-05,-6.186,1.646447123699979e-05,-1.7845435539674073e-06,5.0,1,13.217,4.78516e-06,17.13,4.572885156597128e-06,1.4094245528490204e-06,5.0,1,39.291,48.671,3.717,3.802,3.611,3.784,7.997,3.621,2.27346,3.00981,4106.1,0.5,8.8,2.273,3.0,15.9723,15.9723,0.009611417539417744,15.767579240682691
20678.520612,1619371984.139869,205.2614,1,36.8299,1.14656e-05,-24.858,1.0403339745510134e-05,-4.81980347104414e-06,1,13.2165,2.56581e-05,0.504,2.565710732403794e-05,2.2569752501675247e-07,1,36.83,1.65609e-05,-6.204,1.6463909793628013e-05,-1.7897159320069698e-06,5.0,1,13.217,4.77771e-06,17.184,4.564437335761151e-06,1.4115327314694636e-06,5.0,1,39.296,48.67,3.717,3.718,3.61,3.783,7.941,3.621,2.27366,3.00952,4106.2,0.5,8.8,2.273,3.0,15.9723,15.9723,0.009611417539417744,15.767857889237199
20679.095426,1619371984.714683,205.3194,1,36.8309,1.15075e-05,-24.99,1.0430185502894907e-05,-4.861459310248407e-06,1,13.2165,2.56283e-05,0.522,2.5627236389684673e-05,2.3348643905330832e-07,1,36.83,1.65646e-05,-6.264,1.6465704490398552e-05,-1.807359619685283e-06,5.0,1,13.217,4.76281e-06,17.298,4.5473937203030014e-06,1.4161812908836311e-06,5.0,1,39.3,48.666,3.732,3.624,3.61,3.783,7.887,3.621,2.27353,3.01198,4106.5,0.5,9.0,2.273,3.0,15.9723,15.9723,0.010005205869674683,15.76869383490073
20679.402328,1619371985.021585,205.3346,1,36.8309,1.15159e-05,-25.014,1.0435760342359055e-05,-4.869379723008463e-06,1,13.2165,2.56208e-05,0.54,2.561966210620098e-05,2.4146677636789596e-07,1,36.83,1.65683e-05,-6.276,1.646900342203896e-05,-1.811212625527167e-06,5.0,1,13.217,4.76281e-06,17.346,4.546205707409909e-06,1.4199904091273192e-06,5.0,1,39.3,48.666,3.628,3.594,3.61,3.783,7.831,3.621,2.27378,3.01024,4106.5,0.5,8.9,2.273,3.0,15.9723,15.9723,0.010005205869674683,15.76869383490073
20680.105103,1619371985.72436,205.4026,1,36.8299,1.1528e-05,-25.044,1.0444171704668045e-05,-4.87996530760326e-06,1,13.2165,2.56133e-05,0.636,2.561172202525663e-05,2.8430932271828125e-07,1,36.83,1.65665e-05,-6.288,1.6466834550301405e-05,-1.814464698747272e-06,5.0,1,13.217,4.77585e-06,17.544,4.553704890828032e-06,1.4396232110343544e-06,5.0,1,39.297,48.673,3.534,3.629,3.609,3.783,7.776,3.621,2.27388,3.01229,4106.6,0.5,8.8,2.273,3.0,15.9718,15.9718,0.010377355851233006,15.768972483455244
20680.411004,1619371986.030261,205.4207,1,36.829,1.15242e-05,-25.032,1.0441750461015961e-05,-4.876169905763433e-06,1,13.216,2.56171e-05,0.654,2.56154311954145e-05,2.9239884231254974e-07,1,36.83,1.65646e-05,-6.288,1.6464945980860326e-05,-1.8142565990926908e-06,5.0,1,13.217,4.78144e-06,17.562,4.558581850824491e-06,1.4427404419830906e-06,5.0,1,39.297,48.673,3.509,3.629,3.609,3.782,7.72,3.621,2.2739,3.01225,4106.7,0.5,9.0,2.273,3.0,15.9718,15.9718,0.010771142318844795,15.769251132009753
