time,abs_time,angle,is_rotating,Freq_272-y,V_272-y_R,V_272-y_theta,V_272-y_X,V_272-y_Y,Harm_272-y,Freq_363-y,V_363-y_R,V_363-y_theta,V_363-y_X,V_363-y_Y,Harm_363-y,Freq_272-x,V_272-x_R,V_272-x_theta,V_272-x_X,V_272-x_Y,Vout_272-x,Harm_272-x,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Vout_363-x,Harm_363-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
206740.321993,1619558045.94125,185.0023,0,36.8299,1.08313e-05,-152.502,-9.60765501117167e-06,-5.0010023871527915e-06,1,13.2165,2.63063e-05,-178.62,-2.629867005010919e-05,-6.335402792956437e-07,1,36.83,1.63728e-05,-7.746,1.622340326481312e-05,-2.2067547093528605e-06,5.0,1,13.217,8.78057e-06,9.804,8.652338671776358e-06,1.495140472926647e-06,5.0,1,39.391,48.818,3.635,3.82,3.64,3.811,8.29,3.658,24.0748,24.9993,-4066.1,4.2,27.5,24.075,25.0,-15.9713,-15.9713,0.010227920487523079,-15.762232795147572
206741.357659,1619558046.976916,185.0023,0,36.8299,1.08313e-05,-152.544,-9.611318355747514e-06,-4.993958265191143e-06,1,13.217,2.63063e-05,-178.698,-2.62995081546619e-05,-5.977378295475412e-07,1,36.83,1.63746e-05,-7.746,1.622518684036994e-05,-2.206997316510881e-06,5.0,1,13.217,8.7787e-06,9.816,8.650182716708749e-06,1.496633775361637e-06,5.0,1,39.394,48.813,3.727,3.823,3.64,3.81,8.251,3.658,24.0732,24.9979,-4066.3,4.2,27.8,24.075,25.0,-15.9713,-15.9713,0.01101561076939106,-15.762802806458403
206741.653564,1619558047.272821,185.0023,0,36.8299,1.08304e-05,-152.55,-9.611042597030861e-06,-4.992536865968872e-06,1,13.2165,2.63063e-05,-178.71,-2.62996327677665e-05,-5.92229660370508e-07,1,36.83,1.63765e-05,-7.74,1.622730055751813e-05,-2.2055540950001196e-06,5.0,1,13.217,8.7787e-06,9.816,8.650182716708749e-06,1.496633775361637e-06,5.0,1,39.394,48.822,3.763,3.823,3.64,3.81,8.209,3.658,24.0729,24.9945,-4066.4,4.3,28.8,24.075,25.0,-15.9713,-15.9713,0.01062176562845707,-15.763087713969144
206742.282362,1619558047.901619,185.0023,0,36.8299,1.08304e-05,-152.556,-9.611565361569499e-06,-4.991530372568858e-06,1,13.2165,2.62914e-05,-178.746,-2.6285103253797822e-05,-5.753789161823644e-07,1,36.83,1.63728e-05,-7.74,1.6223634266670707e-05,-2.20505578643898e-06,5.0,1,13.217,8.77684e-06,9.84,8.647722412135053e-06,1.4999391548516594e-06,5.0,1,39.39,48.807,3.75,3.625,3.639,3.81,8.164,3.658,24.0717,25.006,-4066.5,4.1,27.6,24.075,25.0,-15.9723,-15.9723,0.01062176562845707,-15.763372798063278
206742.510288,1619558048.129545,185.0023,0,36.8299,1.08295e-05,-152.556,-9.610766646025713e-06,-4.9911155792707975e-06,1,13.2165,2.6282e-05,-178.746,-2.6275705505082054e-05,-5.751732001759093e-07,1,36.83,1.63728e-05,-7.74,1.6223634266670707e-05,-2.20505578643898e-06,5.0,1,13.217,8.77684e-06,9.84,8.647722412135053e-06,1.4999391548516594e-06,5.0,1,39.391,48.807,3.75,3.625,3.639,3.81,8.164,3.658,24.0683,24.9948,-4066.6,4.4,29.3,24.075,25.0,-15.9723,-15.9723,0.010227920487523079,-15.763658313764232
206742.710224,1619558048.329481,185.0023,0,36.829,1.08295e-05,-152.55,-9.610243924928507e-06,-4.99212198903179e-06,1,13.2165,2.62727e-05,-178.74,-2.6266347377711552e-05,-5.777202812655612e-07,1,36.83,1.63728e-05,-7.734,1.622386509061624e-05,-2.2033568393439574e-06,5.0,1,13.217,8.7787e-06,9.846,8.649397895383931e-06,1.5011627950785364e-06,5.0,1,39.391,48.818,3.627,3.617,3.639,3.81,8.116,3.658,24.0686,25.0051,-4066.8,4.2,28.7,24.075,25.0,-15.9723,-15.9723,0.010227920487523079,-15.764227952068662
206743.296036,1619558048.915293,185.0023,0,36.8299,1.08313e-05,-152.544,-9.611318355747514e-06,-4.993958265191143e-06,1,13.216,2.62597e-05,-178.674,-2.6252667946539593e-05,-6.076757183996181e-07,1,36.83,1.63709e-05,-7.728,1.6222212993200752e-05,-2.2014023742216373e-06,5.0,1,13.217,8.77498e-06,9.84,8.645889774911796e-06,1.49962128568371e-06,5.0,1,39.391,48.817,3.556,3.673,3.638,3.809,8.064,3.658,24.072,24.9959,-4067.0,4.1,28.8,24.075,25.0,-15.9723,-15.9723,0.010227920487523079,-15.764796982335067
206743.588942,1619558049.208199,185.0023,0,36.8309,1.08323e-05,-152.538,-9.611682653843259e-06,-4.9954258929353175e-06,1,13.217,2.62616e-05,-178.65,-2.6254310573413043e-05,-6.187171201543245e-07,1,36.83,1.63709e-05,-7.728,1.6222212993200752e-05,-2.2014023742216373e-06,5.0,1,13.217,8.77684e-06,9.84,8.647722412135053e-06,1.4999391548516594e-06,5.0,1,39.391,48.816,3.556,3.673,3.638,3.809,8.064,3.658,24.0721,24.9976,-4066.9,4.2,28.9,24.075,25.0,-15.9723,-15.9723,0.010227920487523079,-15.764512114091987
206743.787878,1619558049.407135,185.0023,0,36.8309,1.08341e-05,-152.544,-9.613802978220908e-06,-4.995249253635977e-06,1,13.2165,2.62671e-05,-178.62,-2.625948141978245e-05,-6.325962172668374e-07,1,36.83,1.63709e-05,-7.728,1.6222212993200752e-05,-2.2014023742216373e-06,5.0,1,13.217,8.77684e-06,9.828,8.648036368988962e-06,1.4981279472208704e-06,5.0,1,39.384,48.809,3.539,3.725,3.638,3.809,8.011,3.658,24.0706,24.9934,-4067.1,4.2,29.2,24.075,25.0,-15.9707,-15.9707,0.00983407348394394,-15.765081930924044
206744.37269,1619558049.991947,185.0023,0,36.8309,1.08397e-05,-152.544,-9.618772223167701e-06,-4.9978312305256464e-06,1,13.2165,2.62765e-05,-178.56,-2.6268201599702633e-05,-6.603309529168544e-07,1,36.83,1.63653e-05,-7.734,1.6216433314244473e-05,-2.202347532670995e-06,5.0,1,13.217,8.77684e-06,9.804,8.648663144647057e-06,1.4945053348930094e-06,5.0,1,39.392,48.809,3.588,3.81,3.638,3.809,7.958,3.658,24.0743,25.0018,-4067.2,4.2,28.8,24.075,25.0,-15.9707,-15.9707,0.010227920487523079,-15.765365879196443
