time,abs_time,Freq_272-y,V_272-y_R,V_272-y_theta,V_272-y_X,V_272-y_Y,Harm_272-y,Freq_363-y,V_363-y_R,V_363-y_theta,V_363-y_X,V_363-y_Y,Harm_363-y,Freq_272-x,V_272-x_R,V_272-x_theta,V_272-x_X,V_272-x_Y,Vout_272-x,Harm_272-x,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Vout_363-x,Harm_363-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
12.816983,1619351252.736485,36.8309,4.41636e-06,-94.938,-3.8015013558236314e-07,-4.399968354888103e-06,1,13.217,5.44827e-07,-28.464,4.789665398425094e-07,-2.5966808359960957e-07,1,36.83,1.64827e-05,-4.698,1.6427322189409297e-05,-1.3499944352999734e-06,5.0,1,13.217,5.23965e-06,15.624,5.046044080699694e-06,1.411159543827548e-06,5.0,1,39.494,48.898,3.557,3.547,3.462,3.641,5.876,3.522,2.27279,3.00105,-4068.9,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.00964348390698433,-15.773945215225897
13.029827,1619351252.949329,36.8299,4.41869e-06,-94.974,-3.831166615764752e-07,-4.40204985656938e-06,1,13.217,5.44362e-07,-28.272,4.794244754059549e-07,-2.578413454543802e-07,1,36.83,1.64827e-05,-4.698,1.6427322189409297e-05,-1.3499944352999734e-06,5.0,1,13.217,5.23965e-06,15.624,5.046044080699694e-06,1.411159543827548e-06,5.0,1,39.496,48.898,3.557,3.547,3.462,3.641,5.876,3.522,2.27287,2.99937,-4068.9,0.4,9.2,2.273,3.0,-15.9729,-15.9729,0.009249579161405563,-15.773945215225897
13.228618,1619351253.14812,36.828,4.42148e-06,-95.004,-3.856648754286042e-07,-4.4046280199649825e-06,1,13.2165,5.43896e-07,-28.2,4.79337422364341e-07,-2.57018470809219e-07,1,36.83,1.64827e-05,-4.698,1.6427322189409297e-05,-1.3499944352999734e-06,5.0,1,13.217,5.24151e-06,15.6,5.048426225495594e-06,1.4095459289531215e-06,5.0,1,39.496,48.89,3.445,3.547,3.462,3.642,5.876,3.522,2.27293,3.00109,-4068.9,0.4,8.9,2.273,3.0,-15.9729,-15.9729,0.009249579161405563,-15.773945215225897
13.432252,1619351253.351754,36.8299,4.42474e-06,-95.004,-3.859492298741511e-07,-4.40787559483699e-06,1,13.217,5.42965e-07,-28.2,4.785169288504685e-07,-2.5657852604712593e-07,1,36.83,1.64827e-05,-4.698,1.6427322189409297e-05,-1.3499944352999734e-06,5.0,1,13.217,5.24151e-06,15.618,5.047983154459502e-06,1.4111318692429505e-06,5.0,1,39.496,48.89,3.445,3.571,3.462,3.642,5.877,3.522,2.27282,2.99911,-4068.9,0.4,9.1,2.273,3.0,-15.9729,-15.9729,0.009249579161405563,-15.773945215225897
13.628271,1619351253.547773,36.8309,4.42754e-06,-94.98,-3.8434589185704037e-07,-4.410826304334893e-06,1,13.217,5.41568e-07,-28.284,4.769100391977169e-07,-2.5661783479803607e-07,1,36.83,1.64827e-05,-4.692,1.6427463470422844e-05,-1.348274162743998e-06,5.0,1,13.217,5.24151e-06,15.618,5.047983154459502e-06,1.4111318692429505e-06,5.0,1,39.5,48.9,3.445,3.571,3.462,3.642,5.877,3.522,2.27289,3.0004,-4069.0,0.4,9.1,2.273,3.0,-15.9762,-15.9762,0.009249579161405563,-15.774229811454997
13.830836,1619351253.750338,36.8299,4.43033e-06,-94.926,-3.804281905436449e-07,-4.413966277707577e-06,1,13.2165,5.40171e-07,-28.446,4.7495422882362576e-07,-2.5729980521476297e-07,1,36.83,1.64827e-05,-4.692,1.6427463470422844e-05,-1.348274162743998e-06,5.0,1,13.217,5.24338e-06,15.612,5.04993190880181e-06,1.4111064952246896e-06,5.0,1,39.5,48.9,3.412,3.642,3.462,3.642,5.879,3.522,2.27285,2.9989,-4068.9,0.4,9.2,2.273,3.0,-15.9762,-15.9762,0.008855672553181648,-15.773945215225897
14.02985,1619351253.949352,36.829,4.43312e-06,-94.848,-3.746546470454641e-07,-4.417260104391323e-06,1,13.2165,5.38774e-07,-28.638,4.7286324536062055e-07,-2.5822039861912836e-07,1,36.83,1.64827e-05,-4.692,1.6427463470422844e-05,-1.348274162743998e-06,5.0,1,13.217,5.24524e-06,15.588,5.052314135756122e-06,1.409490876607178e-06,5.0,1,39.5,48.9,3.412,3.642,3.463,3.642,5.879,3.522,2.27296,3.0002,-4068.9,0.4,9.1,2.273,3.0,-15.9762,-15.9762,0.01003738958388567,-15.773945215225897
14.224603,1619351254.144105,36.8299,4.43452e-06,-94.746,-3.669061268622741e-07,-4.419315277785794e-06,1,13.217,5.36911e-07,-28.872,4.701732841904445e-07,-2.592498886298151e-07,1,36.83,1.64827e-05,-4.692,1.6427463470422844e-05,-1.348274162743998e-06,5.0,1,13.217,5.2471e-06,15.588,5.054105722850803e-06,1.4099906922553639e-06,5.0,1,39.5,48.899,3.438,3.642,3.463,3.642,5.879,3.522,2.27296,2.99984,-4068.8,0.4,9.0,2.273,3.0,-15.9762,-15.9762,0.00964348390698433,-15.773660618996798
14.431131,1619351254.350633,36.8299,4.43452e-06,-94.62,-3.5718666561007777e-07,-4.420111459715734e-06,1,13.217,5.34583e-07,-29.07,4.672398409505712e-07,-2.5974201608035026e-07,1,36.83,1.64827e-05,-4.692,1.6427463470422844e-05,-1.348274162743998e-06,5.0,1,13.217,5.24896e-06,15.582,5.056044988443742e-06,1.4099610478424298e-06,5.0,1,39.5,48.899,3.438,3.726,3.463,3.642,5.88,3.522,2.27306,3.00059,-4068.9,0.4,9.0,2.273,3.0,-15.9762,-15.9762,0.009249579161405563,-15.773945215225897
14.633345,1619351254.552847,36.8309,4.43452e-06,-94.47,-3.456136300284638e-07,-4.421031423676894e-06,1,13.2165,5.3272e-07,-29.244,4.648233287142888e-07,-2.6024963301216827e-07,1,36.83,1.64827e-05,-4.692,1.6427463470422844e-05,-1.348274162743998e-06,5.0,1,13.217,5.24896e-06,15.582,5.056044988443742e-06,1.4099610478424298e-06,5.0,1,39.485,48.892,3.438,3.726,3.463,3.642,5.88,3.522,2.27297,3.00005,-4069.0,0.4,9.0,2.273,3.0,-15.9762,-15.9762,0.00964348390698433,-15.774229811454997
14.819853,1619351254.739355,36.829,4.43452e-06,-94.296,-3.3218594642548437e-07,-4.422060620050047e-06,1,13.217,5.30858e-07,-29.448,4.622723391719264e-07,-2.609875487461335e-07,1,36.83,1.64827e-05,-4.692,1.6427463470422844e-05,-1.348274162743998e-06,5.0,1,13.217,5.24896e-06,15.558,5.056635147963209e-06,1.4078430530364852e-06,5.0,1,39.485,48.892,3.516,3.746,3.463,3.642,5.881,3.522,2.27305,3.00048,-4069.1,0.4,9.0,2.273,3.0,-15.9762,-15.9762,0.00964348390698433,-15.774514407684096
15.035896,1619351254.955398,36.829,4.43452e-06,-94.098,-3.169024488508774e-07,-4.4231821653999646e-06,1,13.2165,5.28995e-07,-29.712,4.5944682482103975e-07,-2.6219139037517006e-07,1,36.83,1.64845e-05,-4.686,1.642939855457025e-05,-1.3467009263696604e-06,5.0,1,13.217,5.25083e-06,15.552,5.058584083876231e-06,1.4078148867141867e-06,5.0,1,39.487,48.891,3.516,3.746,3.463,3.642,5.881,3.522,2.2731,2.99957,-4068.8,0.4,9.1,2.273,3.0,-15.9762,-15.9762,0.008855672553181648,-15.773660618996798
15.225983,1619351255.145485,36.8299,4.43545e-06,-93.906,-3.0214182295963536e-07,-4.425147118607316e-06,1,13.217,5.28529e-07,-29.94,4.579960267506755e-07,-2.637850324063033e-07,1,36.83,1.64845e-05,-4.686,1.642939855457025e-05,-1.3467009263696604e-06,5.0,1,13.217,5.25083e-06,15.534,5.059026112328411e-06,1.406225616207901e-06,5.0,1,39.487,48.891,3.585,3.746,3.463,3.641,5.879,3.522,2.27301,2.99973,-4068.9,0.4,9.2,2.273,3.0,-15.974,-15.974,0.009249579161405563,-15.773945215225897
15.434599,1619351255.354101,36.8299,4.43545e-06,-93.72,-2.877748461237848e-07,-4.4261046463497035e-06,1,13.2165,5.28995e-07,-30.036,4.5795682937543136e-07,-2.647852950097533e-07,1,36.83,1.64845e-05,-4.686,1.642939855457025e-05,-1.3467009263696604e-06,5.0,1,13.217,5.25083e-06,15.534,5.059026112328411e-06,1.406225616207901e-06,5.0,1,39.488,48.891,3.585,3.718,3.463,3.641,5.879,3.522,2.27297,2.9988,-4068.9,0.4,9.2,2.273,3.0,-15.974,-15.974,0.009249579161405563,-15.773945215225897
15.621097,1619351255.540599,36.8299,4.43545e-06,-93.564,-2.757227788897543e-07,-4.426871768156529e-06,1,13.2165,5.30392e-07,-30.072,4.5899932825489124e-07,-2.6577300526117893e-07,1,36.83,1.64845e-05,-4.68,1.6429539490676966e-05,-1.3449804363952931e-06,5.0,1,13.217,5.25083e-06,15.534,5.059026112328411e-06,1.406225616207901e-06,5.0,1,39.488,48.89,3.585,3.718,3.463,3.641,5.879,3.522,2.27303,2.99981,-4068.9,0.4,9.1,2.273,3.0,-15.974,-15.974,0.008067858405411243,-15.773945215225897
15.831095,1619351255.750597,36.829,4.43406e-06,-93.438,-2.659035644454834e-07,-4.4260799109387065e-06,1,13.2165,5.3272e-07,-29.982,4.614327097979277e-07,-2.6621504977844784e-07,1,36.83,1.64845e-05,-4.68,1.6429539490676966e-05,-1.3449804363952931e-06,5.0,1,13.217,5.25083e-06,15.534,5.059026112328411e-06,1.406225616207901e-06,5.0,1,39.488,48.89,3.629,3.613,3.463,3.641,5.878,3.522,2.27295,3.00003,-4069.0,0.4,9.0,2.273,3.0,-15.974,-15.974,0.009249579161405563,-15.774229811454997
16.03108,1619351255.950582,36.829,4.43173e-06,-93.348,-2.588146963180397e-07,-4.424166107400331e-06,1,13.2165,5.35048e-07,-29.868,4.6398026105934323e-07,-2.664557742877864e-07,1,36.83,1.64845e-05,-4.68,1.6429539490676966e-05,-1.3449804363952931e-06,5.0,1,13.217,5.25083e-06,15.534,5.059026112328411e-06,1.406225616207901e-06,5.0,1,39.49,48.89,3.629,3.613,3.462,3.641,5.878,3.522,2.27289,3.0004,-4069.0,0.4,9.1,2.273,3.0,-15.974,-15.974,0.009249579161405563,-15.774229811454997
16.228378,1619351256.14788,36.8309,4.428e-06,-93.282,-2.535047082886179e-07,-4.420737422973174e-06,1,13.2165,5.37377e-07,-29.808,4.6627990254741816e-07,-2.6712748381506964e-07,1,36.83,1.64845e-05,-4.674,1.6429680246613617e-05,-1.343259931671565e-06,5.0,1,13.217,5.24896e-06,15.54,5.057077185360276e-06,1.4062543948050747e-06,5.0,1,39.49,48.89,3.593,3.613,3.462,3.641,5.878,3.522,2.27296,3.00089,-4068.9,0.4,8.9,2.273,3.0,-15.974,-15.974,0.011219101957976818,-15.773945215225897
16.434925,1619351256.354427,36.8299,4.42335e-06,-93.234,-2.495387864236905e-07,-4.4163056525301996e-06,1,13.2165,5.40636e-07,-29.79,4.6919213035975594e-07,-2.686001290105308e-07,1,36.83,1.64864e-05,-4.674,1.643157392810038e-05,-1.343414755528532e-06,5.0,1,13.217,5.24896e-06,15.522,5.0575187236438345e-06,1.4046655977819197e-06,5.0,1,39.49,48.89,3.593,3.548,3.462,3.641,5.877,3.522,2.27292,2.9995,-4068.9,0.4,9.2,2.273,3.0,-15.974,-15.974,0.009249579161405563,-15.773945215225897
16.633399,1619351256.552901,36.829,4.41776e-06,-93.192,-2.45990135628497e-07,-4.410906060071273e-06,1,13.2165,5.42965e-07,-29.916,4.7061899201375064e-07,-2.7079282778715046e-07,1,36.83,1.64864e-05,-4.674,1.643157392810038e-05,-1.343414755528532e-06,5.0,1,13.217,5.24896e-06,15.522,5.0575187236438345e-06,1.4046655977819197e-06,5.0,1,39.487,48.89,3.593,3.548,3.462,3.641,5.877,3.522,2.27294,3.00036,-4068.9,0.4,9.0,2.273,3.0,-15.9723,-15.9723,0.01003738958388567,-15.773945215225897
16.830844,1619351256.750346,36.8309,4.4117e-06,-93.168,-2.438075790895033e-07,-4.404957974189824e-06,1,13.2165,5.45759e-07,-30.09,4.7221193730646695e-07,-2.7362158603858957e-07,1,36.83,1.64864e-05,-4.674,1.643157392810038e-05,-1.343414755528532e-06,5.0,1,13.217,5.24896e-06,15.522,5.0575187236438345e-06,1.4046655977819197e-06,5.0,1,39.487,48.89,3.477,3.548,3.462,3.641,5.877,3.522,2.273,3.00105,-4068.9,0.4,9.3,2.273,3.0,-15.9723,-15.9723,0.008855672553181648,-15.773945215225897
17.027366,1619351256.946868,36.8309,4.40658e-06,-93.15,-2.421423637985855e-07,-4.399922087043591e-06,1,13.2165,5.48087e-07,-30.336,4.730420379461203e-07,-2.768223074551277e-07,1,36.83,1.64864e-05,-4.674,1.643157392810038e-05,-1.343414755528532e-06,5.0,1,13.217,5.24896e-06,15.54,5.057077185360276e-06,1.4062543948050747e-06,5.0,1,39.486,48.89,3.477,3.552,3.462,3.641,5.877,3.522,2.27295,3.00094,-4069.0,0.4,9.0,2.273,3.0,-15.9723,-15.9723,0.00964348390698433,-15.774229811454997
17.225707,1619351257.145209,36.8299,4.40239e-06,-93.12,-2.396104862357562e-07,-4.395864480052344e-06,1,13.2165,5.49484e-07,-30.576,4.7308109516804043e-07,-2.7951197407375503e-07,1,36.83,1.64864e-05,-4.674,1.643157392810038e-05,-1.343414755528532e-06,5.0,1,13.217,5.24896e-06,15.54,5.057077185360276e-06,1.4062543948050747e-06,5.0,1,39.486,48.892,3.425,3.552,3.462,3.641,5.877,3.522,2.27301,2.99962,-4069.0,0.4,9.1,2.273,3.0,-15.9723,-15.9723,0.009249579161405563,-15.774229811454997
17.432233,1619351257.351735,36.829,4.39913e-06,-93.078,-2.3621303818539987e-07,-4.392783645650128e-06,1,13.2165,5.4995e-07,-30.714,4.7280713684365953e-07,-2.808886146672752e-07,1,36.83,1.64864e-05,-4.674,1.643157392810038e-05,-1.343414755528532e-06,5.0,1,13.217,5.24896e-06,15.54,5.057077185360276e-06,1.4062543948050747e-06,5.0,1,39.486,48.892,3.425,3.627,3.462,3.641,5.878,3.522,2.27289,3.0006,-4068.9,0.4,9.0,2.273,3.0,-15.9723,-15.9723,0.009249579161405563,-15.773945215225897
17.630767,1619351257.550269,36.8299,4.39634e-06,-93.018,-2.3146590461739375e-07,-4.39024246831535e-06,1,13.216,5.49018e-07,-30.816,4.715059225837218e-07,-2.812524298427897e-07,1,36.83,1.64864e-05,-4.674,1.643157392810038e-05,-1.343414755528532e-06,5.0,1,13.217,5.24896e-06,15.558,5.056635147963209e-06,1.4078430530364852e-06,5.0,1,39.486,48.889,3.425,3.627,3.462,3.641,5.878,3.522,2.27292,2.99921,-4069.0,0.4,9.1,2.273,3.0,-15.9723,-15.9723,0.00964348390698433,-15.774229811454997
17.827293,1619351257.746795,36.8309,4.39447e-06,-92.928,-2.2447392368012282e-07,-4.388733078974802e-06,1,13.217,5.47621e-07,-30.876,4.700121201706169e-07,-2.8102912043722724e-07,1,36.83,1.64864e-05,-4.674,1.643157392810038e-05,-1.343414755528532e-06,5.0,1,13.217,5.2471e-06,15.564,5.054695894957825e-06,1.4078735097644672e-06,5.0,1,39.486,48.889,3.421,3.697,3.462,3.641,5.88,3.522,2.2729,2.99933,-4068.9,0.4,9.0,2.273,3.0,-15.9723,-15.9723,0.009249579161405563,-15.773945215225897
18.029839,1619351257.949341,36.8299,4.39308e-06,-92.814,-2.1567309069060125e-07,-4.387782697941178e-06,1,13.2165,5.45293e-07,-30.894,4.679261087913242e-07,-2.7998145038628865e-07,1,36.83,1.64883e-05,-4.674,1.6433467609587146e-05,-1.3435695793854993e-06,5.0,1,13.217,5.2471e-06,15.564,5.054695894957825e-06,1.4078735097644672e-06,5.0,1,39.49,48.889,3.421,3.697,3.463,3.641,5.88,3.522,2.27309,2.99871,-4069.0,0.4,9.2,2.273,3.0,-15.9723,-15.9723,0.00964348390698433,-15.774229811454997
18.22585,1619351258.145352,36.8319,4.39215e-06,-92.694,-2.0643916207461915e-07,-4.3872958066287176e-06,1,13.216,5.4343e-07,-30.846,4.665610253674518e-07,-2.7863412301452246e-07,1,36.83,1.64883e-05,-4.674,1.6433467609587146e-05,-1.3435695793854993e-06,5.0,1,13.217,5.24896e-06,15.558,5.056635147963209e-06,1.4078430530364852e-06,5.0,1,39.49,48.896,3.488,3.697,3.463,3.642,5.88,3.522,2.27304,3.00006,-4068.9,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.00964348390698433,-15.773945215225897
18.415977,1619351258.335479,36.828,4.39168e-06,-92.568,-1.9676944490408602e-07,-4.3872696529791895e-06,1,13.217,5.42033e-07,-30.756,4.6579761109650915e-07,-2.7718650505712807e-07,1,36.83,1.64883e-05,-4.668,1.643360821775766e-05,-1.341848663317857e-06,5.0,1,13.217,5.24896e-06,15.582,5.056044988443742e-06,1.4099610478424298e-06,5.0,1,39.49,48.896,3.488,3.739,3.463,3.642,5.881,3.522,2.2729,3.0006,-4068.9,0.4,9.2,2.273,3.0,-15.9734,-15.9734,0.009249579161405563,-15.773945215225897
18.612,1619351258.531502,36.8299,4.39308e-06,-92.454,-1.880997631076844e-07,-4.3890511919455705e-06,1,13.2165,5.41568e-07,-30.57,4.6629462016895364e-07,-2.754364279202939e-07,1,36.83,1.64883e-05,-4.668,1.643360821775766e-05,-1.341848663317857e-06,5.0,1,13.217,5.24896e-06,15.582,5.056044988443742e-06,1.4099610478424298e-06,5.0,1,39.485,48.895,3.488,3.739,3.463,3.642,5.881,3.522,2.273,2.99984,-4068.9,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.00964348390698433,-15.773945215225897
18.808495,1619351258.727997,36.8299,4.39634e-06,-92.358,-1.808797036468742e-07,-4.392617434788581e-06,1,13.2165,5.42499e-07,-30.36,4.6810434206514434e-07,-2.741960793679558e-07,1,36.83,1.64883e-05,-4.668,1.643360821775766e-05,-1.341848663317857e-06,5.0,1,13.217,5.24896e-06,15.582,5.056044988443742e-06,1.4099610478424298e-06,5.0,1,39.485,48.895,3.576,3.74,3.463,3.642,5.88,3.522,2.27298,2.99963,-4068.8,0.4,9.2,2.273,3.0,-15.9734,-15.9734,0.009249579161405563,-15.773660618996798
19.005693,1619351258.925195,36.8299,4.40379e-06,-92.292,-1.7611759519010985e-07,-4.400266918808955e-06,1,13.217,5.44362e-07,-30.156,4.706885034520729e-07,-2.7346356203715337e-07,1,36.83,1.64883e-05,-4.668,1.643360821775766e-05,-1.341848663317857e-06,5.0,1,13.217,5.24896e-06,15.582,5.056044988443742e-06,1.4099610478424298e-06,5.0,1,39.486,48.895,3.576,3.74,3.463,3.642,5.88,3.522,2.27298,2.99947,-4068.9,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.00964348390698433,-15.773945215225897
19.190802,1619351259.110304,36.8299,4.4117e-06,-92.25,-1.732025291842827e-07,-4.408298739183197e-06,1,13.217,5.4669e-07,-29.94,4.73733414560652e-07,-2.728490572252459e-07,1,36.83,1.64883e-05,-4.668,1.643360821775766e-05,-1.341848663317857e-06,5.0,1,13.217,5.24896e-06,15.6,5.055601786618236e-06,1.411549381616705e-06,5.0,1,39.486,48.897,3.608,3.74,3.463,3.642,5.88,3.522,2.273,2.99906,-4069.0,0.4,9.2,2.273,3.0,-15.9734,-15.9734,0.009249579161405563,-15.774229811454997
19.368388,1619351259.28789,36.8299,4.42288e-06,-92.25,-1.7364145392446908e-07,-4.419470119808369e-06,1,13.2165,5.49484e-07,-29.814,4.767564922992712e-07,-2.731957417429761e-07,1,36.83,1.64883e-05,-4.668,1.643360821775766e-05,-1.341848663317857e-06,5.0,1,13.217,5.24896e-06,15.6,5.055601786618236e-06,1.411549381616705e-06,5.0,1,39.486,48.897,3.608,3.74,3.463,3.642,5.878,3.522,2.27292,3.00041,-4068.9,0.4,8.9,2.273,3.0,-15.9734,-15.9734,0.009249579161405563,-15.773945215225897
19.545251,1619351259.464753,36.8309,4.43638e-06,-92.28,-1.7649252973348744e-07,-4.432867908177309e-06,1,13.217,5.52744e-07,-29.748,4.799012594260263e-07,-2.742639435604209e-07,1,36.83,1.64864e-05,-4.668,1.643171452006816e-05,-1.3416940377675998e-06,5.0,1,13.217,5.24896e-06,15.6,5.055601786618236e-06,1.411549381616705e-06,5.0,1,39.493,48.897,3.608,3.651,3.463,3.642,5.878,3.522,2.27285,2.99968,-4068.9,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.009249579161405563,-15.773945215225897
19.732273,1619351259.651775,36.8319,4.45175e-06,-92.358,-1.8315945097739761e-07,-4.447980516820825e-06,1,13.217,5.55538e-07,-29.808,4.820381305887442e-07,-2.7615522827299296e-07,1,36.83,1.64864e-05,-4.662,1.6431854931842028e-05,-1.3399733052933465e-06,5.0,1,13.217,5.2471e-06,15.606,5.053662511807929e-06,1.4115784167899321e-06,5.0,1,39.493,48.896,3.608,3.651,3.462,3.641,5.878,3.522,2.27291,3.00101,-4069.0,0.4,8.9,2.273,3.0,-15.9734,-15.9734,0.00964348390698433,-15.774229811454997
19.929527,1619351259.849029,36.829,4.46945e-06,-92.472,-1.9277254121666203e-07,-4.465290813581224e-06,1,13.2165,5.58332e-07,-30.036,4.833541951414349e-07,-2.794697555428418e-07,1,36.83,1.64864e-05,-4.662,1.6431854931842028e-05,-1.3399733052933465e-06,5.0,1,13.217,5.2471e-06,15.618,5.053366760678593e-06,1.4126368224242032e-06,5.0,1,39.491,48.896,3.616,3.551,3.462,3.641,5.877,3.522,2.27311,2.99885,-4068.8,0.4,9.2,2.273,3.0,-15.9745,-15.9745,0.008461765944957733,-15.773660618996798
20.129526,1619351260.049028,36.8299,4.48854e-06,-92.634,-2.0627436204397544e-07,-4.483797745122247e-06,1,13.2165,5.60194e-07,-30.468,4.828382048292559e-07,-2.8405032229036724e-07,1,36.83,1.64864e-05,-4.662,1.6431854931842028e-05,-1.3399733052933465e-06,5.0,1,13.217,5.2471e-06,15.618,5.053366760678593e-06,1.4126368224242032e-06,5.0,1,39.491,48.896,3.616,3.551,3.462,3.641,5.877,3.522,2.27295,3.00022,-4069.0,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.00964348390698433,-15.774229811454997
20.32936,1619351260.248862,36.8299,4.50763e-06,-92.79,-2.1941089387177548e-07,-4.5022868718630524e-06,1,13.217,5.61591e-07,-31.02,4.812764481759543e-07,-2.8940876232785e-07,1,36.83,1.64864e-05,-4.656,1.6431995163420442e-05,-1.3382525581246411e-06,5.0,1,13.217,5.2471e-06,15.618,5.053366760678593e-06,1.4126368224242032e-06,5.0,1,39.491,48.896,3.52,3.544,3.462,3.641,5.876,3.522,2.27297,2.99889,-4069.0,0.4,9.2,2.273,3.0,-15.9745,-15.9745,0.009249579161405563,-15.774229811454997
20.528436,1619351260.447938,36.8299,4.52672e-06,-92.946,-2.3264962902751516e-07,-4.520737562446349e-06,1,13.2165,5.62057e-07,-31.596,4.787396449299876e-07,-2.9447652473721784e-07,1,36.83,1.64845e-05,-4.656,1.6430101433387782e-05,-1.3380983291928894e-06,5.0,1,13.217,5.24524e-06,15.624,5.051427529290938e-06,1.4126650607704727e-06,5.0,1,39.49,48.896,3.52,3.544,3.462,3.641,5.876,3.522,2.27308,3.00028,-4068.9,0.4,9.1,2.273,3.0,-15.9745,-15.9745,0.00964348390698433,-15.773945215225897
20.725097,1619351260.644599,36.8299,4.54488e-06,-93.078,-2.440391425095553e-07,-4.538323381087249e-06,1,13.2165,5.61591e-07,-32.136,4.755484447997567e-07,-2.987275145170474e-07,1,36.83,1.64845e-05,-4.656,1.6430101433387782e-05,-1.3380983291928894e-06,5.0,1,13.217,5.24524e-06,15.624,5.051427529290938e-06,1.4126650607704727e-06,5.0,1,39.49,48.9,3.44,3.544,3.462,3.641,5.876,3.522,2.27277,3.00018,-4069.0,0.4,9.1,2.273,3.0,-15.9745,-15.9745,0.01003738958388567,-15.774229811454997
20.920871,1619351260.840373,36.8309,4.56118e-06,-93.186,-2.534991558106116e-07,-4.554130122252032e-06,1,13.2165,5.60194e-07,-32.61,4.7188409404380573e-07,-3.018985250451825e-07,1,36.83,1.64845e-05,-4.656,1.6430101433387782e-05,-1.3380983291928894e-06,5.0,1,13.217,5.24338e-06,15.63,5.049488347425071e-06,1.4126929084618612e-06,5.0,1,39.49,48.9,3.44,3.583,3.462,3.641,5.878,3.522,2.27288,2.99974,-4068.9,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.008855672553181648,-15.773945215225897
21.124913,1619351261.044415,36.8299,4.57655e-06,-93.27,-2.610523090672428e-07,-4.569098553810222e-06,1,13.217,5.574e-07,-32.994,4.675067630210605e-07,-3.035328425880302e-07,1,36.83,1.64827e-05,-4.656,1.642830737335684e-05,-1.3379522175733347e-06,5.0,1,13.217,5.24338e-06,15.612,5.04993190880181e-06,1.4111064952246896e-06,5.0,1,39.495,48.895,3.44,3.583,3.462,3.641,5.878,3.522,2.27295,2.99945,-4068.8,0.4,9.1,2.273,3.0,-15.9745,-15.9745,0.009249579161405563,-15.773660618996798
21.324859,1619351261.244361,36.829,4.58866e-06,-93.33,-2.6654034440915607e-07,-4.580912227974058e-06,1,13.216,5.54141e-07,-33.222,4.635688715522979e-07,-3.0360525227460923e-07,1,36.83,1.64827e-05,-4.656,1.642830737335684e-05,-1.3379522175733347e-06,5.0,1,13.217,5.24151e-06,15.618,5.047983154459502e-06,1.4111318692429505e-06,5.0,1,39.495,48.895,3.41,3.583,3.462,3.641,5.879,3.522,2.27293,2.99943,-4068.9,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.007673949934542179,-15.773945215225897
21.517173,1619351261.436675,36.8309,4.59797e-06,-93.378,-2.709265202862532e-07,-4.589981148273442e-06,1,13.2165,5.4995e-07,-33.312,4.595890111644325e-07,-3.020313614790674e-07,1,36.83,1.64827e-05,-4.656,1.642830737335684e-05,-1.3379522175733347e-06,5.0,1,13.217,5.24151e-06,15.636,5.047539585207446e-06,1.4127176702596473e-06,5.0,1,39.497,48.895,3.41,3.635,3.462,3.641,5.879,3.522,2.27289,2.99954,-4068.9,0.4,9.2,2.273,3.0,-15.9756,-15.9756,0.008855672553181648,-15.773945215225897
21.71311,1619351261.632612,36.8309,4.60402e-06,-93.414,-2.7417071607008624e-07,-4.595849277211951e-06,1,13.216,5.4669e-07,-33.294,4.5695895502165647e-07,-3.0009743338708474e-07,1,36.83,1.64827e-05,-4.656,1.642830737335684e-05,-1.3379522175733347e-06,5.0,1,13.217,5.24151e-06,15.618,5.047983154459502e-06,1.4111318692429505e-06,5.0,1,39.497,48.902,3.41,3.635,3.462,3.642,5.879,3.522,2.27292,3.00059,-4068.9,0.4,8.9,2.273,3.0,-15.9756,-15.9756,0.009249579161405563,-15.773945215225897
21.909521,1619351261.829023,36.8309,4.60775e-06,-93.444,-2.768011315321857e-07,-4.599428355359229e-06,1,13.2165,5.45293e-07,-33.174,4.5641716818717486e-07,-2.98375308014923e-07,1,36.83,1.64845e-05,-4.656,1.6430101433387782e-05,-1.3380983291928894e-06,5.0,1,13.217,5.24151e-06,15.618,5.047983154459502e-06,1.4111318692429505e-06,5.0,1,39.497,48.902,3.434,3.718,3.462,3.642,5.88,3.522,2.27291,2.99998,-4068.9,0.4,9.1,2.273,3.0,-15.9756,-15.9756,0.00964348390698433,-15.773945215225897
