time,abs_time,angle,is_rotating,Freq_272-y,V_272-y_R,V_272-y_theta,V_272-y_X,V_272-y_Y,Harm_272-y,Freq_363-y,V_363-y_R,V_363-y_theta,V_363-y_X,V_363-y_Y,Harm_363-y,Freq_272-x,V_272-x_R,V_272-x_theta,V_272-x_X,V_272-x_Y,Vout_272-x,Harm_272-x,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Vout_363-x,Harm_363-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
187794.076688,1619539099.695945,185.0023,0,36.8309,1.21324e-05,-23.298,1.1143126383996521e-05,-4.798527289729691e-06,1,13.2165,2.77759e-05,0.354,2.7775369850907947e-05,1.7161134949010442e-07,1,36.83,1.65851e-05,-7.512,1.644275841718708e-05,-2.1682337613881675e-06,5.0,1,13.217,5.55816e-06,14.604,5.378584578727467e-06,1.4014173236673913e-06,5.0,1,39.468,48.961,3.745,3.627,3.648,3.817,8.271,3.66,19.128,20.0084,4104.2,3.2,25.6,19.12,20.0,15.9691,15.9691,0.010347040370106697,15.760896825249132
187794.958404,1619539100.577661,185.0023,0,36.8299,1.21333e-05,-23.304,1.1143450399184035e-05,-4.800050217542014e-06,1,13.216,2.77852e-05,0.366,2.778463310978505e-05,1.7748801265506386e-07,1,36.83,1.65832e-05,-7.512,1.6440874723932734e-05,-2.167985367097712e-06,5.0,1,13.217,5.5563e-06,14.568,5.377663852822213e-06,1.3975697392435717e-06,5.0,1,39.477,48.956,3.615,3.623,3.647,3.817,8.233,3.661,19.1255,19.9944,4104.5,3.2,26.9,19.12,20.0,15.9718,15.9718,0.010347040370106697,15.76173364394724
187795.263307,1619539100.882564,185.0023,0,36.8299,1.21333e-05,-23.31,1.1142947678000807e-05,-4.801217130617652e-06,1,13.217,2.77871e-05,0.366,2.778653307102012e-05,1.775001495921399e-07,1,36.83,1.65832e-05,-7.512,1.6440874723932734e-05,-2.167985367097712e-06,5.0,1,13.217,5.5563e-06,14.568,5.377663852822213e-06,1.3975697392435717e-06,5.0,1,39.474,48.956,3.559,3.694,3.647,3.817,8.188,3.661,19.1224,19.9811,4104.6,3.3,27.7,19.12,20.0,15.9718,15.9718,0.010740973986685276,15.762012806032399
187795.864114,1619539101.483371,185.0023,0,36.8299,1.21343e-05,-23.322,1.1142860163486653e-05,-4.803946696933909e-06,1,13.2165,2.78131e-05,0.372,2.781251378288886e-05,1.8057875461164966e-07,1,36.83,1.65851e-05,-7.518,1.6442531270121448e-05,-2.169955631131288e-06,5.0,1,13.217,5.56189e-06,14.592,5.382487659367681e-06,1.401230519527257e-06,5.0,1,39.481,48.956,3.552,3.759,3.646,3.817,8.142,3.661,19.1211,19.9977,4104.8,3.3,25.9,19.12,20.0,15.9718,15.9718,0.010740973986685276,15.762570648931753
187796.156021,1619539101.775278,185.0023,0,36.8299,1.21343e-05,-23.322,1.1142860163486653e-05,-4.803946696933909e-06,1,13.217,2.78206e-05,0.372,2.782001362481125e-05,1.8062744895566694e-07,1,36.83,1.65851e-05,-7.524,1.6442303942743284e-05,-2.1716774770781827e-06,5.0,1,13.217,5.56375e-06,14.592,5.3842876638709024e-06,1.4016991172101166e-06,5.0,1,39.481,48.958,3.552,3.759,3.646,3.816,8.142,3.661,19.1215,20.0061,4104.7,3.4,25.8,19.12,20.0,15.9718,15.9718,0.010347040370106697,15.762291752035992
187796.334962,1619539101.954219,185.0023,0,36.8299,1.21352e-05,-23.328,1.1143183461942806e-05,-4.805469943042442e-06,1,13.2165,2.78299e-05,0.372,2.7829313428795017e-05,1.806878299422484e-07,1,36.83,1.65851e-05,-7.524,1.6442303942743284e-05,-2.1716774770781827e-06,5.0,1,13.217,5.56561e-06,14.586,5.386234473501066e-06,1.4016036774240776e-06,5.0,1,39.475,48.962,3.619,3.822,3.646,3.816,8.092,3.661,19.1218,20.0167,4104.7,3.3,26.5,19.12,20.0,15.9718,15.9718,0.009953106753528118,15.762291722582841
187796.860794,1619539102.480051,185.0023,0,36.8299,1.21361e-05,-23.328,1.1144009889617319e-05,-4.805826337906041e-06,1,13.2165,2.78522e-05,0.378,2.785159386931697e-05,1.8374922755033413e-07,1,36.83,1.65851e-05,-7.536,1.6441848747059336e-05,-2.1751210975077636e-06,5.0,1,13.217,5.56561e-06,14.586,5.386234473501066e-06,1.4016036774240776e-06,5.0,1,39.479,48.962,3.7,3.837,3.646,3.816,8.04,3.661,19.1191,20.0077,4104.9,3.3,27.1,19.12,20.0,15.9718,15.9718,0.010347040370106697,15.762849702851764
187797.159697,1619539102.778954,185.0023,0,36.8299,1.21371e-05,-23.328,1.1144928142588998e-05,-4.806222332198927e-06,1,13.217,2.7856e-05,0.378,2.7855393786619856e-05,1.8377429727784902e-07,1,36.83,1.65851e-05,-7.536,1.6441848747059336e-05,-2.1751210975077636e-06,5.0,1,13.217,5.56561e-06,14.604,5.38579388092667e-06,1.4032957436951204e-06,5.0,1,39.479,48.965,3.748,3.837,3.646,3.816,8.04,3.661,19.1182,20.016,4105.0,3.4,24.2,19.12,20.0,15.9718,15.9718,0.010347040370106697,15.763128648766525
187797.33964,1619539102.958897,185.0023,0,36.8299,1.21371e-05,-23.328,1.1144928142588998e-05,-4.806222332198927e-06,1,13.216,2.78616e-05,0.384,2.7860974263317202e-05,1.8672883756022264e-07,1,36.83,1.65851e-05,-7.542,1.6441620878758543e-05,-2.1768428719526874e-06,5.0,1,13.217,5.56561e-06,14.604,5.38579388092667e-06,1.4032957436951204e-06,5.0,1,39.475,48.955,3.748,3.765,3.645,3.815,7.984,3.661,19.1192,19.9903,4105.1,3.4,25.3,19.12,20.0,15.9718,15.9718,0.010347040370106697,15.763407258810552
187797.871469,1619539103.490726,185.0023,0,36.8299,1.2138e-05,-23.34,1.1144747638322598e-05,-4.808912983003835e-06,1,13.217,2.78765e-05,0.408,2.7875793224517012e-05,1.9850529960544358e-07,1,36.83,1.6587e-05,-7.542,1.6443504441695732e-05,-2.17709225250853e-06,5.0,1,13.217,5.56561e-06,14.604,5.38579388092667e-06,1.4032957436951204e-06,5.0,1,39.475,48.955,3.776,3.648,3.644,3.815,7.929,3.661,19.1206,20.0059,4105.2,3.4,25.3,19.12,20.0,15.9718,15.9718,0.010347040370106697,15.763685829613305
