time,abs_time,angle,is_rotating,Freq_272-y,V_272-y_R,V_272-y_theta,V_272-y_X,V_272-y_Y,Harm_272-y,Freq_363-y,V_363-y_R,V_363-y_theta,V_363-y_X,V_363-y_Y,Harm_363-y,Freq_272-x,V_272-x_R,V_272-x_theta,V_272-x_X,V_272-x_Y,Vout_272-x,Harm_272-x,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Vout_363-x,Harm_363-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
123751.385845,1619475057.005102,185.0023,0,36.8309,1.07634e-05,-152.994,-9.589747858735696e-06,-4.8874856077408694e-06,1,13.217,2.64907e-05,-178.452,-2.64810320661888e-05,-7.156306306192184e-07,1,36.83,1.62722e-05,-6.498,1.6167664240300956e-05,-1.8415009782494525e-06,5.0,1,13.217,8.7489e-06,9.846,8.62003682173038e-06,1.4960669777828845e-06,5.0,1,39.313,48.709,3.649,3.619,3.635,3.806,8.267,3.654,5.24895,6.00368,-4066.5,1.1,14.2,5.246,6.0,-15.9696,-15.9696,0.010398992337286472,-15.767066058603067
123752.566466,1619475058.185723,185.0023,0,36.8299,1.07652e-05,-153.054,-9.596465343800874e-06,-4.878256240218298e-06,1,13.217,2.64907e-05,-178.452,-2.64810320661888e-05,-7.156306306192184e-07,1,36.83,1.62703e-05,-6.48,1.616635410555369e-05,-1.836207238807009e-06,5.0,1,13.217,8.75263e-06,9.912,8.62198208104083e-06,1.5066376177139724e-06,5.0,1,39.317,48.708,3.538,3.653,3.635,3.806,8.227,3.655,5.23483,6.00122,-4067.0,1.0,14.4,5.246,6.0,-15.9696,-15.9696,0.010377355851233006,-15.768491825808997
123752.746408,1619475058.365665,185.0023,0,36.829,1.07652e-05,-153.06,-9.596976140980317e-06,-4.877251273971287e-06,1,13.217,2.64907e-05,-178.47,-2.6481255581391747e-05,-7.073113338612575e-07,1,36.83,1.62703e-05,-6.48,1.616635410555369e-05,-1.836207238807009e-06,5.0,1,13.217,8.75263e-06,9.912,8.62198208104083e-06,1.5066376177139724e-06,5.0,1,39.317,48.715,3.575,3.722,3.635,3.805,8.137,3.655,5.24226,5.99946,-4067.0,0.9,14.5,5.246,6.0,-15.9696,-15.9696,0.00958975125104189,-15.768490368441089
123753.461178,1619475059.080435,185.0023,0,36.8309,1.07615e-05,-153.072,-9.59469858721503e-06,-4.873565560295041e-06,1,13.2165,2.64888e-05,-178.548,-2.648029455553144e-05,-6.712121067829584e-07,1,36.83,1.62703e-05,-6.48,1.616635410555369e-05,-1.836207238807009e-06,5.0,1,13.217,8.75449e-06,9.906,8.623972078336083e-06,1.5060546976055084e-06,5.0,1,39.315,48.714,3.663,3.803,3.634,3.805,8.137,3.655,5.25527,5.99813,-4067.5,0.9,14.7,5.246,6.0,-15.9713,-15.9713,0.010377355851233006,-15.769910802925603
123753.764081,1619475059.383338,185.0023,0,36.8299,1.07606e-05,-153.078,-9.594406431830038e-06,-4.872153279696608e-06,1,13.2165,2.64888e-05,-178.584,-2.648071106350796e-05,-6.5457391561763e-07,1,36.83,1.62703e-05,-6.48,1.616635410555369e-05,-1.836207238807009e-06,5.0,1,13.217,8.75449e-06,9.894,8.624287316547165e-06,1.5042484640988333e-06,5.0,1,39.322,48.713,3.732,3.823,3.634,3.805,8.032,3.654,5.26496,5.99741,-4067.3,0.9,14.1,5.246,6.0,-15.9713,-15.9713,0.010377355851233006,-15.76933970784553
123754.421872,1619475060.041129,185.0023,0,36.8299,1.0754e-05,-153.072,-9.588011764801415e-06,-4.87016903177186e-06,1,13.217,2.64869e-05,-178.668,-2.6479742773502656e-05,-6.157063091554563e-07,1,36.83,1.62703e-05,-6.48,1.616635410555369e-05,-1.836207238807009e-06,5.0,1,13.217,8.75635e-06,9.894,8.6261196533719e-06,1.504568060345242e-06,5.0,1,39.311,48.719,3.732,3.797,3.633,3.805,8.032,3.654,5.25682,6.00269,-4067.5,1.0,14.2,5.246,6.0,-15.9713,-15.9713,0.010377355851233006,-15.769910498930251
123754.719775,1619475060.339032,185.0023,0,36.8299,1.0754e-05,-153.066,-9.58750170932179e-06,-4.8711730593104315e-06,1,13.2165,2.64832e-05,-178.686,-2.6476235869585425e-05,-6.073025753922326e-07,1,36.83,1.6274e-05,-6.48,1.6170030467402617e-05,-1.836624807431041e-06,5.0,1,13.217,8.75635e-06,9.894,8.6261196533719e-06,1.504568060345242e-06,5.0,1,39.328,48.725,3.718,3.669,3.633,3.804,7.924,3.655,5.253,6.00448,-4067.7,1.0,14.6,5.246,6.0,-15.9713,-15.9713,0.010377355851233006,-15.770480442652971
123755.439543,1619475061.0588,185.0023,0,36.829,1.07494e-05,-153.03,-9.58033944581657e-06,-4.875109892395359e-06,1,13.2165,2.64739e-05,-178.674,-2.646681058617938e-05,-6.126325206053249e-07,1,36.83,1.62796e-05,-6.48,1.6175594690741526e-05,-1.8372568031863325e-06,5.0,1,13.217,8.75635e-06,9.906,8.625804348184549e-06,1.506374677608632e-06,5.0,1,39.324,48.728,3.718,3.611,3.632,3.804,7.924,3.655,5.24658,6.00313,-4067.7,1.0,14.3,5.246,6.0,-15.9718,-15.9718,0.009983568452298641,-15.770481701729766
123755.735447,1619475061.354704,185.0023,0,36.829,1.07494e-05,-153.012,-9.578807412128624e-06,-4.8781194041710105e-06,1,13.2165,2.64739e-05,-178.65,-2.6466551645348325e-05,-6.237188582284998e-07,1,36.83,1.62834e-05,-6.468,1.617975494284946e-05,-1.8342970177532385e-06,5.0,1,13.217,8.75635e-06,9.906,8.625804348184549e-06,1.506374677608632e-06,5.0,1,39.319,48.738,3.545,3.627,3.632,3.803,7.814,3.655,5.24408,6.00332,-4067.8,1.1,14.3,5.246,6.0,-15.9718,-15.9718,0.010771142318844795,-15.770766789248734
123756.406232,1619475062.025489,185.0023,0,36.8299,1.07447e-05,-152.958,-9.570019473913406e-06,-4.885008225061467e-06,1,13.217,2.64758e-05,-178.578,-2.646764637503875e-05,-6.570243571573874e-07,1,36.83,1.62889e-05,-6.462,1.6185411998208202e-05,-1.8332216609722696e-06,5.0,1,13.217,8.75822e-06,9.9,8.627804202515264e-06,1.5057928846491303e-06,5.0,1,39.327,48.724,3.545,3.691,3.631,3.803,7.814,3.654,5.2272,6.00284,-4067.9,1.2,14.4,5.246,6.0,-15.9718,-15.9718,0.009983568452298641,-15.771054696805171
