time,abs_time,angle,is_rotating,Freq_272-y,V_272-y_R,V_272-y_theta,V_272-y_X,V_272-y_Y,Harm_272-y,Freq_363-y,V_363-y_R,V_363-y_theta,V_363-y_X,V_363-y_Y,Harm_363-y,Freq_272-x,V_272-x_R,V_272-x_theta,V_272-x_X,V_272-x_Y,Vout_272-x,Harm_272-x,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Vout_363-x,Harm_363-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
77.487899,1619169011.181571,0.0,0,36.8299,1.02055e-05,-27.546,9.048602803446824e-06,-4.719641676595193e-06,1,13.2165,2.21693e-05,0.108,2.216926061561191e-05,4.1788121263193134e-08,1,36.83,1.66317e-05,-5.934,1.6542581424948228e-05,-1.7194315016765892e-06,5.0,1,13.217,4.71252e-06,17.658,4.490485346667515e-06,1.4294705669457934e-06,5.0,1,39.725,49.121,3.469,3.531,3.436,3.617,5.851,3.476,2.27311,2.99972,4105.9,0.4,9.0,2.273,3.0,15.9734,15.9734,0.008790272288024426,15.767021943573667
78.683091,1619169012.376763,0.0,0,36.8309,1.02074e-05,-27.546,9.050287419127245e-06,-4.72052035173953e-06,1,13.2165,2.21544e-05,0.108,2.215436064208218e-05,4.17600354415018e-08,1,36.83,1.66317e-05,-5.934,1.6542581424948228e-05,-1.7194315016765892e-06,5.0,1,13.217,4.71252e-06,17.622,4.491382623068496e-06,1.426648829810038e-06,5.0,1,39.725,49.128,3.469,3.531,3.436,3.617,5.851,3.476,2.27302,3.00008,4105.9,0.4,9.0,2.273,3.0,15.9734,15.9734,0.00918432604521513,15.767021943573667
78.87503,1619169012.568702,0.0,0,36.8309,1.02101e-05,-27.552,9.052186834544208e-06,-4.722716964047765e-06,1,13.2165,2.21358e-05,0.114,2.213575618432353e-05,4.40430264925166e-08,1,36.83,1.66335e-05,-5.934,1.6544371779906827e-05,-1.7196175906935278e-06,5.0,1,13.217,4.71252e-06,17.598,4.491979822287249e-06,1.42476735875167e-06,5.0,1,39.725,49.128,3.387,3.568,3.436,3.617,5.852,3.476,2.27337,2.99983,4105.8,0.4,9.0,2.273,3.0,15.9734,15.9734,0.008790272288024426,15.766743295019158
79.055908,1619169012.74958,0.0,0,36.8299,1.02111e-05,-27.552,9.053073425942385e-06,-4.723179517496217e-06,1,13.217,2.21172e-05,0.132,2.2117141304804295e-05,5.095432581983339e-08,1,36.83,1.66373e-05,-5.94,1.654797120834506e-05,-1.7217433542148549e-06,5.0,1,13.217,4.71438e-06,17.568,4.494498461420291e-06,1.4229765861357819e-06,5.0,1,39.716,49.128,3.387,3.568,3.436,3.617,5.852,3.475,2.2731,2.99992,4105.8,0.4,9.0,2.273,3.0,15.9723,15.9723,0.008790272288024426,15.766743295019158
79.239455,1619169012.933127,0.0,0,36.8309,1.02129e-05,-27.552,9.054669290459107e-06,-4.724012113703433e-06,1,13.2165,2.20985e-05,0.15,2.209842426967768e-05,5.7853671625606525e-08,1,36.83,1.66391e-05,-5.94,1.6549761543806643e-05,-1.7219296307163056e-06,5.0,1,13.217,4.71625e-06,17.544,4.496877140481319e-06,1.4216574995112439e-06,5.0,1,39.716,49.123,3.365,3.568,3.436,3.617,5.852,3.475,2.27294,2.99984,4106.0,0.4,9.0,2.273,3.0,15.9723,15.9723,0.00918432604521513,15.767300592128178
79.416871,1619169013.110543,0.0,0,36.8299,1.02148e-05,-27.552,9.056353814115646e-06,-4.724890965255493e-06,1,13.2165,2.20799e-05,0.174,2.207979818306848e-05,6.705374684253903e-08,1,36.83,1.66391e-05,-5.94,1.6549761543806643e-05,-1.7219296307163056e-06,5.0,1,13.217,4.71811e-06,17.538,4.498799533637358e-06,1.4217470690120256e-06,5.0,1,39.716,49.123,3.365,3.622,3.436,3.617,5.854,3.475,2.27294,2.9999,4105.9,0.4,9.0,2.273,3.0,15.9723,15.9723,0.00918432604521513,15.767021943573667
79.598933,1619169013.292605,0.0,0,36.8299,1.02157e-05,-27.552,9.057151746374008e-06,-4.7253072633591005e-06,1,13.217,2.20613e-05,0.192,2.20611761323521e-05,7.392798751434068e-08,1,36.83,1.66391e-05,-5.94,1.6549761543806643e-05,-1.7219296307163056e-06,5.0,1,13.217,4.71811e-06,17.514,4.499394678960725e-06,1.4198624915955448e-06,5.0,1,39.729,49.128,3.365,3.622,3.437,3.617,5.854,3.476,2.27308,2.99978,4105.9,0.4,9.0,2.273,3.0,15.9723,15.9723,0.00918432604521513,15.767021943573667
79.794929,1619169013.488601,0.0,0,36.8299,1.02167e-05,-27.546,9.058533169562996e-06,-4.724821235340758e-06,1,13.2165,2.20445e-05,0.21,2.204435193135719e-05,8.079713156068236e-08,1,36.83,1.66391e-05,-5.94,1.6549761543806643e-05,-1.7219296307163056e-06,5.0,1,13.217,4.71811e-06,17.472,4.500434283570625e-06,1.4165638818500745e-06,5.0,1,39.729,49.128,3.404,3.622,3.437,3.617,5.854,3.476,2.27295,2.99993,4105.9,0.4,9.0,2.273,3.0,15.9723,15.9723,0.00918432604521513,15.767021943573667
79.991209,1619169013.684881,0.0,0,36.829,1.02167e-05,-27.546,9.058533169562996e-06,-4.724821235340758e-06,1,13.216,2.20315e-05,0.21,2.203135201867568e-05,8.074948417878262e-08,1,36.83,1.6641e-05,-5.94,1.6551651342349425e-05,-1.7221262559122812e-06,5.0,1,13.217,4.71811e-06,17.448,4.501027257622278e-06,1.4146786201258834e-06,5.0,1,39.734,49.128,3.404,3.707,3.437,3.617,5.854,3.475,2.27289,3.00014,4105.8,0.4,9.0,2.273,3.0,15.9723,15.9723,0.00800219178199768,15.766743295019158
80.189814,1619169013.883486,0.0,0,36.829,1.02167e-05,-27.54,9.059027902015877e-06,-4.7238726020605e-06,1,13.2165,2.20166e-05,0.204,2.2016460448384706e-05,7.838931503603395e-08,1,36.83,1.6641e-05,-5.94,1.6551651342349425e-05,-1.7221262559122812e-06,5.0,1,13.217,4.71811e-06,17.424,4.501619441925348e-06,1.412793110182703e-06,5.0,1,39.734,49.124,3.404,3.707,3.437,3.617,5.854,3.475,2.27312,2.99998,4105.8,0.4,9.0,2.273,3.0,15.9723,15.9723,0.008790272288024426,15.766743295019158
