 53.4486	0
 53.4488	1
 53.4490	3
 53.4492	1
 53.4494	1
 53.4496	1
 53.4498	1
 53.4500	1
 53.4502	2
 53.4504	1
 53.4506	0
 53.4508	0
 53.4510	0
 53.4512	2
 53.4514	0
 53.4516	0
 53.4518	1
 53.4520	1
 53.4522	2
 53.4524	1
 53.4526	0
 53.4528	1
 53.4530	1
 53.4532	0
 53.4534	0
 53.4536	2
 53.4538	1
 53.4540	0
 53.4542	1
 53.4544	2
 53.4546	2
 53.4548	1
 53.4550	0
 53.4552	3
 53.4554	2
 53.4556	2
 53.4558	3
 53.4560	1
 53.4562	0
 53.4564	1
 53.4566	1
 53.4568	1
 53.4570	1
 53.4572	3
 53.4574	0
 53.4576	3
 53.4578	0
 53.4580	1
 53.4582	1
 53.4584	2
 53.4586	1
 53.4588	0
 53.4590	0
 53.4592	4
 53.4594	1
 53.4596	3
 53.4598	1
 53.4600	0
 53.4602	1
 53.4604	2
 53.4606	0
 53.4608	1
 53.4610	0
 53.4612	3
 53.4614	2
 53.4616	4
 53.4618	2
 53.4620	4
 53.4622	3
 53.4624	1
 53.4626	1
 53.4628	1
 53.4630	4
 53.4632	1
 53.4634	1
 53.4636	0
 53.4638	6
 53.4640	2
 53.4642	6
 53.4644	0
 53.4646	1
 53.4648	1
 53.4650	2
 53.4652	2
 53.4654	0
 53.4656	1
 53.4658	1
 53.4660	2
 53.4662	2
 53.4664	1
 53.4666	2
 53.4668	3
 53.4670	3
 53.4672	3
 53.4674	5
 53.4676	1
 53.4678	3
 53.4680	3
 53.4682	0
 53.4684	1
 53.4686	5
 53.4688	0
 53.4690	2
 53.4692	1
 53.4694	2
 53.4696	4
 53.4698	2
 53.4700	4
 53.4702	0
 53.4704	7
 53.4706	3
 53.4708	5
 53.4710	3
 53.4712	4
 53.4714	1
 53.4716	1
 53.4718	5
 53.4720	1
 53.4722	4
 53.4724	2
 53.4726	5
 53.4728	7
 53.4730	3
 53.4732	4
 53.4734	2
 53.4736	4
 53.4738	3
 53.4740	3
 53.4742	3
 53.4744	1
 53.4746	2
 53.4748	5
 53.4750	2
 53.4752	6
 53.4754	5
 53.4756	2
 53.4758	3
 53.4760	4
 53.4762	1
 53.4764	5
 53.4766	5
 53.4768	2
 53.4770	7
 53.4772	8
 53.4774	5
 53.4776	4
 53.4778	2
 53.4780	3
 53.4782	1
 53.4784	3
 53.4786	8
 53.4788	4
 53.4790	3
 53.4792	3
 53.4794	3
 53.4796	3
 53.4798	4
 53.4800	4
 53.4802	2
 53.4804	6
 53.4806	4
 53.4808	4
 53.4810	5
 53.4812	5
 53.4814	7
 53.4816	6
 53.4818	7
 53.4820	7
 53.4822	3
 53.4824	4
 53.4826	9
 53.4828	4
 53.4830	5
 53.4832	4
 53.4834	7
 53.4836	5
 53.4838	6
 53.4840	4
 53.4842	5
 53.4844	5
 53.4846	3
 53.4848	2
 53.4850	2
 53.4852	5
 53.4854	2
 53.4856	8
 53.4858	5
 53.4860	4
 53.4862	4
 53.4864	4
 53.4866	2
 53.4868	1
 53.4870	5
 53.4872	5
 53.4874	3
 53.4876	5
 53.4878	7
 53.4880	7
 53.4882	7
 53.4884	7
 53.4886	5
 53.4888	5
 53.4890	1
 53.4892	5
 53.4894	10
 53.4896	6
 53.4898	10
 53.4900	6
 53.4902	7
 53.4904	6
 53.4906	3
 53.4908	11
 53.4910	3
 53.4912	5
 53.4914	10
 53.4916	4
 53.4918	4
 53.4920	9
 53.4922	6
 53.4924	6
 53.4926	5
 53.4928	5
 53.4930	6
 53.4932	4
 53.4934	7
 53.4936	11
 53.4938	4
 53.4940	11
 53.4942	13
 53.4944	8
