time,abs_time,angle,is_rotating,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Harm_363-x,Freq_367-y,V_367-y_R,V_367-y_theta,V_367-y_X,V_367-y_Y,Harm_367-y,Freq_367-x,V_367-x_R,V_367-x_theta,V_367-x_X,V_367-x_Y,Vout_367-x,Harm_367-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
249077.537902,1620397859.589737,267.0031,0,85.78,3.22984e-06,0.444,3.2297430228280223e-06,2.502862548579839e-08,1,14.1177,5.21963e-06,-172.878,-5.179357449780778e-06,-6.471427541898024e-07,1,14.118,1.66373e-05,-0.018,1.6637299178982163e-05,-5.226761859580158e-09,5.0,1,39.047,48.19,3.538,3.563,3.76,3.688,5.919,3.588,1.66485,2.01654,58.651,0.0,4.9,1.282,2.0,0.249,0.249,0.00395978381857276,0.27147869671140484
249077.675857,1620397859.727692,267.0031,0,85.78,3.22984e-06,0.474,3.2297294751447783e-06,2.671971146990818e-08,1,14.1177,5.21963e-06,-172.872,-5.17928965275115e-06,-6.476851316842707e-07,1,14.118,1.66373e-05,-0.018,1.6637299178982163e-05,-5.226761859580158e-09,5.0,1,39.051,48.182,3.462,3.633,3.759,3.688,5.92,3.587,1.66476,2.01651,58.651,0.0,4.9,1.282,2.0,0.2495,0.2495,0.00395978381857276,0.27147869671140484
249078.317652,1620397860.369487,267.0031,0,85.78,3.22984e-06,0.564,3.2296835194191972e-06,3.179292361560181e-08,1,14.1177,5.2173e-06,-172.842,-5.176637974959377e-06,-6.501065806531118e-07,1,14.118,1.66354e-05,-0.018,1.6635399179075922e-05,-5.226164956985795e-09,5.0,1,39.052,48.198,3.45,3.633,3.758,3.688,5.92,3.587,1.6646,2.01634,58.652,0.0,4.9,1.282,2.0,0.2495,0.2495,0.0027778625953942537,0.2714832455691551
249078.57357,1620397860.625405,267.0031,0,85.78,3.22984e-06,0.594,3.2296664299660528e-06,3.3483977516565677e-08,1,14.1172,5.2173e-06,-172.836,-5.176569867573479e-06,-6.506486733485969e-07,1,14.118,1.66354e-05,-0.018,1.6635399179075922e-05,-5.226164956985795e-09,5.0,1,39.051,48.198,3.45,3.697,3.758,3.688,5.922,3.587,1.66465,2.01634,58.652,0.0,4.9,1.282,2.0,0.2495,0.2495,0.00395978381857276,0.2714832455691551
249078.718524,1620397860.770359,267.0031,0,85.78,3.22984e-06,0.594,3.2296664299660528e-06,3.3483977516565677e-08,1,14.1177,5.21683e-06,-172.83,-5.17603537873101e-06,-6.511320964481249e-07,1,14.118,1.66354e-05,-0.018,1.6635399179075922e-05,-5.226164956985795e-09,5.0,1,39.051,48.185,3.508,3.755,3.758,3.688,5.921,3.586,1.66464,2.01628,58.651,0.0,4.9,1.282,2.0,0.2495,0.2495,0.003171836957335472,0.27147869671140484
249079.22936,1620397861.281195,267.0031,0,85.78,3.22798e-06,0.594,3.2278065299215504e-06,3.346469476628058e-08,1,14.1177,5.21683e-06,-172.824,-5.175967163956655e-06,-6.516741260342552e-07,1,14.118,1.66354e-05,-0.012,1.663539963514485e-05,-3.4841100031634822e-09,5.0,1,39.046,48.185,3.508,3.755,3.758,3.688,5.921,3.586,1.66461,2.01616,58.652,0.0,4.9,1.282,2.0,0.2495,0.2495,0.00395978381857276,0.2714832455691551
249079.395308,1620397861.447143,267.0031,0,85.78,3.22798e-06,0.594,3.2278065299215504e-06,3.346469476628058e-08,1,14.1177,5.2173e-06,-172.824,-5.1764334825001105e-06,-6.517328373281321e-07,1,14.118,1.66354e-05,-0.012,1.663539963514485e-05,-3.4841100031634822e-09,5.0,1,39.046,48.185,3.595,3.755,3.758,3.687,5.921,3.586,1.66451,2.01606,58.651,0.0,4.9,1.282,2.0,0.2495,0.2495,0.005141669884324074,0.27147869671140484
249079.534262,1620397861.586097,267.0031,0,85.78,3.22798e-06,0.594,3.2278065299215504e-06,3.346469476628058e-08,1,14.1172,5.21683e-06,-172.83,-5.17603537873101e-06,-6.511320964481249e-07,1,14.118,1.66354e-05,-0.012,1.663539963514485e-05,-3.4841100031634822e-09,5.0,1,39.046,48.185,3.595,3.755,3.758,3.687,5.922,3.586,1.66447,2.01616,58.651,0.0,4.9,1.282,2.0,0.2495,0.2495,0.00395978381857276,0.27147869671140484
249079.675217,1620397861.727052,267.0031,0,85.78,3.22984e-06,0.594,3.2296664299660528e-06,3.3483977516565677e-08,1,14.1177,5.21683e-06,-172.83,-5.17603537873101e-06,-6.511320964481249e-07,1,14.118,1.66354e-05,-0.006,1.6635399908786214e-05,-1.7420550111336264e-09,5.0,1,39.044,48.188,3.639,3.767,3.758,3.686,5.921,3.586,1.66443,2.0161,58.652,0.0,4.9,1.282,2.0,0.2495,0.2495,0.00395978381857276,0.2714832455691551
249080.209048,1620397862.260883,267.0031,0,85.78,3.22798e-06,0.594,3.2278065299215504e-06,3.346469476628058e-08,1,14.1172,5.21683e-06,-172.842,-5.1761716379942354e-06,-6.500480158604209e-07,1,14.118,1.66354e-05,-0.006,1.6635399908786214e-05,-1.7420550111336264e-09,5.0,1,39.039,48.186,3.639,3.69,3.757,3.686,5.921,3.585,1.6644,2.01588,58.652,0.0,4.9,1.282,2.0,0.2495,0.2495,0.0035658106207847595,0.2714832455691551
