 57.1920	7
 57.1960	6
 57.2000	3
 57.2040	6
 57.2080	4
 57.2120	9
 57.2160	9
 57.2200	4
 57.2240	8
 57.2280	3
 57.2320	9
 57.2360	8
 57.2400	5
 57.2440	14
 57.2480	4
 57.2520	10
 57.2560	7
 57.2600	3
 57.2640	8
 57.2680	10
 57.2720	7
 57.2760	6
 57.2800	4
 57.2840	9
 57.2880	14
 57.2920	9
 57.2960	6
 57.3000	7
 57.3040	9
 57.3080	9
 57.3120	13
 57.3160	16
 57.3200	8
 57.3240	10
 57.3280	11
 57.3320	11
 57.3360	13
 57.3400	11
 57.3440	6
 57.3480	8
 57.3520	8
 57.3560	12
 57.3600	11
 57.3640	7
 57.3680	3
 57.3720	17
 57.3760	8
 57.3800	12
 57.3840	11
 57.3880	13
 57.3920	12
 57.3960	6
 57.4000	12
 57.4040	12
 57.4080	8
 57.4120	7
 57.4160	11
 57.4200	14
 57.4240	15
 57.4280	18
 57.4320	7
 57.4360	12
 57.4400	14
 57.4440	14
 57.4480	9
 57.4520	21
 57.4560	12
 57.4600	10
 57.4640	13
 57.4680	10
 57.4720	14
 57.4760	20
 57.4800	7
 57.4840	15
 57.4880	15
 57.4920	16
 57.4960	15
 57.5000	17
 57.5040	18
 57.5080	15
 57.5120	17
 57.5160	16
 57.5200	17
 57.5240	19
 57.5280	20
 57.5320	17
 57.5360	12
 57.5400	14
 57.5440	14
 57.5480	17
 57.5520	22
 57.5560	16
 57.5600	14
 57.5640	9
 57.5680	21
 57.5720	19
 57.5760	14
 57.5800	13
 57.5840	24
 57.5880	15
 57.5920	20
 57.5960	17
 57.6000	19
 57.6040	21
 57.6080	22
 57.6120	23
 57.6160	22
 57.6200	16
 57.6240	21
 57.6280	25
 57.6320	20
 57.6360	27
 57.6400	22
 57.6440	19
 57.6480	21
 57.6520	20
 57.6560	17
 57.6600	22
 57.6640	25
 57.6680	19
 57.6720	21
 57.6760	30
 57.6800	15
 57.6840	20
 57.6880	22
 57.6920	24
 57.6960	31
 57.7000	23
 57.7040	20
 57.7080	20
 57.7120	28
 57.7160	24
 57.7200	23
 57.7240	10
 57.7280	23
 57.7320	16
 57.7360	24
 57.7400	29
 57.7440	33
 57.7480	29
 57.7520	25
 57.7560	28
 57.7600	31
 57.7640	31
 57.7680	31
 57.7720	30
 57.7760	24
 57.7800	30
 57.7840	34
 57.7880	25
 57.7920	31
 57.7960	43
 57.8000	33
 57.8040	28
 57.8080	36
 57.8120	33
 57.8160	28
 57.8200	33
 57.8240	33
 57.8280	45
 57.8320	29
 57.8360	35
 57.8400	36
 57.8440	31
 57.8480	30
 57.8520	47
 57.8560	38
 57.8600	40
 57.8640	34
 57.8680	43
 57.8720	47
 57.8760	45
 57.8800	42
 57.8840	28
 57.8880	40
 57.8920	31
 57.8960	42
 57.9000	32
 57.9040	32
 57.9080	50
 57.9120	48
 57.9160	44
 57.9200	37
 57.9240	37
 57.9280	30
 57.9320	49
 57.9360	53
 57.9400	38
 57.9440	42
 57.9480	38
 57.9520	52
 57.9560	43
 57.9600	42
 57.9640	48
 57.9680	48
 57.9720	47
 57.9760	34
 57.9800	39
 57.9840	43
 57.9880	47
 57.9920	49
 57.9960	43
 58.0000	43
 58.0040	39
 58.0080	49
 58.0120	56
 58.0160	42
 58.0200	57
 58.0240	53
 58.0280	51
 58.0320	55
 58.0360	54
 58.0400	46
 58.0440	49
 58.0480	65
 58.0520	53
 58.0560	56
 58.0600	56
 58.0640	49
 58.0680	70
 58.0720	60
 58.0760	64
 58.0800	61
 58.0840	54
 58.0880	56
 58.0920	65
 58.0960	57
 58.1000	72
 58.1040	60
 58.1080	77
 58.1120	78
 58.1160	59
 58.1200	59
 58.1240	70
 58.1280	71
 58.1320	79
 58.1360	70
 58.1400	89
 58.1440	84
 58.1480	73
 58.1520	71
 58.1560	73
 58.1600	63
 58.1640	59
 58.1680	82
 58.1720	58
 58.1760	67
 58.1800	79
 58.1840	80
 58.1880	74
 58.1920	77
 58.1960	92
 58.2000	74
 58.2040	67
 58.2080	94
 58.2120	71
 58.2160	69
 58.2200	79
 58.2240	58
 58.2280	88
 58.2320	86
 58.2360	71
 58.2400	78
 58.2440	75
 58.2480	59
 58.2520	80
 58.2560	89
 58.2600	81
 58.2640	90
 58.2680	63
 58.2720	85
 58.2760	87
 58.2800	80
 58.2840	85
 58.2880	91
 58.2920	91
 58.2960	110
 58.3000	93
 58.3040	99
 58.3080	104
 58.3120	82
 58.3160	83
 58.3200	97
 58.3240	97
 58.3280	84
 58.3320	94
 58.3360	91
 58.3400	77
 58.3440	88
 58.3480	91
 58.3520	111
 58.3560	81
 58.3600	105
 58.3640	90
 58.3680	97
 58.3720	84
 58.3760	102
 58.3800	87
 58.3840	90
 58.3880	107
 58.3920	86
 58.3960	96
 58.4000	104
 58.4040	88
 58.4080	95
 58.4120	108
 58.4160	89
 58.4200	106
 58.4240	96
 58.4280	114
 58.4320	91
 58.4360	88
 58.4400	120
 58.4440	123
 58.4480	123
 58.4520	122
 58.4560	115
 58.4600	103
 58.4640	112
 58.4680	114
 58.4720	92
 58.4760	117
 58.4800	124
 58.4840	112
 58.4880	94
 58.4920	111
 58.4960	123
 58.5000	119
 58.5040	126
 58.5080	108
 58.5120	133
 58.5160	130
 58.5200	135
 58.5240	126
 58.5280	131
 58.5320	133
 58.5360	131
 58.5400	128
 58.5440	144
 58.5480	131
 58.5520	151
 58.5560	141
 58.5600	166
 58.5640	154
 58.5680	146
 58.5720	160
 58.5760	167
 58.5800	135
 58.5840	152
 58.5880	156
 58.5920	166
 58.5960	161
 58.6000	152
 58.6040	148
 58.6080	168
 58.6120	167
 58.6160	173
 58.6200	149
 58.6240	136
 58.6280	150
 58.6320	181
 58.6360	149
 58.6400	153
 58.6440	154
 58.6480	177
 58.6520	169
 58.6560	176
 58.6600	182
 58.6640	160
 58.6680	161
 58.6720	173
 58.6760	185
 58.6800	175
 58.6840	167
 58.6880	187
 58.6920	187
 58.6960	184
 58.7000	172
 58.7040	172
 58.7080	184
 58.7120	201
 58.7160	190
 58.7200	184
 58.7240	196
 58.7280	184
 58.7320	204
 58.7360	240
 58.7400	178
 58.7440	236
 58.7480	234
 58.7520	221
 58.7560	225
 58.7600	227
 58.7640	214
 58.7680	192
 58.7720	233
 58.7760	221
 58.7800	224
 58.7840	229
 58.7880	242
 58.7920	203
 58.7960	254
 58.8000	222
 58.8040	261
 58.8080	278
 58.8120	261
 58.8160	259
 58.8200	263
 58.8240	256
 58.8280	245
 58.8320	252
 58.8360	289
 58.8400	287
 58.8440	248
 58.8480	282
 58.8520	291
 58.8560	249
 58.8600	284
 58.8640	281
 58.8680	273
 58.8720	344
 58.8760	338
 58.8800	349
 58.8840	353
 58.8880	400
 58.8920	412
 58.8960	403
 58.9000	404
 58.9040	456
 58.9080	413
 58.9120	465
 58.9160	489
 58.9200	474
 58.9240	552
 58.9280	567
 58.9320	529
 58.9360	577
 58.9400	581
 58.9440	648
 58.9480	656
 58.9520	705
 58.9560	643
 58.9600	659
 58.9640	639
 58.9680	659
 58.9720	747
 58.9760	664
 58.9800	694
 58.9840	714
 58.9880	756
 58.9920	719
 58.9960	679
 59.0000	747
 59.0040	731
 59.0080	729
 59.0120	716
 59.0160	765
 59.0200	702
 59.0240	759
 59.0280	787
 59.0320	778
 59.0360	793
 59.0400	783
 59.0440	798
 59.0480	757
 59.0520	767
 59.0560	818
 59.0600	892
 59.0640	766
 59.0680	813
 59.0720	803
 59.0760	846
 59.0800	886
 59.0840	859
 59.0880	958
 59.0920	942
 59.0960	1022
 59.1000	1169
 59.1040	1164
 59.1080	1162
 59.1120	1071
 59.1160	1116
 59.1200	1160
 59.1240	1167
 59.1280	1198
 59.1320	1250
 59.1360	1301
 59.1400	1342
 59.1440	1416
 59.1480	1524
 59.1520	1721
 59.1560	1758
 59.1600	1809
 59.1640	1809
 59.1680	1852
 59.1720	1831
 59.1760	1677
 59.1800	1640
 59.1840	1600
 59.1880	1745
 59.1920	1801
 59.1960	1889
 59.2000	1838
 59.2040	1928
 59.2080	1922
 59.2120	1938
 59.2160	1950
 59.2200	1801
 59.2240	1564
 59.2280	1282
 59.2320	1159
 59.2360	1197
 59.2400	1116
 59.2440	1017
 59.2480	929
 59.2520	910
 59.2560	773
 59.2600	801
 59.2640	763
 59.2680	717
 59.2720	708
 59.2760	750
 59.2800	723
 59.2840	852
 59.2880	875
 59.2920	847
 59.2960	832
 59.3000	772
 59.3040	752
 59.3080	713
 59.3120	743
 59.3160	779
 59.3200	755
 59.3240	727
 59.3280	604
 59.3320	518
 59.3360	528
 59.3400	448
 59.3440	406
 59.3480	370
 59.3520	374
 59.3560	333
 59.3600	370
 59.3640	319
 59.3680	332
 59.3720	336
 59.3760	361
 59.3800	368
 59.3840	379
 59.3880	371
 59.3920	407
 59.3960	412
 59.4000	505
 59.4040	577
 59.4080	671
 59.4120	620
 59.4160	519
 59.4200	489
 59.4240	440
 59.4280	430
 59.4320	407
 59.4360	334
 59.4400	317
 59.4440	271
 59.4480	238
 59.4520	277
 59.4560	242
 59.4600	246
 59.4640	253
 59.4680	219
 59.4720	215
 59.4760	246
 59.4800	237
 59.4840	234
 59.4880	203
 59.4920	178
 59.4960	108
 59.5000	70
 59.5040	52
 59.5080	34
 59.5120	28
 59.5160	14
 59.5200	14
 59.5240	20
 59.5280	20
 59.5320	11
 59.5360	13
 59.5400	15
 59.5440	11
 59.5480	9
 59.5520	10
 59.5560	16
 59.5600	12
 59.5640	14
 59.5680	15
 59.5720	11
 59.5760	15
 59.5800	11
 59.5840	8
 59.5880	17
 59.5920	10
 59.5960	9
